InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV138001,Open spaces management - region 2,SERCO,87866.91,2026-06-18,3677
INV138002,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),175418.2,2029-04-27,3630
INV138003,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$17,001.09",18/09/2025,3665
INV138004,Waste management services,Cleanaway  Waste  Management  Limited,199725.96 AUD,26/11/09,3556
INV138005,Street cleaning,Spotless Facility Services Pty Ltd,0.1m,27 April 2025,3669
INV138006,Open spaces management - region 1,Citywide Service Solutions P/L,19519.37,11 December 2027,3676
INV138007,Building maintenance services,Programmed Facility Management Pty Ltd,230902.8 AUD,2027-11-25,3630
INV138008,Waste management services,CleanawayWasteManagementLimited,"$94,833.14",02/08/2028,3556
INV138009,Vehicle tow away and impound services,Nationwide,0.1m,2026-08-13,3585
INV138010,Building maintenance services,Programmed Facility Management Pty Ltd,"$163,089.14",16-Sep-2028,3630
INV138011,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,150190.56,28/07/2026,3668
INV138012,Building maintenance services,ProgrammedFacilityManagementPtyLtd,228361.88 AUD,17/10/2026,3630
INV138013,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,106307.12 AUD,2027-06-03,3665
INV138014,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,0.2m,26 July 2029,3634
INV138015,Open spaces management - region 2,serco,56639.19,23/11/2025, 
INV138016,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),1266.44,28/07/07,3678
INV138017,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,225640.53,2026-05-02,3668
INV138018,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,0.1m,11/08/2027,3668
INV138019,Building cleaning services,Menzies Intl (Aust) Pty Ltd,66019.77 AUD,10-Jun-2025,3634
INV138020,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,115205.85,23 September 2029,3585
INV138021,Melbourne Town Hall venue management,Showtime Event,87063.66,28/12/07,3670
INV138022,Vehicle tow away and impound services,Victorian  YMCA  Community  Programming  Pty  Ltd,87097.74,17/12/2027,3615
INV138023,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,14017.4,2026-03-05,3686
INV138024,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),137118.95,17/02/2028,3623
INV138025,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,0.2m,2029-02-11,3678
INV138026,Open spaces management - region 2,SERCO,"$244,042.94",27/10/2029,3677
INV138027,Graffiti management and pressure cleaning services,Calcorp Senvices Pty Ltd,232154.8,2029-05-06,3668
INV138028,Open spaces management - region 2,SERCO,"$62,860.0",28/07/12,3677
INV138029,Street cleaning,Spotless  Facility  Services  Pty  Ltd,228454.56 AUD,09/09/2027,3669
INV138030,Open spaces management - region 2,Serco,174978.79,12/07/2029,3677
INV138031,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,"$38,170.73",30/03/2027,3630
INV138032,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,0.2m,14-Jan-2026,3670
INV138033,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,31706.47 AUD,03/08/2029,3623
INV138034,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,124651.66 AUD,28/02/16,3676
INV138035,Integrated security services,National Protective Services Pty. Ltd.,"$133,037.53",08/11/2027,3686
INV138036,Melbourne Town Hall venue management,Showtime Event Group Pty Ltz,103610.13,15/09/2027,3670
INV138037,Tree management maintenance services,ReinoInternationalPtyLtdT/ADuncanSolutions,202341.7,26-Jul-2027,3623
INV138038,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,14484.32,29/10/04, 
INV138039,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,97765.39,10-Mar-2029,3668
INV138040,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,141199.42,18 January 2027,3623
INV138041,Street cleaning,Spotless Facility Services Pty Ltd (AU),0.0m,27/11/13,3669
INV138042,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,88777.94,2025-09-06,3668
INV138043,Integrated security services,National Protective Services Pty Ltd (AUS),68674.71,24-Mar-2026,3686
INV138044,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,207539.12,16 April 2027,3630
INV138045,Vehicle tow away and impound services,Nationwide Towing kervices,105725.46 AUD,17 July 2029, 
INV138046,Parking technology services,reino international pty ltd t/a duncan solutions,"$209,060.94",15-Apr-2029,3623
INV138047,Management of Active Melbourne recreation facilities,Victorian,46026.75,07 October 2027,3615
INV138048,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,154051.62,20-May-2026,3678
INV138049,Vehicle tow away and impound services,nationwide towing services,7078.82,24/07/2029,3585
INV138050,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,0.0m,25/10/05,3669
INV138051,Management of Active Melbourne recreation facilities,Victorian,137175.12,12 December 2025,3615
INV138052,Open spaces management - region 2,SERCO,129208.69 AUD,01-Jan-2030,3677
INV138053,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),0.2m,16-May-2026,3665
INV138054,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$166,145.68",27/03/2026,3623
INV138055,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,119767.28 AUD,08-Oct-2026,3623
INV138056,Street cleaning,Spotless Facility Services Pty Ltd (AUS),131120.98,31/12/2029,3669
INV138057,Building maintenance services,ProgrammedFacilityManagementPtyLtd,"$96,299.24",18/09/2025,3630
INV138058,Integrated security services,NationalProtectiveServicesPtyLtd,,25/06/2029, 
INV138059,Melbourne Town Hall venue management,Showtime Event,55015.27,2025-06-11,3670
INV138060,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),0.1m,29/06/03,3630
INV138061,Melbourne Town Hall venue management,Showtime Event,"$156,240.33",28/02/26,3670
INV138062,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.2m,25/03/2027,3665
INV138063,Building cleaning services,Citywide Service ,89449.25 AUD,16-Apr-2028,3678
INV138064,Integrated security services,National Protectiv,132480.71,07-May-2026,3686
INV138065,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),"$137,056.65",18 October 2025,3678
INV138066,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),52309.04,2026-03-27,3668
INV138067,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,0.2m,18/02/2029,3623
INV138068,Tree management maintenance services,Citywide Service Solutions P/L,"$18,301.24",05 November 2026,3678
INV138069,Parking technology services,Reino International Pty ,99255.85 AUD,2027-02-17,3623
INV138070,Tree management maintenance services,Nationwide Towing Services,0.1m,26/12/06,3585
INV138071,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,0.1m,16-Jun-2026,3556
INV138072,Building cleaning services,Menzies International zAust) Pty Ltd,31425.52,2028-07-16,3634
INV138073,Open spaces management - region 2,SERCO,"$21,516.43",2029-10-19, 
INV138074,Management of Active Melbourne recreation facilities,Vimtorian YMCA Community Programming Pty Ltd,46669.1 AUD,26/01/18,3615
INV138075,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,98307.62,08-Jul-2026,3676
INV138076,Building cleaning services,menzies international (aust) pty ltd,246922.35,24 October 2028,3634
INV138077,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.2m,2029-03-10,3676
INV138078,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,0.1m,20/10/2025,3670
INV138079,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,141212.73 AUD,30/08/2029,3615
INV138080,Tree management maintenance services,Citywide Service Solutions P/L,114289.5,02/03/2027,3678
INV138081,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,0.0m,17/02/2028,3676
INV138082,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,"$69,752.47",23 October 2026,3615
INV138083,Building cleaning services,Menzies,207695.95,04-Mar-2026,3634
INV138084,Open spaces management - region 2,SERCO,236365.68 AUD,2025-01-18,3677
INV138085,Building cleaning services,Menzies International (Aust) Pty Ltd,,2029-09-19,3634
INV138086,Melbourne Town Hall venue management,Showtime EventaGroup Pty Ltd,0.0m,05-Aug-2026,3670
INV138087,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,95402.18 AUD,02/01/2026,3668
INV138088,Street cleaning,Spotless Facility Services Pty. Ltd.,120679.94,2027-03-23,3669
INV138089,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,159794.79,12/01/2026,3670
INV138090,Building cleaning services,Menzies,126866.31 AUD,02 February 2025,3634
INV138091,Waste management services,Cleanaway,0.2m,25/01/03,3556
INV138092,Street cleaning,Spotless Facility Services Pty Ltd,0.0m,20 April 2026,3669
INV138093,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,0.2m,29/07/08,3670
INV138094,Civil infrastructure services,Citywide Service Solutirns Pty Ltd,0.2m,16/06/2025,3665
INV138095,Building cleaning services,Menzies International (Aust) Pty Ltd,"$181,451.88",22 September 2026,3634
INV138096,Open spaces management - region 2,SERCO,"$23,679.31",07 April 2026,3677
INV138097,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),74935.25,06-Apr-2027,3668
INV138098,Open spaces management - region 2,SERCO,"$148,880.77",20-Apr-2025,3677
INV138099,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,"$53,717.56",06 December 2027,3665
INV138100,Waste management services,Cleanaway Waste Management Limited,41615.8 AUD,27-Dec-2029,3556
INV138101,Integrated security services,NationalProtectiveServicesPtyLtd,0.0m,24/05/2029,3686
INV138102,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,138573.81,2028-09-15,3634
INV138103,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,96951.16,09/10/2027,3670
INV138104,Waste management services,Cleanaway Waste Management Limited,0.1m,02-Jan-2028,3556
INV138105,Civil infrastructure services,Citywide Service ,84389.99 AUD,15/03/2028,3665
INV138106,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,"$194,574.91",16-Feb-2025,3615
INV138107,Integrated security services,National Protective Services Pty Ltd,82467.28,23/12/2025,3686
INV138108,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),79037.65 AUD,01 July 2026,3668
INV138109,Open spaces management - region 1,MENZIES INTERNATIONAL (AUST) PTY LTD,8954.42,15/09/2026,3634
INV138110,Graffiti management and pressure cleaning services,Calcorp Servibes Pty Ltd,241965.68,04/02/2027,3668
INV138111,Tree management maintenance services,Citywide Service Solutions P/L,0.1m,23-Dec-2026,3678
INV138112,Open spaces management - region 2,nERCO,0.2m,21 January 2029,3677
INV138113,Civil infrastructure services,Citywide Service Solutions Pty Ltd,28427.93,23/11/2029,3665
INV138114,Open spaces management - region 2,SERCO,247397.26,24/09/2027,3677
INV138115,Street cleaning,Spotless,"$41,463.03",28/10/09,3669
INV138116,Building maintenance services,Programmed Facility Management P/L,33927.98 AUD,12/10/2027,3630
INV138117,Building cleaning services,Menzies Intl (Aust) Pty Ltd,"$155,024.2",17 December 2027,3634
INV138118,Parking technology services,Reino nnternational Pty Ltd T/A Duncan Solutions,0.2m,03/09/2025,3623
INV138119,Graffiti management and pressure cleaning services,calcorp services pty ltd,0.0m,25-Nov-2028,3668
INV138120,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,217833.32 AUD,2027-08-09,3634
INV138121,Parking technology services,Reino,123365.62,25/11/27,3623
INV138122,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.1m,27/05/12,3665
INV138123,Civil infrastructure services,National  Protective  Services  Pty  Ltd,94337.07,29/04/2028,3686
INV138124,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,240086.25 AUD,04/11/2027,3634
INV138125,Waste management services,cleanaway waste management limited,0.1m,29/08/2027,3556
INV138126,Open spaces management - region 2,SERCO (AU),243070.67 AUD,27 April 2026,3677
INV138127,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,204842.17,27/07/02,3678
INV138128,Integrated security services,NationalProtectiveServicesPtyLtd,218767.59 AUD,2027-11-21,3686
INV138129,Integrated security services,National Protectivw Services Pty Ltd,6853.84 AUD,27/07/01,3686
INV138130,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),109474.01,26/11/16,3668
INV138131,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,0.1m,26/06/04,3668
INV138132,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,113069.63 AUD,03/02/2027,3676
INV138133,Waste management services,cleanaway waste management limited,"$36,823.09",18/02/2027,3556
INV138134,Open spaces management - region 2,SERCO,104227.36,26/01/26, 
INV138135,Waste management services,CleanawayWasteManagementLimited,158137.96 AUD,26/05/21,3556
INV138136,Open spaces management - region 1,Citywide Service Solutions P/L,77703.1,22/06/2029,3676
INV138137,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,0.1m,23/02/2029,3623
INV138138,Street cleaning,Spotless Facility Services Pty. Ltd.,197495.42,23/01/2026,3669
INV138139,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$92,875.31",28/09/23,3623
INV138140,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,206253.12 AUD,29/04/2028,3670
INV138141,Civil infrastructure services,Citywide Service Solutions Pty Ltd,225904.64,29 November 2029,3665
INV138142,Street cleaning,Spotless,178468.15,06 January 2029,3669
INV138143,Open spaces management - region 2,SERCO,"$204,687.67",30/01/2027,3677
INV138144,Melbourne Town Hall venue management,Showtime,"$164,915.55",04-Aug-2027,3670
INV138145,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,,2027-03-30,3670
INV138146,Vehicle tow away and impound services,Nationwide Towing Services,0.0m,2028-11-16,3585
INV138147,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,"$214,260.11",25/07/31,3668
INV138148,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,164868.58 AUD,23 November 2027,3670
INV138149,Vehicle tow away and impound services,Nationwide Towing Services (AU),120195.25,08/08/2029,3585
INV138150,Tree management maintenance services,Citywide,247270.11 AUD,20 January 2025,3678
INV138151,Waste management services,Cleanaway Waste Management Limited (AU),9061.15,05 April 2029,3556
INV138152,Parking technology services,Reino International P/L T/A Duncan Solutions,132422.32,18/10/2028,3623
INV138153,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),7286.44,26 April 2026,3678
INV138154,Building maintenance services,Programmed Faciliry Management Pty Ltd,"$74,479.76",01/04/2027, 
INV138155,Building maintenance services,programmed facility management pty ltd,79112.46,29/09/01,3630
INV138156,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$47,234.95",30 July 2028,3676
INV138157,Vehicle tow away and impound services,Nationwide,37594.51,25/08/2027,3585
INV138158,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$4,182.47",24-Aug-2029,3665
INV138159,Street cleaning,Spotless Facility Services Pty Ltd,"$95,461.63",29 October 2028,3669
INV138160,Open spaces management - region 2,SERCO,42021.2 AUD,2025-02-27,3677
INV138161,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,0.0m,28/07/05,3670
INV138162,Building maintenance services,Programmed Facility Management Pty. Ltd.,71692.23 AUD,16/12/2027,3630
INV138163,Civil infrastructure services,Citywide Service Solutions Pty Ltd,213281.29,28/02/14, 
INV138164,Street cleaning,Spotless Facility Servicos Pty Ltd,"$123,504.37",06/07/2027,3669
INV138165,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,210681.09,26/06/2026,3630
INV138166,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,118098.36,03 July 2027,3676
INV138167,Open spaces management - region 2,SERCO,"$6,688.95",15/11/2025,3677
INV138168,Street cleaning,Spotless Facility Services Pty Ltd,21075.35,29/05/10,3669
INV138169,Tree management maintenance services,Citywide Service ,67263.25 AUD,2027-03-21,3678
INV138170,Open spaces management - region 1,Citywide Service Solutions Pty Lts,0.2m,08 November 2026, 
INV138171,Building maintenance services,Citywide Service Solutions Pty Ltd,167119.15,2028-05-04,3665
INV138172,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,218847.69,,3630
INV138173,Building maintenance services,Programmed,61017.67 AUD,08 August 2027,3630
INV138174,Integrated security services,National Protective Services Pty Ltd,199185.46,28/11/2027,3686
INV138175,Parking technology services,Reino International Pty Ltd T/A Duncan Solutzons,0.1m,31/05/2029,3623
INV138176,Waste management services,Cleanaway Wdste Management Limited,178769.03,03 July 2028,3556
INV138177,Vehicle tow away and impound services,Nationwide Towing Services,75371.36,10 November 2028,3585
INV138178,Integrated security services,National Protectiv,248360.18,26/01/24,3686
INV138179,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,198056.24 AUD,14/12/2026,3623
INV138180,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),79067.69,27/05/2026,3634
INV138181,Vehicle tow away and impound services,Nationwide  Towing  Services,246128.89 AUD,10/07/2026,3585
INV138182,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,157678.3,24 March 2025,3668
INV138183,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,"$85,050.5",16 October 2029,3676
INV138184,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.2m,29 April 2025,3676
INV138185,Integrated security services,National Protective Services Pty Ltd (AU),88964.56 AUD,25/12/2029,3686
INV138186,Vehicle tow away and impound services,Nationwide Towing Services,0.0m,29-Jun-2025,3585
INV138187,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),0.2m,22-Jun-2028,3678
INV138188,Vehicle tow away and impound services,Nationwide Towing Services,134776.14 AUD,29/06/2025,3585
INV138189,Tree management maintenance services,Citywide Service Solutions P/L,0.0m,26/02/20,3678
INV138190,Street cleaning,SpotlessFacilityServicesPtyLtd,248864.51 AUD,20 January 2028,3669
INV138191,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),,27/10/14,3634
INV138192,Vehicle tow away and impound services,NationwideTowingServices,42030.2,29/01/2028,3585
INV138193,Waste management services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,0.2m,05/04/2026,3630
INV138194,Building maintenance services,Programmed Facility,"$192,151.91",04/04/2027,3630
INV138195,Vehicle tow away and impound services,CitywideServiceSolutionsPtyLtd,163620.17,11 August 2028,3678
INV138196,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.1m,2027-03-15,3678
INV138197,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,138094.66,26/07/2026,3670
INV138198,Integrated security services,National Protective Services P/L,197210.95,30-Dec-2025,3686
INV138199,Street cleaning,Nationwide Towing Services,0.0m,11/02/2025,3585
INV138200,Vehicle tow away and impound services,Showtime  Event  Group  Pty  Ltd,"$133,557.64",20/04/2029, 
INV138201,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),88064.44,21 November 2028,3668
INV138202,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.2m,12/08/2027,3676
INV138203,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),"$45,970.67",27-Apr-2026,3676
INV138204,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,0.0m,27/04/2028,3615
INV138205,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),50302.85 AUD,21-Aug-2026,3665
INV138206,Integrated security services,NationalProtectiveServicesPtyLtd,"$46,231.38",2027-02-13,3686
INV138207,Building maintenance services,Programmed Facility Management Pty. Ltd.,168870.37,10-Feb-2027,3630
INV138208,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),87003.72,16 September 2029,3678
INV138209,Tree management maintenance services,Citywide Service Solutikns Pty Ltd,239665.6 AUD,27/04/28,3678
INV138210,Street cleaning,Spotless Facility Services Pty. Ltd.,107983.71 AUD,19/01/2028,3669
INV138211,Open spaces management - region 2,SERCO,97562.13,25/07/18,3677
INV138212,Building maintenance services,Programmed,"$9,450.92",26/03/15,3630
INV138213,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$30,624.84",11-Jun-2028,3665
INV138214,Civil infrastructure services,Citywide Service ,162879.28,2028-11-23,3665
INV138215,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,121463.39 AUD,09 October 2029,3686
INV138216,Waste management services,Cleanaway Waste Management Limited (AUS),"$219,835.46",2028-02-24,3556
INV138217,Open spaces management - region 1,Citywide Service Solutions P/L,"$135,150.86",2029-06-14,3676
INV138218,Civil infrastructure services,Citywide Service Solutions P/L,6832.92 AUD,2026-10-03,3665
INV138219,Waste management services,Cleanaway Waste Management Limited (AU),"$12,264.82",29/01/22,3556
INV138220,Parking technology services,reino international pty ltd t/a duncan solutions,"$246,568.72",01/06/2026,3623
INV138221,Graffiti management and pressure cleaning services,Calcorp Serv,149708.84,28/08/03,3668
INV138222,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),208445.68,18/09/2027,3676
INV138223,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,18191.95 AUD,31 March 2029,3615
INV138224,Open spaces management - region 2,SERCO,237170.42,08/12/2027,3677
INV138225,Integrated security services,National Protective Services Pty Ltd (AUS),197319.43,24/03/2026,3686
INV138226,Open spaces management - region 2,Serco,150021.17 AUD,09-Apr-2029,3677
INV138227,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),186663.71 AUD,2027-12-25,3676
INV138228,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),132541.9,18/04/2029, 
INV138229,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,"$218,524.48",2025-03-09,3676
INV138230,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,22347.14 AUD,16 December 2025,3668
INV138231,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),"$187,123.61",19/07/2028,3634
INV138232,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),76223.62,27/07/2025,3670
INV138233,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),165106.01,14-Mar-2025,3615
INV138234,Integrated security services,national protective services pty ltd,146080.62 AUD,08/10/2028,3686
INV138235,Integrated security services,National Protective Services Ptb Ltd,239459.04 AUD,14-Jun-2025,3686
INV138236,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,,08-Jan-2029,3630
INV138237,Melbourne Town Hall venue management,Showtime Event Group Pty gtd,66088.08 AUD,26/07/20,3670
INV138238,Integrated security services,National Protective Services Pty Ltd,0.0m,2026-12-22,3686
INV138239,Vehicle tow away and impound services,Nationwide To,248171.2,28/02/03, 
INV138240,Open spaces management - region 1,Citywide,222817.51 AUD,2025-02-04,3676
INV138241,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),205462.83 AUD,24-Sep-2028,3634
INV138242,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),"$30,012.69",21-Sep-2026,3668
INV138243,Tree management maintenance services,Citywide Service Solutions Pty Ltd,108362.04 AUD,04-Jul-2027,3678
INV138244,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),367.46,25/01/18,3676
INV138245,Building maintenance services,Programmed Facility Management Pty Ltd,185071.59 AUD,,3630
INV138246,Street cleaning,Spotless Facility Services Pty Ltd (AUS),0.2m,17/02/2027, 
INV138247,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,17007.79,15/01/2026,3615
INV138248,Melbourne Town Hall venue management,Showtime Event Group P/L,"$243,757.23",31 August 2025,3670
INV138249,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),171160.09 AUD,09-Aug-2029,3623
INV138250,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,"$123,626.8",30/11/2029,3670
INV138251,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.0m,26 February 2025,3668
INV138252,Building maintenance services,Programmed Facility,"$244,867.69",04 September 2026,3630
INV138253,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,"$22,458.57",2028-08-18,3668
INV138254,Open spaces management - region 2,SERCO (AUS),"$166,743.05",12/01/2029,3677
INV138255,Parking technology services,Reino International Pty ,0.2m,11/03/2027,3623
