InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV87001,Civil infrastructure services,Citywide Service Solutions P/L,"$77,881.26",02/11/2026,3665
INV87002,Building maintenance services,Programmed,0.1m,07 January 2025,3630
INV87003,Vehicle tow away and impound services,Nationwide Towing Services (AU),0.0m,12/01/2028,3585
INV87004,Integrated security services,national protective services pty ltd,236891.49,2025-04-11,3686
INV87005,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,205364.89,07/08/2028,3634
INV87006,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,238280.55 AUD,18/11/2028,3585
INV87007,Integrated security services,National,200516.89 AUD,2026-09-19,3686
INV87008,Building maintenance services,Programmed Facility Management Pty. Ltd.,"$112,171.48",17/07/2025,3630
INV87009,Waste management services,Cleanaway Waste Management Limited (AU),149622.25,2028-08-08,3556
INV87010,Open spaces management - region 1,Citywide Service Solutions P/L,,27/01/08,3676
INV87011,Open spaces management - region 2,Serco,"$38,982.56",16-Jul-2027,3677
INV87012,Waste management services,CleanawayWasteManagementLimited,118146.11,07 September 2025,3556
INV87013,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,217033.27,08/09/2026,3615
INV87014,Building maintenance services,SERCO,77442.88,31-Oct-2027,3677
INV87015,Waste management services,Cleanaway  Waste  Management  Limited,"$206,527.98",11/06/2027,3556
INV87016,Melbourne Town Hall venue management,Showtime Event,205547.92,16-Dec-2025,3670
INV87017,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,"$14,007.97",2029-04-19,3623
INV87018,Open spaces management - region 2,serco,"$135,017.94",12-Mar-2027,3677
INV87019,Civil infrastructure services,Citywide Service Solutions P/L,0.2m,08/06/2025,3665
INV87020,Waste management services,Cleanaway Waste M,99669.56,2026-09-03,3556
INV87021,Vehicle tow away and impound services,nationwide towing services,"$91,043.39",23-Oct-2026,3585
INV87022,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,0.2m,2027-03-31,3668
INV87023,Melbourne Town Hall venue management,Showtime Event Group zty Ltd,"$123,935.93",2026-07-10,3670
INV87024,Vehicle tow away and impound services,Nationwide Towing Services,213075.42,25/06/07,3585
INV87025,Building cleaning services,Menzies International (Aust) P/L,201015.02,2027-04-06,3634
INV87026,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),"$134,777.0",14/05/2029,3665
INV87027,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,"$60,720.46",2025-02-19,3686
INV87028,Building maintenance services,Programmed Facility Management Pty. Ltd.,0.1m,2025-08-11,3630
INV87029,Integrated security services,National Protective Services Pty Ltd,"$175,323.77",2025-02-13,3686
INV87030,Open spaces management - region 2,SERCO (AUS),205891.46 AUD,28/03/2028,3677
INV87031,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,0.2m,05-Apr-2028,3615
INV87032,Integrated security services,National Protective Services Pty Ltd,142060.6,2029-05-28, 
INV87033,Open spaces management - region 2,SERCO,78194.89 AUD,11-Apr-2026,3677
INV87034,Vehicle tow away and impound services,NationwideTowingServices,"$86,674.31",26/10/2029,3585
INV87035,Open spaces management - region 2,SERCO,155631.23 AUD,03 November 2027,3677
INV87036,Civil infrastructure services,Citywide Service ,0.0m,17/12/2027,3665
INV87037,Building cleaning services,Menzies Intl (Aust) Pty Ltd,1466.79 AUD,05-Jul-2025,3634
INV87038,Integrated security services,National Protective Services Pty Ltd,0.1m,06 October 2029,3686
INV87039,Street cleaning,Spotless Facility Services Pty Ltd,0.0m,24/01/2026,3669
INV87040,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,185744.74 AUD,2029-06-09,3676
INV87041,Integrated security services,National Protective Services Pty Ltd,102665.87,2026-07-20,3686
INV87042,Vehicle tow away and impound services,Nationwide To,104799.73,20/10/2026,3585
INV87043,Tree management maintenance services,Citywide Service Solutions Pty Lad,"$241,954.79",08/05/2028,3678
INV87044,Building maintenance services,Programmed Facility Mgmt Pty Ltd,82974.08 AUD,2028-11-22,3630
INV87045,Building cleaning services,Showtime  Event  Group  Pty  Ltd,"$139,811.42",29/08/12,3670
INV87046,Integrated security services,National Protective Services Pty Ltd (AUS),245797.9,2027-12-28,3686
INV87047,Waste management services,CleanawayWasteManagementLimited,"$21,627.68",2028-06-14,3556
INV87048,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,93396.14,26/03/22,3668
INV87049,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,"$81,876.68",20 November 2029,3615
INV87050,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,160226.26,26/08/2025,3623
INV87051,Open spaces management - region 1,Citywide Service ,"$242,313.5",02/07/2029,3676
INV87052,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,192862.03,26/01/2026,3615
INV87053,Building maintenance services,Programmed Facility Management Pty Ltd,107380.98 AUD,18/12/2027,3630
INV87054,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$203,968.88",01-May-2027,3615
INV87055,Graffiti management and pressure cleaning services,Calcorp Services P/L,203832.03,12/04/2025,3668
INV87056,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),"$165,685.31",30/05/2026,3670
INV87057,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,13632.72,19-Oct-2025,3615
INV87058,Integrated security services,National Protectiv,,11-Jun-2029,3686
INV87059,Open spaces management - region 2,SERCO (AU),0.0m,25/09/2025,3677
INV87060,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,81766.88,23 October 2025,3615
INV87061,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),110907.3,2026-02-21,3678
INV87062,Building maintenance services,Programmed Facility Management Ptr Ltd,104789.48,22/09/2027,3630
INV87063,Tree management maintenance services,Citywide Service Solutions lty Ltd,0.1m,2026-10-02,3678
INV87064,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,0.2m,27/02/27,3623
INV87065,Open spaces management - region 1,National  Protective  Services  Pty  Ltd,42510.17 AUD,11-Dec-2029,3686
INV87066,Vehicle tow away and impound services,Nationwide Towing Services,"$167,307.12",26/07/2028,3585
INV87067,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,0.2m,2028-01-18, 
INV87068,Street cleaning,Spotless Facility Servicew Pty Ltd,44120.95 AUD,05/12/2026,3669
INV87069,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),214594.86,06/08/2027,3630
INV87070,Open spaces management - region 2,SERCO,4189.87,29-Apr-2026,3677
INV87071,Melbourne Town Hall venue management,National Protective Services Pty Ltd,36919.28,27/01/2029,3686
INV87072,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),0.2m,01 December 2029,3678
INV87073,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,0.0m,01-Jul-2025,3676
INV87074,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),153558.15,2026-08-08,3670
INV87075,Tree management maintenance services,Citywide,"$242,905.62",2028-11-28,3678
INV87076,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),41855.54,25/12/23,3665
INV87077,Open spaces management - region 2,SERCc,193968.66,24-Jul-2025,3677
INV87078,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),,20 March 2029,3678
INV87079,Waste management services,Cleanaway Waste Management Ltd,136903.61,05-Feb-2027,3556
INV87080,Waste management services,Cleanaway Waste Mgmt Limited,57416.79 AUD,26/03/12,3556
INV87081,Vehicle tow away and impound services,Nationwide Towing Services,55919.47,28/09/2028, 
INV87082,Building cleaning services,Menzies International (Aust) Pty. Ltd.,157928.79 AUD,17/05/2029,3634
INV87083,Open spaces management - region 2,Serco,235375.7,23 September 2026,3677
INV87084,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,"$45,876.5",28/01/12,3615
INV87085,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,0.2m,30-Jul-2027,3678
INV87086,Integrated security services,NationalProtectiveServicesPtyLtd,239732.14 AUD,29-Aug-2026,3686
INV87087,Integrated security services,National Protectiv,"$83,205.03",28/05/19,3686
INV87088,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$61,502.69",12 December 2029,3676
INV87089,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),186090.09,26/03/2028,3665
INV87090,Waste management services,National Protective Services Pty Ltd,160356.48,05/02/2027,3686
INV87091,Open spaces management - region 2,SERCO,10406.38 AUD,18/10/2028,3677
INV87092,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,0.2m,07 September 2025,3615
INV87093,Waste management services,Cleanaway  Waste  Management  Limited,6951.32,28/02/27, 
INV87094,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,0.2m,03-Aug-2029,3676
INV87095,Building cleaning services,Menzies International (Aust) kty Ltd,240219.39,09/08/2026,3634
INV87096,Open spaces management - region 2,SERCO,"$198,272.93",2029-05-22,3677
INV87097,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,136283.61,26/05/19,3615
INV87098,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,0.0m,2027-11-22,3615
INV87099,Street cleaning,SpotlessFacilityServicesPtyLtd,122083.03,04-Apr-2028,3669
INV87100,Graffiti management and pressure cleaning services,Calcorp Servimes Pty Ltd,64332.3,22/11/2026,3668
INV87101,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,48820.25,2027-07-28,3670
INV87102,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,108523.5,09/07/2027,3676
INV87103,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,55219.6,26/03/29,3623
INV87104,Waste management services,Cleanaway  Waste  Management  Limited,186471.42,20/01/2026,3556
INV87105,Integrated security services,Nrtionwide Towing Services,0.0m,17-Dec-2027,3585
INV87106,Integrated security services,Cleanaway Waste Management LTD,7855.47 AUD,22/06/2026,3556
