InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV281001,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,157380.62,01/03/2027,3670
INV281002,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,159940.88 AUD,31/03/2028, 
INV281003,Integrated security services,National Protective Services Pty Ltd,83697.93,22/01/2025,3686
INV281004,Civil infrastructure services,Citywide,0.0m,08-Jan-2029,3665
INV281005,Street cleaning,Spotless Facility Services Pty Ltd,0.1m,18 October 2026,3669
INV281006,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,114225.68 AUD,2028-09-05,3668
INV281007,Building cleaning services,Menzies Intdrnational (Aust) Pty Ltd,145086.26,30-Sep-2025,3634
INV281008,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,9912.13,28/07/14,3623
INV281009,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,0.0m,30-Jul-2027,3670
INV281010,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,0.1m,11/08/2028, 
INV281011,Waste management services,Cleanaway Waste Managemenr Limited,230852.33,12/09/2029,3556
INV281012,Civil infrastructure services,Citywidp Service Solutions Pty Ltd,"$185,113.63",28/02/08,3665
INV281013,Integrated security services,National Protective Services Pty. Ltd.,6142.29 AUD,22/11/2029,3686
INV281014,Street cleaning,Spotless Facility Services Pty Ltd,73316.53 AUD,26/02/17,3669
INV281015,Open spaces management - region 2,SERCO,92511.28,26 June 2026,3677
INV281016,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,0.1m,2027-12-05,3615
INV281017,Building maintenance services,Programmed Facility Management Pty Ltd (AU),"$88,789.27",15/08/2025, 
INV281018,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,"$115,108.56",03-Dec-2026,3686
INV281019,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),196996.43 AUD,2025-07-23,3634
INV281020,Open spaces management - region 2,Serco,0.0m,25/01/18,3677
INV281021,Open spaces management - region 2,SERCO,56758.44 AUD,16/06/2029,3677
INV281022,Vehicle tow away and impound services,Nationwide Towing Services,180726.84,14/08/2025,3585
INV281023,Integrated security services,Natiotal Protective Services Pty Ltd,18254.89,05/12/2028,3686
INV281024,Civil infrastructure services,Citywide Service Solutions Pty Ltd,57306.27 AUD,28/12/16,3665
INV281025,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,0.1m,04/11/2027,3668
INV281026,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,"$110,939.08",26/01/25,3668
INV281027,Street cleaning,Spotless Facility Services Pty Ltd,170622.05,19-Feb-2029,3669
INV281028,Parking technology services,Reino,134442.46 AUD,25-Aug-2029,3623
INV281029,Building cleaning services,Menzies International (Aust) Pty Ltd,"$146,724.82",05-Jun-2029,3634
INV281030,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,"$83,608.84",2028-02-22,3623
INV281031,Civil infrastructure services,Citywide,216542.21,30 January 2025, 
INV281032,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,234422.59,11/04/2027,3585
INV281033,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),39127.79 AUD,05-Feb-2028,3623
INV281034,Building maintenance services,Programmed Facility,180495.15 AUD,28 April 2029,3630
INV281035,Tree management maintenance services,citywide service solutions pty ltd,0.1m,10 January 2029,3678
INV281036,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,4425.84,2026-08-04,3615
INV281037,Tree management maintenance services,Citywide Service ,73962.01 AUD,26/09/11,3678
INV281038,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,57348.25,15/11/2028,3615
INV281039,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,,19/10/2026,3670
INV281040,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,136979.91,19/02/2025,3623
INV281041,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,94094.71 AUD,2026-08-23,3615
INV281042,Waste management services,Cleanaway Waste Management Limited (AU),200350.73,17/11/2026,3556
