InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV198001,Open spaces management - region 2,SERpO,135762.94,25/10/15,3677
INV198002,Open spaces management - region 2,SERCO,0.1m,12-May-2029,3677
INV198003,Building maintenance services,ProgrammedFacilityManagementPtyLtd,87548.94,25/02/24,3630
INV198004,Graffiti management and pressure cleaning services,Citywide Service Solutions Pty Ltd,51869.28,29/12/10,3678
INV198005,Graffiti management and pressure cleaning services,calcorp services pty ltd,"$229,560.06",28/07/26,3668
INV198006,Tree management maintenance services,Citywide Service ,211155.57 AUD,16/01/2028,3678
INV198007,Open spaces management - region 1,Citywide Service Solutions Pty Lgd,0.1m,25 February 2027,3676
INV198008,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,"$67,844.78",08-Sep-2026,3630
INV198009,Open spaces management - region 1,Citywide Service ,0.0m,02-Feb-2026,3676
INV198010,Building maintenance services,Programmed Facility Mgmt Pty Ltd,128596.55,2029-12-09,3630
INV198011,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,0.2m,18 December 2029,3668
INV198012,Parking technology services,reino international pty ltd t/a duncan solutions,42791.83 AUD,08/08/2028, 
INV198013,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,51591.26,28 October 2029,3670
INV198014,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),186351.07,24 August 2025,3623
INV198015,Civil infrastructure services,citywide service solutions pty ltd,62018.91,27/08/2028,3665
INV198016,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),174350.45 AUD,04/07/2029,3623
INV198017,Open spaces management - region 2,serco,227952.75,16 April 2029,3677
INV198018,Waste management services,CleanawayWasteManagementLimited,0.1m,2026-12-29,3556
INV198019,Waste management services,Cleanaway,71121.48 AUD,10/02/2027,3556
INV198020,Tree management maintenance services,Citywide Service Solutions Pty Ltd,190027.35 AUD,26/02/22,3678
INV198021,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,0.1m,06-Oct-2029,3615
INV198022,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,0.2m,30-Jul-2026,3634
INV198023,Building maintenance services,Programmed Facility Management P/L,0.1m,28-Feb-2025,3630
INV198024,Waste management services,Cleanaway Waste Management Limited,150883.74,23-Aug-2026,3556
INV198025,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,190509.34 AUD,22/08/2028,3615
INV198026,Vehicle tow away and impound services,Nationwwde Towing Services,53338.23,27/12/29,3585
INV198027,Building maintenance services,Programmed Facility Mgmt Pty Ltd,100551.03,21-Nov-2029,3630
INV198028,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,29858.03 AUD,2025-04-26,3665
INV198029,Integrated security services,National Protective Services Pty Ltd (AUS),0.2m,01/06/2029,3686
INV198030,Building maintenance services,Programmed Facility Management Pty Ltd,"$53,027.4",02/12/2029,3630
INV198031,Melbourne Town Hall venue management,Showtime Event Group Ptz Ltd,140487.36,01 January 2027,3670
INV198032,Street cleaning,Spotless Facility,14977.19,2029-06-24,3669
INV198033,Parking technology services,Reino International P/L T/A Duncan Solutions,116743.76 AUD,28/06/23,3623
INV198034,Building cleaning services,CLEANAWAY WASTE MANAGEMENT LIMITED,56680.49 AUD,08/04/2026,3556
INV198035,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),"$36,383.11",04-Jul-2029,3615
INV198036,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,175634.53 AUD,14 January 2027,3678
INV198037,Vehicle tow away and impound services,Nationwide To,0.2m,29/01/15,3585
INV198038,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,14184.42,05/11/2028,3668
INV198039,Building maintenance services,programmed facility management pty ltd,121413.83 AUD,19/03/2028,3630
INV198040,Parking technology services,Reino International Pty ,"$209,643.02",29/03/19,3623
INV198041,Waste management services,Cleanaway,,31/01/2028,3556
INV198042,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,66513.35 AUD,28/02/2027,3670
INV198043,Tree management maintenance services,Citywide fervice Solutions Pty Ltd,178660.36,26-Jun-2029,3678
INV198044,Building cleaning services,Menzies,123962.63,29 May 2025,3634
INV198045,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),0.2m,29/03/24,3665
INV198046,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,0.2m,29/12/18,3670
INV198047,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,0.2m,24-Apr-2025,3670
INV198048,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,98927.71,18-Mar-2029,3678
INV198049,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,125893.06,06-Jun-2025,3615
INV198050,Tree management maintenance services,Citywide Service Solutions Pty Ltd,52433.08,13-Jun-2029,3678
INV198051,Vehicle tow away and impound services,Nationwide Towing Services (AUS),,2027-01-27,3585
INV198052,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),0.1m,16/02/2026,3623
INV198053,Parking technology services,Reino International P/L T/A Duncan Solutions,"$119,483.54",05 January 2027,3623
INV198054,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$218,571.47",25 December 2025,3665
INV198055,Integrated security services,National,,2027-02-24,3686
INV198056,Open spaces management - region 1,Citywide,62700.41,20/02/2029,3676
INV198057,Waste management services,Cleanaway  Waste  Management  Limited,0.1m,11/08/2028,3556
INV198058,Waste management services,CleanawayWasteManagementLimited,0.2m,21-Sep-2026,3556
INV198059,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,40286.26,10/11/2025, 
INV198060,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,0.2m,19-Oct-2029,3615
INV198061,Management of Active Melbourne recreation facilities,Victorian,172929.86 AUD,05/10/2027, 
INV198062,Building maintenance services,Programmed Facility Management P/L,56596.06 AUD,21/07/2025,3630
INV198063,Open spaces management - region 2,SERCO (AUS),45817.12 AUD,28 May 2029, 
INV198064,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,81020.51 AUD,06 April 2027,3556
INV198065,Civil infrastructure services,Citywide Service Soluiions Pty Ltd,1810.1,16/05/2029,3665
INV198066,Street cleaning,Spotless  Facility  Services  Pty  Ltd,223191.27,04 September 2025,3669
INV198067,Building cleaning services,Menzies Internatio,8030.43,22-Jul-2027,3634
INV198068,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),62246.55,01/12/2025,3665
INV198069,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),136815.85,24/10/2029,3665
INV198070,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),"$189,055.36",25/07/28, 
INV198071,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.1m,2029-12-10,3623
INV198072,Tree management maintenance services,Citywide Service Solutions Pty Ltd,151808.9,2026-08-16,3678
INV198073,Melbourne Town Hall venue management,xhowtime Event Group Pty Ltd,"$65,882.23",07/11/2029,3670
INV198074,Open spaces management - region 1,Citywide Service Solutions P/L,216628.3 AUD,27 April 2026,3676
INV198075,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$111,650.43",28/11/15,3665
INV198076,Building maintenance services,Programmed Facility Management Pty Ltd,"$219,389.98",24/04/2026,3630
INV198077,Integrated security services,National Protective Services Pty. Ltd.,199997.94 AUD,18 June 2028,3686
INV198078,Integrated security services,national protective services pty ltd,"$30,640.4",29/04/2027,3686
INV198079,Integrated security services,National Protective Services Pty. Ltd.,"$64,544.3",04/02/2028,3686
INV198080,Building cleaning services,Menzies International (Aust) Pty Ltd,111449.07,02 March 2028,3634
INV198081,Vehicle tow away and impound services,Nationwide,0.2m,05/10/2028,3585
INV198082,Melbourne Town Hall venue management,menzies international (aust) pty ltd,"$98,573.96",17 May 2029,3634
INV198083,Tree management maintenance services,Citywide Service Solutions Pty Ltd,201689.33,2029-07-17,3678
INV198084,Open spaces management - region 2,SERCO,0.1m,24/09/2027,3677
INV198085,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),45278.15 AUD,28/05/26,3630
INV198086,Graffiti management and pressure cleaning services,Calcorp Serv,211423.63,28 September 2028,3668
INV198087,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,146942.92,24/07/2027,3670
INV198088,Open spaces management - region 2,SERCO,"$76,889.94",20/03/2025,3677
INV198089,Building maintenance services,Programmed Facility Management Pty Ltd (AU),0.2m,15/06/2029,3630
INV198090,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,"$180,294.99",28/09/2029,3665
INV198091,Building cleaning services,Menzies International (Aust) Pty Ltd,12575.55,03/02/2027,3634
INV198092,Open spaces management - region 2,SERCO (AUS),"$225,232.71",20/01/2029,3677
INV198093,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,128798.42,07 August 2026,3665
INV198094,Building maintenance services,programmed facility management pty ltd,"$14,543.09",28/03/2026,3630
INV198095,Open spaces management - region 2,Showtime Event Group Pty Ltd,23331.27,27/03/24,3670
INV198096,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,55168.12,2028-09-07,3623
INV198097,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,"$178,533.72",14/12/2029,3623
INV198098,Tree management maintenance services,Citywide Service ,0.2m,2028-11-16,3678
INV198099,Open spaces management - region 2,SERCO,5552.42,12 September 2029,3677
INV198100,Integrated security services,National Protective Services Pty Ltd,4314.77 AUD,07 February 2027,3686
INV198101,Building cleaning services,menzies international (aust) pty ltd,70243.04,03/10/2025,3634
INV198102,Open spaces management - region 2,serco,0.1m,20/08/2026,3677
INV198103,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),"$56,058.77",19 April 2029,3615
INV198104,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,0.1m,28/05/07,3615
INV198105,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.2m,06/07/2027,3623
INV198106,Open spaces management - region 1,Citywide Service Solutions P/L,"$158,538.26",16/05/2029,3676
INV198107,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,81174.5,29/12/25,3665
INV198108,Vehicle tow away and impound services,Nationwide Towing Services (AU),0.2m,04-Apr-2026,3585
INV198109,Street cleaning,SpotlessFacilityServicesPtyLtd,"$189,070.11",20 August 2027,3669
INV198110,Street cleaning,Spotless  Facility  Services  Pty  Ltd,"$34,817.08",2025-01-01,3669
INV198111,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,94669.09,30/06/2026,3670
INV198112,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$150,727.63",31-Jul-2029,3678
INV198113,Open spaces management - region 2,SERCO,121232.61,04 February 2027,3677
INV198114,Tree management maintenance services,CitywidedService Solutions Pty Ltd,245194.98,2028-01-18,3678
INV198115,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,8999.08 AUD,04/03/2026, 
INV198116,Open spaces management - region 2,Serco,0.2m,14/11/2025,3677
INV198117,Building cleaning services,Menzies International (Aust) Pty Ltd,87982.57,2025-06-02,3634
INV198118,Open spaces management - region 2,SERCO,176651.55,14/01/2026,3677
INV198119,Vehicle tow away and impound services,Cleanaway Waste Management Limited (AU),"$228,175.66",15/09/2027,3556
INV198120,Melbourne Town Hall venue management,Showtime,0.1m,15 July 2025,3670
INV198121,Graffiti management and pressure cleaning services,Calcorp,56024.74,01/08/2025,3668
INV198122,Tree management maintenance services,Citywide Service Solutions P/L,204271.58,26 March 2027,3678
INV198123,Vehicle tow away and impound services,Nationwide Towing Services,0.1m,17/08/2027,3585
INV198124,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,147337.85,2028-01-09,3676
INV198125,Building maintenance services,Showtime Event Group P/L,0.0m,19 January 2028,3670
INV198126,Open spaces management - region 2,SERCO,0.0m,05/12/2028,3677
INV198127,Integrated security services,National Protectiv,"$130,272.07",2028-05-13, 
INV198128,Street cleaning,Spotless Facility Services Pty Ltd,4559.01 AUD,06/01/2027,3669
INV198129,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,98588.19 AUD,27/02/2025,3670
INV198130,Street cleaning,Spotless,"$235,893.31",20/12/2028,3669
INV198131,Open spaces management - region 1,Citywide Service Solutions P/L,"$137,220.91",16/10/2028,3676
INV198132,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,178449.74 AUD,16-Nov-2026,3623
INV198133,Building cleaning services,Cleanaway Waste Management Limited,55454.42,2027-09-16,3556
INV198134,Open spaces management - region 2,SERCO (AUS),50131.54,30-Mar-2026, 
INV198135,Open spaces management - region 2,Serco,115723.05 AUD,27/02/09,3677
INV198136,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,117094.88,28/01/13,3630
INV198137,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,223317.18,01 July 2025,3623
INV198138,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,24262.03,2028-05-07,3670
INV198139,Open spaces management - region 1,Citywide,185297.42 AUD,12 July 2025,3676
INV198140,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,143654.25,12 February 2026,3615
INV198141,Integrated security services,NationalProtectiveServicesPtyLtd,36787.15,26 March 2025, 
INV198142,Vehicle tow away and impound services,Nationwide Towing Services,196719.02,21/11/2029, 
INV198143,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,22313.01,2029-02-01,3670
INV198144,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,92549.55,05-Jun-2025,3686
INV198145,Building maintenance services,Programmed,128170.91,12/09/2025,3630
INV198146,Melbourne Town Hall venue management,Showtime Event Group Pty Ltp,44609.37,2025-08-10,3670
INV198147,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,50936.63,10-Sep-2026,3623
INV198148,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,161100.16,22/01/2029,3665
INV198149,Open spaces management - region 1,Citywide Service Solutions P/L,158020.69,11/04/2029,3676
INV198150,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,175594.33,27/02/17,3670
INV198151,Vehicle tow away and impound services,Nationwide,"$150,446.75",24/11/2025,3585
