InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV267001,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),0.0m,08-Jul-2027,3615
INV267002,Building maintenance services,Programmed Facility Management Pty Ltd (AU),242591.78,06/12/2029,3630
INV267003,Graffiti management and pressure cleaning services,Citywide Service Solutions Pty Ltd (AU),28606.6,2025-01-13,3676
INV267004,Building cleaning services,Menzies International (Aust) Pty Ltd,164150.63 AUD,14 October 2026,3634
INV267005,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,236156.7 AUD,04 December 2026,3678
INV267006,Street cleaning,SpotlessFacilityServicesPtyLtd,40368.13,04/10/2026,3669
INV267007,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,26/04/03,3665
INV267008,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$184,460.91",27/10/2029,3665
INV267009,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,6090.63,25 February 2026,3670
INV267010,Tree management maintenance services,Citywide,0.1m,2027-07-25, 
INV267011,Street cleaning,Spotless Facility Services Pty Ltd,8260.33,20 September 2026,3669
INV267012,Vehicle tow away and impound services,Nationwide Towing Services,173916.14,29/09/29,3585
INV267013,Graffiti management and pressure cleaning services,calcorp services pty ltd,"$7,931.54",28/06/2028,3668
INV267014,Building maintenance services,Programmed Facility Management Pty Ltd,185599.56,15 May 2027,3630
INV267015,Waste management services,Cleanaway Waste Management Ltd,188788.14,24-Dec-2029,3556
INV267016,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,211051.51,05-Nov-2026,3585
INV267017,Waste management services,Cleanaway Waste Management LTD,157809.16 AUD,2029-11-05,3556
INV267018,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,0.2m,29/03/2026,3623
INV267019,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,76079.25,16-Apr-2025,3668
INV267020,Vehicle tow away and impound services,nationwide towing services,72963.58,02/10/2026,3585
INV267021,Open spaces management - region 2,SoRCO,55978.2,22/07/2026,3677
INV267022,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,0.1m,15 March 2026,3676
INV267023,Integrated security services,National Protective Services Pty Ltd (AUS),203260.5,22 December 2026,3686
INV267024,Open spaces management - region 2,SERCO (AU),"$43,098.67",27/03/01,3677
INV267025,Building cleaning services,Menzies International (Aust) Pty Ltd,"$45,840.28",12-Jan-2029,3634
INV267026,Waste management services,CleanawayWasteManagementLimited,"$113,463.6",2028-10-21,3556
INV267027,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),157968.12 AUD,15/10/2026,3678
INV267028,Open spaces management - region 1,CitywidefService Solutions Pty Ltd,"$228,451.82",25/09/26,3676
INV267029,Open spaces management - region 1,Nationwide Towing Services,"$6,257.28",23/08/2025,3585
INV267030,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$129,554.31",2029-03-05,3678
INV267031,Melbourne Town Hall venue management,Showtime Event Group P/L,45770.39,2026-05-16, 
INV267032,Vehicle tow away and impound services,Nationwide,249447.86,18-Aug-2025,3585
INV267033,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,171009.09,10 December 2029,3615
INV267034,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,0.1m,01/10/2028,3670
INV267035,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$127,416.25",19 October 2026,3668
INV267036,Building maintenance services,Programmed Facility Management Pty Ltd,"$198,971.78",13 July 2028,3630
INV267037,Building cleaning services,Menzies International (Aust) P/L,"$23,307.69",2029-12-28,3634
INV267038,Integrated security services,National Protective Services Pty. Ltd.,0.1m,30/01/01,3686
