InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV293001,Parking technology services,Reino International P/L T/A Duncan Solutions,0.2m,26/08/31,3623
INV293002,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),976.28,28/12/24,3676
INV293003,Open spaces management - region 2,Serco,212631.21 AUD,18/05/2025,3677
INV293004,Graffiti management and pressure cleaning services,Menzies International (Aust) Pty. Ltd.,"$107,606.78",2029-07-24,3634
INV293005,Integrated security services,National Protective Services Pty Ltd (AUS),149391.69,29/03/12,3686
INV293006,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,44978.96,15 May 2025,3668
INV293007,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$233,943.1",23 October 2029,3668
INV293008,Vehicle tow away and impound services,NationwideTowingServices,"$176,578.65",20 January 2027,3585
INV293009,Integrated security services,National Protective Services P/L,0.0m,2029-11-02,3686
INV293010,Graffiti management and pressure cleaning services,Nationwide To,"$42,438.81",05 August 2027,3585
INV293011,Street cleaning,spotless facility services pty ltd,63441.89,04-Feb-2029,3669
INV293012,Vehicle tow away and impound services,Nationwide Towing Services,231990.18,22/08/2027,3585
INV293013,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,31156.26,23 August 2026,3678
INV293014,Integrated security services,National  Protective  Services  Pty  Ltd,238724.09 AUD,16-Dec-2029,3686
INV293015,Waste management services,Cleanaway Waste Management LTD,135163.49,2028-02-23, 
INV293016,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,185564.42 AUD,11 February 2028,3676
INV293017,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,243554.13,2027-02-15,3623
INV293018,Street cleaning,Spotless Facility Services Pty Ltd,,24/11/2026,3669
INV293019,Civil infrastructure services,Citywide Service Shlutions Pty Ltd,22371.19 AUD,27/09/09,3665
INV293020,Street cleaning,Spotless,81013.69 AUD,2028-06-21,3669
INV293021,Open spaces management - region 2,SERCO (AUS),187198.6,05-Dec-2027,3677
INV293022,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,239479.34,27 April 2027,3623
INV293023,Open spaces management - region 2,SERCO,0.2m,08 June 2026,3677
INV293024,Integrated security services,National Protective Services Pty. Ltd.,116753.78,15 September 2029,3686
INV293025,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),199867.09 AUD,27 October 2026,3615
INV293026,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),77340.39 AUD,10-Nov-2029,3630
INV293027,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,0.1m,2028-11-28,3678
INV293028,Building maintenance services,Programmed Facility Management xty Ltd,19676.85 AUD,26-Jun-2029,3630
INV293029,Vehicle tow away and impound services,Nationwide Towing Services,241961.2,26/04/18,3585
INV293030,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,70923.72,27 July 2029,3676
INV293031,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,"$44,988.64",2025-09-09,3665
INV293032,Integrated security services,National Protective Services Pty Ltd,"$9,142.46",28-Oct-2025,3686
INV293033,Waste management services,CleanawayWasteManagementLimited,"$185,108.11",27/09/14,3556
INV293034,Vehicle tow away and impound services,Nationwide  Towing  Services,100043.05,08-Oct-2026,3585
INV293035,Open spaces management - region 2,serco,"$101,432.96",21-Jul-2026,3677
INV293036,Street cleaning,Spotless Facility Services Pty Ltd,0.2m,27/03/2026,3669
INV293037,Civil infrastructure services,Citywide Service Solutions Pty Ltd,221487.91 AUD,10/02/2028,3665
INV293038,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,208974.01,2028-09-18,3634
INV293039,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,114156.01 AUD,16-Apr-2026,3678
INV293040,Vehicle tow away and impound services,NationwideuTowing Services,95923.4,13/05/2026,3585
INV293041,Building maintenance services,Programmed Facility,124614.57 AUD,28/01/2026,3630
INV293042,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,224327.51,27/01/19,3615
INV293043,Vehicle tow away and impound services,Nationwide Towing Services (AUS),"$16,444.67",22/01/2029, 
INV293044,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,160212.95 AUD,16/02/2025,3615
INV293045,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,239993.13,16/11/2029,3670
INV293046,Melbourne Town Hall venue management,Showtime,0.2m,30-May-2029,3670
INV293047,Integrated security services,National Protective Services Pty Ltd (AU),107353.24,14/08/2028,3686
INV293048,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,217352.76,2025-09-11,3556
INV293049,Street cleaning,Spotless,189047.07 AUD,24/02/2026,3669
INV293050,Building cleaning services,Menzies,81999.61,10/04/2028,3634
INV293051,Melbourne Town Hall venue management,showtime event group pty ltd,0.2m,13 March 2026,3670
INV293052,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$178,097.29",25/01/12,3676
INV293053,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,131452.45,11/05/2029,3623
INV293054,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,67750.36,2027-02-27, 
INV293055,Vehicle tow away and impound services,nationwide towing services,0.1m,30-Aug-2025,3585
INV293056,Street cleaning,Spotless Facility Services Pty Ltd,125218.85,,3669
INV293057,Vehicle tow away and impound services,Nationwide Towing Services (AU),154871.2,21-Dec-2028,3585
INV293058,Melbourne Town Hall venue management,Showtime,28346.3,04/05/2027,3670
INV293059,Civil infrastructure services,Citywide,"$184,798.03",,3665
INV293060,Building cleaning services,Menzies International (Aust) P/L,90864.51 AUD,2027-11-04,3634
INV293061,Open spaces management - region 1,Citywide,105950.92,04-Mar-2029,3676
INV293062,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),101858.82,17-Dec-2025,3678
INV293063,Building cleaning services,Menzies International (Aust) Pty Ltd,131722.13,18/06/2026,3634
INV293064,Vehicle tow away and impound services,Nationaide Towing Services,0.1m,04/11/2025,3585
INV293065,Street cleaning,Spotless Facility,154298.05 AUD,27 August 2026,3669
INV293066,Waste management services,cleanaway waste management limited,0.2m,09 June 2026,3556
INV293067,Building cleaning services,Menzies Intl (Aust) Pty Ltd,140796.76 AUD,12-Jun-2026,3634
INV293068,Vehicle tow away and impound services,citywide service solutions pty ltd,"$3,048.99",19 August 2026,3678
INV293069,Waste management services,Cleanaway Waste Management Limited,"$159,461.14",22 January 2027,3556
INV293070,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,210494.31,27/05/04,3556
INV293071,Vehicle tow away and impound services,Nationwide Towing Services,141173.89 AUD,26/09/09,3585
INV293072,Tree management maintenance services,Citywide Service Solutions Pty Ltd,48021.32,01/11/2028,3678
INV293073,Integrated security services,National Protective Services Pty Ltd,142326.78,12/08/2025,3686
INV293074,Waste management services,Cleanaway  Waste  Management  Limited,226634.23 AUD,27 September 2028,3556
INV293075,Vehicle tow away and impound services,Nationwide To,242684.12,2028-05-11,3585
INV293076,Vehicle tow away and impound services,Nationwide Towing Services,192386.12,13 April 2026,3585
INV293077,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,47962.4 AUD,2028-09-06,3615
INV293078,Melbourne Town Hall venue management,showtime event group pty ltd,78549.57 AUD,16-Nov-2029, 
INV293079,Waste management services,Cleanaway Waste Management Limited (AUS),0.1m,28/07/03,3556
INV293080,Waste management services,CleanawayWasteManagementLimited,0.1m,04-Aug-2027,3556
INV293081,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,"$155,914.86",10/06/2029,3615
INV293082,Open spaces management - region 2,SERCO,"$146,935.44",13/02/2029,3677
INV293083,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),155599.01 AUD,24 January 2027,3670
INV293084,Graffiti management and pressure cleaning services,calcorp services pty ltd,15013.06 AUD,,3668
INV293085,Melbourne Town Hall venue management,Showtime,198969.02,13-Nov-2026,3670
INV293086,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),0.0m,09 June 2026,3623
INV293087,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,0.1m,2029-11-13,3615
INV293088,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,"$172,848.59",12 April 2028,3665
INV293089,Civil infrastructure services,Citywide Service Solutions Pty Ltd,173861.92,23/04/2028,3665
INV293090,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,45840.36,2026-05-23,3670
INV293091,Vehicle tow away and impound services,Nationwide Towing Services (AU),"$151,960.09",23-Aug-2026,3585
INV293092,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,"$86,150.41",18/11/2027,3665
INV293093,Open spaces management - region 1,Citywide,177785.0,22 November 2027,3676
INV293094,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,209608.1,23/03/2025,3676
INV293095,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,3841.48,24/06/2029,3615
INV293096,Building maintenance services,ProgrammedFacilityManagementPtyLtd,"$203,434.77",07-Jun-2028,3630
INV293097,Parking technology services,Reino International P/L T/A Duncan Solutions,0.1m,2026-11-19,3623
INV293098,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,"$41,829.22",07/07/2028,3615
INV293099,Vehicle tow away and impound services,Nationwide Towing Services,90324.59 AUD,15 November 2026,3585
INV293100,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,70795.61,09 May 2025,3615
INV293101,Melbourne Town Hall venue management,Showtime Event,"$141,336.16",15-Mar-2027,3670
INV293102,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,"$78,224.2",07/02/2027,3676
INV293103,Building maintenance services,ProgrammedFacilityManagementPtyLtd,"$212,501.57",19/07/2025,3630
INV293104,Building cleaning services,Menzies,55927.7,01-Jan-2028,3634
INV293105,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,"$22,792.28",25/01/27,3634
INV293106,Civil infrastructure services,Citywide,144043.25,02/12/2026,3665
INV293107,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,0.1m,07-Mar-2028,3668
INV293108,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,169612.97,19/02/2026,3615
INV293109,Building cleaning services,Menzies International (Aust) Pty Ltd,86689.23,23/10/2025,3634
INV293110,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,38294.39 AUD,28/09/19,3670
INV293111,Civil infrastructure services,Citywide Service ,198039.87,12/07/2025,3665
INV293112,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,5566.23,29/09/08,3665
INV293113,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,0.0m,2029-05-09,3676
INV293114,Vehicle tow away and impound services,nationwide towing services,101614.04,29/08/01,3585
INV293115,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,36778.89 AUD,2029-09-15,3623
INV293116,Building maintenance services,Programmed,36917.65,10-Jun-2026,3630
INV293117,Open spaces management - region 2,SERCO (AUS),"$112,868.37",28/04/17,3677
INV293118,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),"$154,161.05",16/06/2027,3670
INV293119,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.2m,10/01/2025, 
INV293120,Waste management services,Cleanaway  Waste  Management  Limited,129577.23,03-Feb-2025,3556
INV293121,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),241980.95 AUD,28/07/18,3676
