InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV155001,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),137274.22,2026-07-14,3670
INV155002,Open spaces management - region 1,Citywide,10655.07,18/10/2028,3676
INV155003,Waste management services,Cleanaway Waste Management LTD,"$141,564.48",2028-05-23,3556
INV155004,Graffiti management and pressure cleaning services,Calcorp Servipes Pty Ltd,241920.31 AUD,25/06/02,3668
INV155005,Vehicle tow away and impound services,Nationwide  Towing  Services,188432.53,11/10/2029,3585
INV155006,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,45372.71,03-Dec-2027,3615
INV155007,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,0.2m,2026-12-05,3670
INV155008,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,220472.91 AUD,06/10/2028,3670
INV155009,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,17824.15,19/06/2027,3686
INV155010,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),42944.51 AUD,2029-02-03,3670
INV155011,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),168994.04,03/04/2025,3678
INV155012,Street cleaning,Spotless Facility,"$238,326.24",14/05/2027,3669
INV155013,Open spaces management - region 2,Citywide,0.1m,2026-08-22,3678
INV155014,Civil infrastructure services,Citywide,107294.54,2027-08-28,3665
INV155015,Open spaces management - region 1,Citywide Service Solutions P/L,0.1m,20/08/2027,3676
INV155016,Open spaces management - region 1,Citywide,160044.96,29/05/25,3676
INV155017,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),0.2m,2028-12-24,3678
INV155018,Integrated security services,national protective services pty ltd,154983.2,12 February 2025,3686
INV155019,Vehicle tow away and impound services,Nationwide Towing Services,62164.41 AUD,02 May 2026,3585
INV155020,Integrated security services,Citywide Service Solutions Pty Ltd,"$42,287.98",16/11/2025,3676
INV155021,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,0.2m,14 February 2027,3615
INV155022,Building cleaning services,Menzies Internatio,81548.84,27/06/2028,3634
INV155023,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),"$140,887.02",20-Nov-2029,3670
INV155024,Open spaces management - region 2,SERCO (AU),0.1m,18/09/2026,3677
INV155025,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,138721.53 AUD,16/07/2028,3623
INV155026,Integrated security services,National Protectiv,"$154,795.45",30-Jan-2029,3686
INV155027,Graffiti management and pressure cleaning services,Calcorp,180935.69,27-Jan-2026,3668
INV155028,Street cleaning,Spotless Facility Services P/L,133523.8,2027-01-27,3669
INV155029,Civil infrastructure services,Citywide Service Solutions Pty Ltd,242393.61,05-Feb-2026,3665
INV155030,Parking technology services,reino international pty ltd t/a duncan solutions,201263.31 AUD,,3623
INV155031,Civil infrastructure services,Citywide Service Solutions Pty Ltd,102517.14,29/08/19,3665
INV155032,Street cleaning,Spotless Facility Services Pty Ltd (AUS),211359.51 AUD,23/01/2026,3669
INV155033,Integrated security services,National  Protective  Services  Pty  Ltd,"$220,681.85",26/08/2029,3686
INV155034,Street cleaning,Spotless Facility Services Pty Ltd,134000.68,07-Apr-2029,3669
INV155035,Melbourne Town Hall venue management,Shuwtime Event Group Pty Ltd,198879.32,08 February 2027,3670
INV155036,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),120496.95,02/04/2027,3665
INV155037,Open spaces management - region 1,Spotless Facility Services Pty Ltd,236782.29 AUD,27 July 2027,3669
INV155038,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,118409.07,25/05/2029,3668
INV155039,Building maintenance services,Programmed Facility Management Pty Ltd,0.2m,18/04/2029,3630
