InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV135001,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,"$88,990.49",14/04/2026,3623
INV135002,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,0.1m,13/09/2028,3630
INV135003,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),150235.66,2027-12-28, 
INV135004,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,106342.81 AUD,23/04/2029,3615
INV135005,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,57418.44,2028-04-23, 
INV135006,Building maintenance services,Programmed,100214.45,24 May 2029,3630
INV135007,Building cleaning services,menzies international (aust) pty ltd,71529.56,04-Sep-2027,3634
INV135008,Parking technology services,NationalProtectiveServicesPtyLtd,97843.55,16/11/2025,3686
INV135009,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,249945.58,16/04/2027,3668
INV135010,Open spaces management - region 2,serco,"$54,124.77",2029-03-06,3677
INV135011,Waste management services,Cleanaway,135983.67,,3556
INV135012,Parking technology services,Rdino International Pty Ltd T/A Duncan Solutions,"$208,532.5",08-Jun-2029,3623
INV135013,Vehicle tow away and impound services,nationwide towing services,221963.09 AUD,06 April 2029,3585
INV135014,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,,30/11/2028,3668
INV135015,Waste management services,Cleanaway Waste Management Limited (AUS),118511.83,2029-08-31, 
INV135016,Building maintenance services,Programmed Facility Management Pty Ltd,4591.86,2029-07-24,3630
INV135017,Vehicle tow away and impound services,Nationwide Towing Services,190924.13,25/04/20,3585
INV135018,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,0.0m,03/09/2025,3615
INV135019,Civil infrastructure services,Citywide Service Solutions Pty Ltd,171667.64 AUD,24/06/2027,3665
INV135020,Integrated security services,Spotless Facility Services Pty Ltd (AUS),51181.23 AUD,28/06/2029,3669
INV135021,Graffiti management and pressure cleaning services,Calcorp,75101.09 AUD,28 September 2028, 
INV135022,Civil infrastructure services,Citywide,0.1m,21-Jun-2026,3665
INV135023,Integrated security services,National Protective Services Pty. Ltd.,195260.92,29/04/07,3686
INV135024,Parking technology services,Reino,201894.77,06-May-2028,3623
INV135025,Integrated security services,National Protebtive Services Pty Ltd,0.1m,2026-04-23,3686
INV135026,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,215575.27 AUD,27/06/13,3556
INV135027,Waste management services,Cleanaway Waste Mgmt Limited,"$55,110.75",25/01/03,3556
INV135028,Building maintenance services,Progrsmmed Facility Management Pty Ltd,"$125,038.51",06-Dec-2028,3630
INV135029,Graffiti management and pressure cleaning services,Calcorp Serv,124032.16,28/12/13,3668
