InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV248001,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,72922.02 AUD,26/12/09,3670
INV248002,Civil infrastructure services,Citywide,48585.2,25 October 2026,3665
INV248003,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,26323.17,30/07/2028,3668
INV248004,Integrated security services,National Protective Services Pty Ltd (AU),"$54,851.68",26-Sep-2025,3686
INV248005,Building cleaning services,Menzies Internatio,239788.84,15/07/2027, 
INV248006,Building maintenance services,Programmed Facility Management Pty Ltd,0.2m,24 January 2027,3630
INV248007,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,75937.66,22/04/2026,3678
INV248008,Building maintenance services,ProgrammedFacilityManagementPtyLtd,"$81,291.99",2025-03-29,3630
INV248009,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),"$49,553.32",22-Dec-2027,3630
INV248010,Building maintenance services,Prqgrammed Facility Management Pty Ltd,0.2m,02-Jul-2028,3630
INV248011,Building maintenance services,Programmed Facility Management Pty Ltd,$928.65,21-Oct-2028,3630
INV248012,Civil infrastructure services,Citywide Service Solutions P/L,235176.21 AUD,22/07/2027,3665
INV248013,Waste management services,Cleanaway Waste Management Limited,162070.86,12 July 2027,3556
INV248014,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),"$47,064.16",2027-09-14,3670
INV248015,Vehicle tow away and impound services,Nationwide Towing Services,105926.23,04/12/2026,3585
INV248016,Open spaces management - region 2,SERCO,40004.12,03-May-2025,3677
INV248017,Integrated security services,national protective services pty ltd,155001.54,11-Oct-2027,3686
INV248018,Vehicle tow away and impound services,Nationwide Towine Services,"$51,047.95",08 February 2025,3585
INV248019,Tree management maintenance services,Citywide Service Solutions Pty Ltd,69581.64,28/03/2028,3678
INV248020,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,0.2m,15/03/2029,3630
INV248021,Building cleaning services,MenziesInternational(Aust)PtyLtd,"$227,023.84",2026-03-14,3634
INV248022,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,96489.35 AUD,05 January 2025,3623
INV248023,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,108318.91,20-Feb-2026,3670
INV248024,Melbourne Town Hall venue management,Showtime Event Group P/L,"$9,444.93",26 March 2029,3670
INV248025,Street cleaning,Spotless Facility Services Pty Ltd (AUS),23231.23,01 July 2027,3669
INV248026,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,85875.17 AUD,25/05/2026,3676
INV248027,Street cleaning,Spotless  Facility  Services  Pty  Ltd,"$75,780.54",13-Jul-2029,3669
INV248028,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,0.1m,11-Dec-2025,3634
INV248029,Vehicle tow away and impound services,Nationwide To,58447.74,2029-11-13,3585
INV248030,Management of Active Melbourne recreation facilities,National Protective Services Pty Ltd,31673.62,28/01/06,3686
INV248031,Street cleaning,SpotlessxFacility Services Pty Ltd,240058.11 AUD,21/08/2025,3669
INV248032,Civil infrastructure services,Citywide fervice Solutions Pty Ltd,122137.86 AUD,06 March 2028,3665
INV248033,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),191952.14 AUD,29/10/10,3615
INV248034,Open spaces management - region 2,SERCO,0.1m,05/09/2026,3677
INV248035,Integrated security services,National,234294.75,2027-03-05,3686
INV248036,Waste management services,Cleanaway Waste Management Limited,0.0m,24-May-2027,3556
INV248037,Graffiti management and pressure cleaning services,Calcorp Services P/L,81787.06 AUD,2029-09-30, 
INV248038,Vehicle tow away and impound services,Nationwide,0.0m,2028-08-05,3585
INV248039,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,145923.93 AUD,,3676
INV248040,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,,2026-03-05,3615
INV248041,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,"$147,035.84",15-May-2028,3623
INV248042,Graffiti management and pressure cleaning services,Calcorp Services P/L,240348.43,2029-02-06,3668
INV248043,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,0.2m,28/12/2028,3668
INV248044,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,113814.15 AUD,29/09/2025,3623
INV248045,Parking technology services,reino international pty ltd t/a duncan solutions,129316.03,22 June 2026,3623
INV248046,Management of Active Melbourne recreation facilities,Victorian,"$199,554.18",25/10/2028,3615
INV248047,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),122607.38,22/01/2028,3676
INV248048,Open spaces management - region 1,citywide service solutions pty ltd,"$93,969.06",2026-12-11,3676
INV248049,Building maintenance services,Programmed Facility Management Pty. Ltd.,121698.8 AUD,11-May-2028,3630
INV248050,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),191311.0,2027-03-21,3678
INV248051,Building maintenance services,programmed facility management pty ltd,0.2m,2026-12-21,3630
INV248052,Building maintenance services,Programmed Facility Management Pty. Ltd.,107346.75,14/07/2027,3630
INV248053,Building cleaning services,Menzies International (Aust) Pty Ltd,194224.23,04-Dec-2027,3634
INV248054,Street cleaning,Spotless Facility Services P/L,190522.85 AUD,07/04/2027,3669
INV248055,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,"$80,492.88",10/02/2028,3678
INV248056,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,208201.19 AUD,15 June 2025,3623
INV248057,Vehicle tow away and impound services,Nationwide Towing Services,"$199,925.06",2028-03-21,3585
INV248058,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,234614.39,06/12/2026, 
INV248059,Building cleaning services,menzies international (aust) pty ltd,54009.55,15/06/2027,3634
INV248060,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,0.1m,28/07/2027,3615
INV248061,Integrated security services,National Protectiv,21405.2,27/09/23,3686
INV248062,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,0.1m,25/08/18,3623
INV248063,Parking technology services,Reino International Pty ,0.1m,27/09/26,3623
INV248064,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,113387.78,2028-07-18,3615
INV248065,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),32894.99 AUD,29/03/26,3668
INV248066,Vehicle tow away and impound services,Nationeide Towing Services,180254.48,27/09/20,3585
INV248067,Melbourne Town Hall venue management,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,247819.92 AUD,2029-08-06,3623
INV248068,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$98,676.02",17/11/2026,3676
INV248069,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,143342.93,03/10/2025,3676
INV248070,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),"$26,929.04",01-Jan-2025,3630
INV248071,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,111184.05 AUD,2027-06-28,3668
INV248072,Street cleaning,spotless facility services pty ltd,106450.3,13/06/2027,3669
INV248073,Management of Active Melbourne recreation facilities,Victorian,94926.99,19-Jul-2026,3615
INV248074,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,0.1m,03/03/2029,3615
INV248075,Street cleaning,Spotless Facility,174482.37 AUD,29/10/19,3669
INV248076,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,9522.43,27 December 2027,3623
INV248077,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,2911.57 AUD,27/11/2029,3615
INV248078,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,0.1m,28/02/22,3686
INV248079,Open spaces management - region 2,SERCO,97284.89 AUD,21 May 2025,3677
INV248080,Integrated security services,Menzies International (Aust) Pty Ltw,136086.79,2026-05-31,3634
INV248081,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.2m,06 September 2028,3668
INV248082,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),50900.0,09-Jan-2025,3676
INV248083,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,0.2m,28/03/08,3669
INV248084,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,204783.06,10-Jul-2025,3615
INV248085,Waste management services,Cleanaway  Waste  Management  Limited,0.0m,2025-03-06,3556
INV248086,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,8086.13,06/10/2028,3668
INV248087,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,"$179,815.03",19/08/2027,3665
INV248088,Building maintenance services,Programmed Facility,"$23,724.88",04-May-2027,3630
INV248089,Open spaces management - region 2,serco,19387.7,04/11/2029,3677
INV248090,Vehicle tow away and impound services,nationwide towing services,86450.37 AUD,27-Dec-2028,3585
INV248091,Open spaces management - region 2,SERCO (AUS),0.2m,16-May-2029,3677
INV248092,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,74104.47,28/04/06,3615
INV248093,Open spaces management - region 2,SERCO,0.1m,21/04/2025,3677
INV248094,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,,27/07/2028,3668
INV248095,Melbourne Town Hall venue management,Showtixe Event Group Pty Ltd,183262.48 AUD,10 July 2028,3670
INV248096,Civil infrastructure services,Citywide Service Solutions Pty Ltd,102818.65,05 March 2029,3665
INV248097,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,3696.51 AUD,03 February 2028,3623
INV248098,Open spaces management - region 2,SERCO,89015.16,26/10/2027,3677
INV248099,Street cleaning,Spotless  Facility  Services  Pty  Ltd,"$31,474.56",27/03/08,3669
INV248100,Parking technology services,Reino International P/L T/A Duncan Solutions,0.2m,14/05/2029,3623
INV248101,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),201309.78,05-Nov-2027,3678
INV248102,Waste management services,Cleanaway Waste Management Limited,55946.39 AUD,28/06/2029,3556
INV248103,Street cleaning,Spotless Facility Services P/L,3736.37 AUD,15-Aug-2025,3669
INV248104,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),"$108,286.02",26/03/28,3665
INV248105,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,35235.41 AUD,09-Dec-2027,3678
INV248106,Street cleaning,Spotless,0.1m,02-Dec-2026,3669
INV248107,Graffiti management and pressure cleaning services,Calcorp Serv,82418.45 AUD,06/02/2029,3668
INV248108,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,239719.28,21-Jan-2025,3623
INV248109,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,58404.6,13-Jul-2028,3668
INV248110,Open spaces management - region 2,SERCO,"$169,450.06",14 June 2025,3677
INV248111,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,"$21,443.69",26/02/05,3615
INV248112,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$186,458.43",29/05/20,3678
INV248113,Integrated security services,National  Protective  Services  Pty  Ltd,0.2m,16/03/2028,3686
INV248114,Melbourne Town Hall venue management,Showtime Event Group kty Ltd,88666.34,01/05/2026,3670
INV248115,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),93484.07,25-Jun-2027,3634
INV248116,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,216623.48,18 May 2027,3665
INV248117,Street cleaning,Spotless Facility Servicfs Pty Ltd,199841.96,02-Mar-2025,3669
INV248118,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,"$85,327.64",13 January 2025,3623
INV248119,Street cleaning,Spotless Facility,139384.63,24 October 2025,3669
INV248120,Integrated security services,National  Protective  Services  Pty  Ltd,"$18,090.63",26/08/01,3686
INV248121,Building cleaning services,Menzies International (Aust) P/L,131064.05 AUD,30/09/2025,3634
INV248122,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,126212.29 AUD,25/10/17,3623
INV248123,Vehicle tow away and impound services,Nationwide Towing Services (AUS),97258.9,10 January 2028,3585
