InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV268001,Building cleaning services,Menzies International (Aust) Pty Ltd,0.1m,27/11/28,3634
INV268002,Open spaces management - region 1,Reino International Pty Ltd T/A Duncan Solutions (AU),86726.56,22/02/2028,3623
INV268003,Management of Active Melbourne recreation facilities,Victorian,80950.61,04-Feb-2027,3615
INV268004,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$121,163.93",07/05/2029,3665
INV268005,Building maintenance services,Programmed Facility Management Pty Ltd,0.0m,03 August 2027,3630
INV268006,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,"$52,249.55",27 April 2029,3630
INV268007,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$163,083.65",27/05/25,3678
INV268008,Street cleaning,Spotless  Facility  Services  Pty  Ltd,"$93,827.12",05 March 2027,3669
INV268009,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,2029-02-28,3676
INV268010,Integrated security services,National Protective Services Pty Ltd,"$18,723.87",27/09/07,3686
INV268011,Building maintenance services,Programmed Facility,30693.27,17-Jul-2025,3630
INV268012,Melbourne Town Hall venue management,Showtime Event Group P/L,213279.64,14/12/2027,3670
INV268013,Melbourne Town Hall venue management,showtime event group pty ltd,74034.84,14-Mar-2027,3670
INV268014,Street cleaning,Spotless Facility Services P/L,221497.51 AUD,29/03/22,3669
INV268015,Street cleaning,Spotless Facility Services Pty Ltd,209413.26,21/02/2029,3669
INV268016,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,127936.31,29 July 2029,3686
INV268017,Tree management maintenance services,Citywide,143031.01,22/05/2027,3678
INV268018,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$149,386.9",08/04/2026,3678
INV268019,Waste management services,CleanawayWasteManagementLimited,15824.52 AUD,18/07/2029,3556
INV268020,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,74499.63,29/08/13,3676
INV268021,Street cleaning,SpotlessFacilityServicesPtyLtd,0.0m,28/09/05,3669
INV268022,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.1m,19/02/2025,3623
INV268023,Open spaces management - region 1,Citywide,231438.4,07/09/2026,3676
INV268024,Civil infrastructure services,Citywide Service Solutions Pty Ltd,240127.59,29/01/25,3665
INV268025,Building maintenance services,Pzogrammed Facility Management Pty Ltd,0.1m,27/03/06,3630
INV268026,Vehicle tow away and impound services,Nationwide,0.0m,04/08/2028,3585
INV268027,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,198631.12,13/02/2027,3676
INV268028,Waste management services,cleanaway waste management limited,38998.86,26/05/11,3556
INV268029,Integrated security services,National,225452.81 AUD,03 February 2027,3686
INV268030,Open spaces management - region 1,Citywide Service ,200375.61,28-Apr-2027,3676
INV268031,Building cleaning services,Menzies International (Aust) Pty Ltd,27464.57,27/02/19,3634
INV268032,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$132,943.51",29/06/08,3615
INV268033,Waste management services,CleanawayWasteManagementLimited,73477.84 AUD,11-Feb-2027,3556
INV268034,Waste management services,Cleanaway Waste Management Limited,0.1m,,3556
INV268035,Integrated security services,National Protective Services Pty Ltd,182055.1,29/10/08,3686
INV268036,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,"$239,300.47",24/12/2025,3615
INV268037,Street cleaning,spotless facility services pty ltd,"$202,269.74",25-Oct-2026,3669
INV268038,Vehicle tow away and impound services,Nationwide Towing Services (AUS),143127.75 AUD,27-Oct-2025,3585
INV268039,Vehicle tow away and impound services,Nationwide Towing Services (AU),41881.94,21 August 2027,3585
INV268040,Building maintenance services,ProgrammedFacilityManagementPtyLtd,83005.69,15/05/2025,3630
INV268041,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,30431.27,2029-09-27,3686
INV268042,Waste management services,Cleanaway Waste Management Limited,140528.4,25/08/2029,3556
INV268043,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,"$69,163.85",28 December 2028,3615
INV268044,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,100400.32 AUD,22/01/2025,3665
INV268045,Integrated security services,National  Protective  Services  Pty  Ltd,94012.15 AUD,2025-11-01,3686
INV268046,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),126335.45,29/01/2029,3676
INV268047,Waste management services,Cleanaway Waste Mgmt Limited,0.1m,27-Jan-2025,3556
INV268048,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,5585.78 AUD,16/06/2025,3615
INV268049,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,225664.45,19/03/2026,3678
INV268050,Street cleaning,Spotless  Facility  Services  Pty  Ltd,"$67,236.08",2029-02-08,3669
INV268051,Graffiti management and pressure cleaning services,Calcorp ServicesdPty Ltd,0.1m,27/06/03,3668
INV268052,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),0.1m,2025-12-18,3678
INV268053,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,"$65,942.99",16/05/2025,3670
INV268054,Vehicle tow away and impound services,nationwide towing services,0.2m,2029-03-29,3585
INV268055,Melbourne Town Hall venue management,Showtime Event GroupjPty Ltd,"$50,527.7",07/10/2027,3670
INV268056,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,0.1m,04/11/2027, 
INV268057,Melbourne Town Hall venue management,Showtime,"$78,124.75",10/09/2025,3670
INV268058,Integrated security services,Programmed Facility Management Pty Ltd,"$156,126.68",24-Aug-2029,3630
INV268059,Building cleaning services,Menzies International (Aust) Pty. Ltd.,0.1m,21-Apr-2028,3634
INV268060,Civil infrastructure services,Citywide Service Solutiona Pty Ltd,"$91,417.38",14/10/2027,3665
INV268061,Waste management services,Cleanaway Waste M,95788.04,29/02/05,3556
INV268062,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,"$132,356.6",14 October 2026,3623
INV268063,Tree management maintenance services,Citywide Service Solutions P/L,0.0m,02 July 2029,3678
INV268064,Building maintenance services,Programmed Facility Management Pty. Ltd.,"$20,173.45",29/11/25,3630
INV268065,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$9,536.14",04/06/2028,3676
INV268066,Integrated security services,National,"$116,110.54",26/06/01,3686
INV268067,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,193103.35 AUD,2026-07-06,3623
INV268068,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,626.18 AUD,12/09/2029,3676
INV268069,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,83032.07,03/03/2027,3615
INV268070,Integrated security services,National Protectiv,"$162,158.02",23 December 2029,3686
INV268071,Open spaces management - region 1,Citywide Service Solutions P/L,114126.21,16 August 2028,3665
INV268072,Street cleaning,Spotless,"$143,030.25",29/02/20,3669
INV268073,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),36749.29,29/10/2029,3676
INV268074,Building maintenance services,programmed facility management pty ltd,219807.35 AUD,20 July 2029,3630
INV268075,Street cleaning,Victorian YMCA Community Programming Pty Ltd (AU),2115.93,22-Jan-2026,3615
INV268076,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,132091.33 AUD,13 August 2027,3556
INV268077,Street cleaning,Spotless Facility Services Pty Ltd,0.2m,03 November 2029,3669
