InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV125001,Vehicle tow away and impound services,Nationwide Towing Services,216361.75,2029-03-07,3585
INV125002,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,246956.33 AUD,07-Oct-2026,3678
INV125003,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,16267.02,12 December 2025,3668
INV125004,Open spaces management - region 2,SERCO,134806.6 AUD,27/06/26,3677
INV125005,Civil infrastructure services,Citywide Service Solutions P/L,0.0m,29/05/22,3665
INV125006,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,96150.26,16-Apr-2027,3670
INV125007,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,"$221,635.65",2026-07-06,3634
INV125008,Street cleaning,Spotless Facility Sefvices Pty Ltd,171493.45,06 April 2029, 
INV125009,Vehicle tow away and impound services,Nationwide Towing Sejvices,234407.71,22-Dec-2028,3585
INV125010,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,44758.69,2026-09-30,3668
INV125011,Graffiti management and pressure cleaning services,Calcorp,0.2m,18/10/2025,3668
INV125012,Vehicle tow away and impound services,Nationwide To,180944.02,28 January 2028,3585
INV125013,Waste management services,Cleanaway Waste Management Limited,"$81,832.09",09-Apr-2027,3556
INV125014,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,28/04/22,3665
INV125015,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,175158.72,2028-07-11,3623
INV125016,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$169,903.5",18/02/2026,3623
INV125017,Building maintenance services,Programmed Facility Management Pty Ltd,176373.99 AUD,29 October 2028,3630
INV125018,Vehicle tow away and impound services,Nationwide Towing Services,0.1m,10 February 2027,3585
INV125019,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),"$82,005.45",13/02/2029,3668
INV125020,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),194089.39,13 December 2029,3676
