InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV315001,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,151043.41,25-Jul-2029,3623
INV315002,Building cleaning services,Menzies Internationag (Aust) Pty Ltd,23516.31,20 July 2026,3634
INV315003,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,"$67,315.17",24/02/2028,3615
INV315004,Waste management services,CleanawayWasteManagementLimited,195302.98,28/07/06,3556
INV315005,Building cleaning services,Menzies Internationtl (Aust) Pty Ltd,0.2m,09 February 2028,3634
INV315006,Open spaces management - region 2,SERCO,120990.14,29/03/2026,3677
INV315007,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,128578.64,02-Oct-2029,3676
INV315008,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),0.0m,04-Jun-2029,3615
INV315009,Building maintenance services,Programmed Facility Management Pty Ltd,0.0m,27-Feb-2026,3630
INV315010,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$240,517.03",2028-04-19,3615
INV315011,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,232660.31,28/10/12,3585
INV315012,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),,2027-04-02,3678
INV315013,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$158,642.21",13/01/2028,3615
INV315014,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,30-Jul-2029,3665
INV315015,Integrated security services,National Protective Services Pty Ltd,0.1m,01/12/2026,3686
INV315016,Waste management services,Cleanaway Waste Management Limitpd,88797.8,08 November 2029,3556
INV315017,Building maintenance services,programmed facility management pty ltd,"$99,787.79",04-Dec-2028,3630
INV315018,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$185,559.59",28/06/12,3665
INV315019,Tree management maintenance services,Citywide Service Solutionh Pty Ltd,"$34,982.54",2027-12-31,3678
INV315020,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$15,542.25",10/07/2029,3676
INV315021,Waste management services,Cleanaway Waste M,0.0m,06/11/2028,3556
INV315022,Tree management maintenance services,Citywide Service ,193578.98 AUD,12/10/2029,3678
INV315023,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,0.2m,10-Sep-2027,3623
INV315024,Waste management services,CitywideServiceSolutionsPtyLtd,113629.97 AUD,25/08/21,3678
INV315025,Waste management services,Cleanaway Waste Management Limited,5766.13,28/02/03,3556
INV315026,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),"$200,202.12",26/11/08,3668
INV315027,Building cleaning services,Menzies,"$16,070.38",22 April 2029,3634
INV315028,Building maintenance services,programmed facility management pty ltd,86651.25,11 April 2028,3630
INV315029,Parking technology services,SERCO,0.2m,2027-09-14,3677
INV315030,Tree management maintenance services,citywide service solutions pty ltd,"$94,010.39",27/05/2029,3678
INV315031,Integrated security services,national protective services pty ltd,"$202,560.4",2027-01-25,3686
INV315032,Integrated security services,National Protective Services Pty. Ltd.,55305.57,26-May-2028,3686
INV315033,Street cleaning,Spotless Facility Services P/L,121406.46,19/06/2025, 
INV315034,Parking technology services,Reino International Pts Ltd T/A Duncan Solutions,"$182,323.53",06-Apr-2029,3623
INV315035,Open spaces management - region 2,SERCO,0.2m,11-Apr-2025,3677
INV315036,Open spaces management - region 2,Serco,"$56,460.38",20/06/2026,3677
INV315037,Building cleaning services,Showtime Event Group Pty Ltd (AUS),"$190,790.45",29/08/2026,3670
INV315038,Vehicle tow away and impound services,Nationwide  Towing  Services,0.2m,27/09/13,3585
INV315039,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,0.2m,30/01/2029,3556
INV315040,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,239023.15,05/09/2025,3668
INV315041,Melbourne Town Hall venue management,Showtime Event,0.2m,2026-04-02,3670
INV315042,Street cleaning,Spotless Facility Services Pty Ltd,218063.66,27-Oct-2027,3669
INV315043,Street cleaning,Spotless Fasility Services Pty Ltd,115274.48,27/03/2026,3669
INV315044,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,75015.56,13 January 2025,3665
INV315045,Open spaces management - region 2,SERCO,243132.86,21/11/2027,3677
INV315046,Open spaces management - region 2,serco,0.2m,03/05/2026,3677
INV315047,Tree management maintenance services,Citywide Service Solutions P/L,"$71,852.99",02 January 2027,3678
INV315048,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,0.1m,06/08/2025,3623
INV315049,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,158723.83 AUD,2029-06-08,3678
INV315050,Waste management services,cleanaway waste management limited,17750.85,26/04/2025,3556
INV315051,Tree management maintenance services,Citywide Service Solutions Pty Ltd,130287.71,2026-11-14,3678
INV315052,Building maintenance services,Programmed Facility Management Pty Ltd,247351.23,05/03/2025,3630
INV315053,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$129,133.43",28-Mar-2026,3678
INV315054,Street cleaning,Spotless Facility Services Pty Ltd,"$86,020.72",24 December 2028,3669
INV315055,Street cleaning,Spotless Facility Services Pty Ltd,0.0m,04/03/2027,3669
INV315056,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),89198.94,20-Oct-2026, 
INV315057,Integrated security services,National Protective Services Pty. Ltd.,189882.11,2025-08-09, 
INV315058,Waste management services,Cloanaway Waste Management Limited,193899.92,15/09/2025,3556
INV315059,Vehicle tow away and impound services,Nationwide Towing Services,0.0m,23 December 2028,3585
INV315060,Street cleaning,SpotlessgFacility Services Pty Ltd,0.2m,25/02/22,3669
INV315061,Civil infrastructure services,SERCO,62043.58,19/05/2027,3677
INV315062,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,171480.57,25/07/15,3676
INV315063,Tree management maintenance services,Citywide Service Solutions P/L,21871.72,19/10/2025,3678
INV315064,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,209577.9 AUD,26/04/20,3670
INV315065,Open spaces management - region 2,SERCO,224157.18,02/08/2025,3677
INV315066,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,7394.18 AUD,28 November 2025,3670
INV315067,Integrated security services,National Protective Services Pty Ltd,43122.88,2027-02-12,3686
INV315068,Integrated security services,National Protective Services Pty Ltd,0.1m,28 July 2025,3686
INV315069,Tree management maintenance services,citywide service solutions pty ltd,0.2m,20-Sep-2026,3678
INV315070,Open spaces management - region 2,SERCO,6434.52,08/09/2025,3677
INV315071,Vehicle tow away and impound services,Nationwide To,218902.47,14 January 2026,3585
INV315072,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),"$182,930.09",2026-03-29,3623
INV315073,Waste management services,Cleanaway Waste Management Limited (AU),"$157,674.62",31 October 2026,3556
INV315074,Street cleaning,Spotless Facility Services Pty. Ltd.,"$131,490.93",2025-08-03,3669
INV315075,Tree management maintenance services,citywide service solutions pty ltd,160089.05,2028-02-07,3678
INV315076,Waste management services,Cleanaway  Waste  Management  Limited,10652.44 AUD,29/07/06,3556
INV315077,Vehicle tow away and impound services,Nationwide Towing Services (AU),0.1m,13/12/2027,3585
INV315078,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),196445.28,17/12/2029,3670
INV315079,Vehicle tow away and impound services,Nationwide Towing Services,"$247,548.69",10-Sep-2028,3585
INV315080,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,199320.16,17/04/2027,3615
INV315081,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),"$240,583.2",20-Jan-2027,3665
INV315082,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),"$78,690.19",29/08/2029,3676
INV315083,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,0.1m,13/10/2028,3623
INV315084,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,"$11,919.96",10-Aug-2028,3670
INV315085,Open spaces management - region 2,SERCO,0.2m,21/06/2028,3677
