InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV231001,Waste management services,Cleanaway Waste Management LTD,179033.77 AUD,2029-05-15,3556
INV231002,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,9648.81 AUD,19 October 2029,3678
INV231003,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),"$246,551.94",28/09/16,3623
INV231004,Open spaces management - region 2,SERCO,"$128,663.32",20 September 2025,3677
INV231005,Building cleaning services,MenziesInternational(Aust)PtyLtd,"$185,923.78",,3634
INV231006,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$192,889.99",2028-05-14,3676
INV231007,Tree management maintenance services,Citywide Service Solutions Pty Ltd,206376.3,27/11/10,3678
INV231008,Building cleaning services,Menzies International (Auqt) Pty Ltd,59927.06 AUD,20-Nov-2026,3634
INV231009,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,"$171,825.03",17-Nov-2027,3615
INV231010,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,244532.01 AUD,16-Dec-2027,3670
INV231011,Street cleaning,Programmed  Facility  Management  Pty  Ltd,"$164,046.82",2028-06-08,3630
INV231012,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),"$217,938.18",29/01/08,3668
INV231013,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),0.2m,2027-12-22,3670
INV231014,Waste management services,Cleanaway Waste Mgmt Limited,199010.8 AUD,06/01/2025,3556
INV231015,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,"$170,265.97",18-Jun-2026,3678
INV231016,Integrated security services,Nationwide Towing Services,38436.31,09/04/2026,3585
INV231017,Building cleaning services,national protective services pty ltd,185489.12,16/04/2025,3686
INV231018,Open spaces management - region 2,SERCO (AU),143869.49,18/01/2026,3677
INV231019,Building maintenance services,Programmed,249895.54 AUD,2025-01-19,3630
INV231020,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,82208.85,17 December 2027,3623
INV231021,Graffiti management and pressure cleaning services,Calcorp Serv,"$176,907.57",12 May 2029,3668
INV231022,Building maintenance services,Programmed Facility Mgmt Pty Ltd,"$199,571.07",20/10/2027,3630
INV231023,Street cleaning,Spotless Facility Services Pty Ltd,192664.13,13 March 2027,3669
INV231024,Vehicle tow away and impound services,NationwideTowingServices,101801.14,2027-01-25,3585
INV231025,Waste management services,Cleanaway Waste Management Ltd,"$231,999.34",29/06/26,3556
INV231026,Waste management services,Spotless Facility Services Pty Ltd (AUS),188232.88 AUD,2027-05-21,3669
INV231027,Open spaces management - region 1,Citywide Service Solutions P/L,"$187,396.69",2026-02-08,3676
INV231028,Parking technology services,Reino International Pty LtdnT/A Duncan Solutions,0.1m,2026-08-05, 
