InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV157001,Vehicle tow away and impound services,Nationwide Towing Services (AUS),38386.12,18/12/2027,3585
INV157002,Vehicle tow away and impound services,Nationwide,194113.94,11/09/2026,3585
INV157003,Parking technology services,reino international pty ltd t/a duncan solutions,"$245,317.02",2027-07-20, 
INV157004,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,90137.92,13-Oct-2029,3623
INV157005,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,184014.2,20/12/2028,3670
INV157006,Civil infrastructure services,Citywide Service Solutions Pty Ltd,23784.37,27 January 2026,3665
INV157007,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),221942.91 AUD,24/12/2027,3615
INV157008,Open spaces management - region 2,SERCO,64413.91,15/10/2029,3677
INV157009,Waste management services,Cleanaway Waste M,8168.69 AUD,17/11/2028,3556
INV157010,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,"$88,364.38",10/01/2026,3670
INV157011,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.1m,05-Oct-2026,3678
INV157012,Open spaces management - region 1,Citywide Service Solutions P/L,"$175,198.68",10-Dec-2025,3676
INV157013,Street cleaning,Spotless Facility,35413.67,10/07/2028,3669
INV157014,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),118662.52,11/01/2027,3615
INV157015,Tree management maintenance services,citywide service solutions pty ltd,"$200,239.29",2026-03-02,3678
INV157016,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),0.0m,07-Jan-2025,3630
INV157017,Graffiti management and pressure cleaning services,Calcorp Services P/L,170739.38,14/01/2027,3668
INV157018,Street cleaning,Spotlesy Facility Services Pty Ltd,113298.69,11/09/2028,3669
INV157019,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,0.1m,05 April 2025,3686
INV157020,Integrated security services,Victorian YMCA Community Programming Pty Ltd,0.1m,2025-01-06,3615
INV157021,Building maintenance services,Programmed Facility,15893.22,2027-10-03,3630
INV157022,Waste management services,Cleanaway Waste M,224627.99,27/03/24,3556
INV157023,Building cleaning services,Menzies Intl (Aust) Pty Ltd,0.1m,03/03/2026,3634
INV157024,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,0.2m,06-Sep-2026,3678
INV157025,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,199296.78,26/06/29,3669
