InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV162001,Tree management maintenance services,Citywide,"$222,037.32",22 May 2029,3678
INV162002,Open spaces management - region 1,Citywide,12856.68 AUD,15-Nov-2026,3676
INV162003,Building cleaning services,Menzies Internatio,0.1m,20/07/2029,3634
INV162004,Building maintenance services,ProgrammedFacilityManagementPtyLtd,"$136,664.07",09 April 2026,3630
INV162005,Waste management services,Cleanaway Waste Management Limited,22328.09,19/01/2028,3556
INV162006,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,45896.91 AUD,27/05/18,3670
INV162007,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,"$248,819.89",2029-05-05,3623
INV162008,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,13831.17,07 April 2027,3630
INV162009,Vehicle tow away and impound services,NationwideTowingServices,"$127,171.14",22/05/2028,3585
INV162010,Integrated security services,National Progective Services Pty Ltd,54602.06,06/03/2025,3686
INV162011,Melbourne Town Hall venue management,Showtime Event,62067.36,27/10/2027,3670
INV162012,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),110642.93,2026-05-28,3665
INV162013,Waste management services,Cleanaway Waste Management Limited,0.1m,2029-05-31,3556
INV162014,Integrated security services,National Protective Services Pty Ltd (AU),0.2m,11/11/2028,3686
INV162015,Graffiti management and pressure cleaning services,Calcorp,"$47,945.34",12/05/2026,3668
INV162016,Tree management maintenance services,Citywide Service Solutions Pty Ltd,85537.09 AUD,2027-09-04,3678
INV162017,Tree management maintenance services,Citywide,"$23,629.62",12 November 2029,3678
INV162018,Open spaces management - region 2,serco,0.1m,21/09/2028,3677
INV162019,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,"$101,032.83",06/01/2025,3630
INV162020,Open spaces management - region 2,SERCO,17144.96,20 March 2027,3677
INV162021,Street cleaning,Spotless Facility Services P/L,73381.85,26/08/03,3669
INV162022,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),"$30,236.92",21-Feb-2027,3623
INV162023,Integrated security services,National Protective Services P/L,79093.04 AUD,,3686
INV162024,Civil infrastructure services,Citywide Service ,"$147,328.01",2027-03-04,3665
INV162025,Building cleaning services,menzies international (aust) pty ltd,236248.81,29/04/21,3634
INV162026,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,28321.58,26/06/2027,3615
INV162027,Street cleaning,Spotless,204935.06 AUD,08 August 2029,3669
INV162028,Waste management services,Cleanaway,0.0m,2028-07-11,3556
INV162029,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,161194.44,2029-12-25,3615
INV162030,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,29447.29 AUD,11/12/2027,3670
INV162031,Vehicle tow away and impound services,Nationwide Towing Servixes,99817.85 AUD,2028-06-02,3585
INV162032,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,"$30,808.1",11-Mar-2029,3676
INV162033,Vehicle tow away and impound services,nationwide towing services,200668.02,29/10/2028,3585
INV162034,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,63289.98,21-Aug-2028,3634
INV162035,Open spaces management - region 2,SERCO,70259.21,28/10/2026,3677
INV162036,Tree management maintenance services,Citywide Service ,120589.62 AUD,2028-04-12,3678
INV162037,Integrated security services,National Protective Services Pty Ltd (AUS),"$139,513.14",28/08/26,3686
INV162038,Tree management maintenance services,Citywide Service Solutions Pty Ltd,109176.61 AUD,20 March 2027,3678
INV162039,Vehicle tow away and impound services,Nationwide Towing Services (AUS),0.2m,08/03/2027, 
INV162040,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$152,356.94",26/01/2029,3623
INV162041,Open spaces management - region 2,SERCO,0.0m,26/10/2025,3677
INV162042,Building cleaning services,MenziesInternational(Aust)PtyLtd,"$167,271.52",30-Mar-2027,3634
INV162043,Graffiti management and pressure cleaning services,Calcorp qervices Pty Ltd,161150.56,2026-09-08,3668
INV162044,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,0.2m,12 November 2029,3634
INV162045,Building cleaning services,Programmed Facility,"$178,013.8",26/02/16, 
INV162046,Integrated security services,NationalProtectiveServicesPtyLtd,111530.71,12-Apr-2028,3686
INV162047,Open spaces management - region 2,SERCe,143702.82,04-Jan-2029,3677
INV162048,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),0.2m,31 October 2026,3615
INV162049,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,0.1m,25/06/26,3676
INV162050,Street cleaning,Spotless Facility Services Pty Ltd,71745.28,16 February 2028,3669
INV162051,Vehicle tow away and impound services,nationwide towing services,220619.86,25-Aug-2025,3585
INV162052,Open spaces management - region 2,Serco,0.1m,29 August 2025,3677
INV162053,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),"$219,441.88",26/12/2029,3670
INV162054,Parking technology services,Reino International P/L T/A Duncan Solutions,"$64,513.29",2025-07-09,3623
INV162055,Civil infrastructure services,Citywide,0.2m,2027-09-16,3665
INV162056,Integrated security services,National Protectiv,"$246,200.13",14-Nov-2027,3686
INV162057,Street cleaning,reino international pty ltd t/a duncan solutions,"$128,713.03",01/05/2027,3623
INV162058,Waste management services,Cleanaway Waste M,85113.78 AUD,2025-11-15,3556
INV162059,Open spaces management - region 2,SERoO,"$56,219.19",21/02/2025,3677
INV162060,Building maintenance services,Programmed Facility Management Pty Ltd,0.1m,28/02/22,3630
INV162061,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,175789.95,,3676
INV162062,Open spaces management - region 2,SERCO,"$135,375.77",25/05/24,3677
INV162063,Melbourne Town Hall venue management,Showtime,213106.91 AUD,22/02/2028,3670
INV162064,Open spaces management - region 1,citywide service solutions pty ltd,202204.93,2026-07-07,3676
INV162065,Vehicle tow away and impound services,Nationwide Towing Services,178802.68,,3585
INV162066,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.0m,27 April 2027,3676
INV162067,Waste management services,Cleanaway Waste Management LTD,231386.36,27 May 2027, 
INV162068,Building cleaning services,MenziesInternational(Aust)PtyLtd,59604.01 AUD,2027-06-24,3634
INV162069,Vehicle tow away and impound services,Nationwide,242218.76 AUD,27/07/14,3585
INV162070,Civil infrastructure services,Citywide Service Solutions Pty Ltd,174460.59,03-Jan-2029,3665
INV162071,Street cleaning,Spotless Facility Services Pty Ltd,230093.52,01 May 2026,3669
INV162072,Integrated security services,NationalProtectiveServicesPtyLtd,0.1m,07 January 2026,3686
INV162073,Vehicle tow away and impound services,Nationwide Towing Services (AUS),64968.08,12 November 2028,3585
INV162074,Building maintenance services,Programmed Facility Management Pty. Ltd.,224774.9,25/10/16,3630
INV162075,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,212304.06,17/03/2028,3665
