InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV154001,Integrated security services,National Protective Services Pty Ltd,181217.84,2026-06-09,3686
INV154002,Street cleaning,Spotless  Facility  Services  Pty  Ltd,0.1m,2026-05-02,3669
INV154003,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,220532.05,25/04/23,3623
INV154004,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,730.4,01/02/2029,3668
INV154005,Civil infrastructure services,Citywide Service Solutions Pty Ltd,,28/07/13,3665
INV154006,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$224,419.74",18 March 2028,3676
INV154007,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,75883.72,27/12/02,3615
INV154008,Management of Active Melbourne recreation facilities,Victorian,123430.91,12-Jul-2029,3615
INV154009,Graffiti management and pressure cleaning services,Calcorp Serv,232261.82,2025-06-11,3668
INV154010,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,"$68,926.19",2028-09-18,3615
INV154011,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,0.2m,2026-08-06,3615
INV154012,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,"$243,711.16",2028-02-01,3670
INV154013,Civil infrastructure services,Citywide Service Solutions P/L,"$49,121.62",14/12/2025,3665
INV154014,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,"$240,858.62",03/02/2026,3668
INV154015,Open spaces management - region 2,serco,,28/05/02,3677
INV154016,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,"$9,183.11",10/09/2026,3615
INV154017,Open spaces management - region 1,Citywide,219945.76,25/06/23,3676
INV154018,Street cleaning,Spotless Facility Services Pty Ltd (AU),64318.65 AUD,2026-10-23,3669
INV154019,Waste management services,Cleanaway  Waste  Management  Limited,246213.5,25/09/27,3556
INV154020,Street cleaning,Spotless Facility,"$231,526.32",13 August 2028,3669
INV154021,Building cleaning services,Menzies International (Aust) Pty Ltd,198525.11,16-May-2025,3634
INV154022,Open spaces management - region 2,SERCO (AUS),0.1m,18/10/2028,3677
INV154023,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),154865.02 AUD,17/08/2025,3670
INV154024,Open spaces management - region 1,Citywide Service Solutions P/L,109852.46,29/07/18,3676
INV154025,Building maintenance services,Programmed Facility Management Pty Ltd,184177.81,11-Mar-2029,3630
INV154026,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$213,947.07",27/08/12,3678
INV154027,Integrated security services,National  Protective  Services  Pty  Ltd,0.1m,17/09/2029,3686
INV154028,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,0.1m,28/08/2025,3668
INV154029,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,87899.65,03 April 2029,3556
INV154030,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$69,461.27",22/12/2026,3668
INV154031,Melbourne Town Hall venue management,Showtime,197082.6,28/11/30,3670
INV154032,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),"$198,453.99",04-Jul-2028,3678
INV154033,Parking technology services,Menzies  International  (Aust)  Pty  Ltd,227480.2,01-Jul-2026,3634
INV154034,Management of Active Melbourne recreation facilities,Victorian YwCA Community Programming Pty Ltd,74115.65 AUD,2026-10-31,3615
INV154035,Graffiti management and pressure cleaning services,Citywide Service Solutions Pty. Ltd.,178320.11,2025-07-28,3678
INV154036,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),"$14,060.62",26-Jul-2028,3615
INV154037,Vehicle tow away and impound services,Nationwide Towing Services (AUS),21796.98,03 April 2026,3585
INV154038,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,0.0m,25/10/2026,3668
INV154039,Vehicle tow away and impound services,NationwideTowingServices,0.0m,22/06/2027,3585
INV154040,Open spaces management - region 2,serco,135205.83,2025-11-16,3677
INV154041,Tree management maintenance services,ReinoInternationalPtyLtdT/ADuncanSolutions,178047.49,26/06/16,3623
INV154042,Integrated security services,National Protective Services Pty Ltd,0.2m,17/12/2029,3686
INV154043,Integrated security services,National Protectiv,165936.28,27/06/22,3686
INV154044,Vehicle tow away and impound services,NationwideTowingServices,0.1m,15-Feb-2027,3585
INV154045,Integrated security services,National Protective Services Pty Ltd,0.1m,14-Sep-2029,3686
INV154046,Civil infrastructure services,Reino International Pty Ltd T/A Duncan Solutions (AUS),0.2m,22/02/2027,3623
INV154047,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,229493.62,06 May 2026,3676
