InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV186001,Tree management maintenance services,Citywide Service Solutions Pty Ltd,238620.75 AUD,21-Oct-2026,3678
INV186002,Integrated security services,national protective services pty ltd,218479.06 AUD,2026-05-29,3686
INV186003,Vehicle tow away and impound services,Nationwige Towing Services,62884.51,29/08/07,3585
INV186004,Vehicle tow away and impound services,Nationwide Towing Services (AUS),249614.68 AUD,20 August 2029,3585
INV186005,Open spaces management - region 2,SERCO,"$106,770.55",2026-11-11,3677
INV186006,Open spaces management - region 1,Spotless Facility,"$85,882.43",21/04/2029,3669
INV186007,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.2m,29/12/07,3676
INV186008,Waste management services,Cleanaway Waste Management Limited (AU),241114.55,28-Mar-2029,3556
INV186009,Waste management services,Cleanaway Waste Management Limited (AUS),0.2m,28/04/22,3556
INV186010,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,0.1m,04 March 2029,3623
INV186011,Waste management services,Cleanaway Waste Management Limited,0.1m,15-Dec-2026,3556
INV186012,Integrated security services,National Protective Services Pty Ltd,169925.36,10 August 2025,3686
INV186013,Graffiti management and pressure cleaning services,Citywide Service Solutions P/L,125798.2,01-Jul-2029,3665
INV186014,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),"$41,879.34",30-Sep-2029,3623
INV186015,Tree management maintenance services,Citywide Service ,180512.13,07-Jun-2029,3678
INV186016,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,178353.64 AUD,02/07/2026,3676
INV186017,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,109250.35 AUD,13-Oct-2029,3676
INV186018,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,"$89,775.83",11/11/2028,3615
INV186019,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,184631.31,29/10/02,3615
INV186020,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,149452.6 AUD,20/10/2025,3670
INV186021,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,"$131,940.44",24/01/2028,3630
INV186022,Building maintenance services,ProgrammedFacilityManagementPtyLtd,32562.54,20 January 2028,3630
