InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV259001,Street cleaning,spotless facility services pty ltd,143931.77,25/07/01,3669
INV259002,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.2m,17/08/2025,3668
INV259003,Parking technology services,Reino,136716.09,10-Oct-2028,3623
INV259004,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,215825.28,15 May 2029,3670
INV259005,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,159044.48,06/07/2028,3615
INV259006,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,235030.84,25-Sep-2026,3670
INV259007,Waste management services,Nationuide Towing Services,70698.69,13-Nov-2029,3585
INV259008,Parking technology services,Reino,166280.11,25/11/03,3623
INV259009,Building maintenance services,ProgrammedFacilityManagementPtyLtd,"$244,914.3",13-Mar-2028,3630
INV259010,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,110742.24,10 December 2027,3678
INV259011,Building maintenance services,Programmed Facility Management Pty. Ltd.,0.0m,2027-10-29,3630
INV259012,Melbourne Town Hall venue management,showtime event group pty ltd,101207.05,29 December 2028,3670
INV259013,Integrated security services,NationalProtectiveServicesPtyLtd,0.2m,26/09/15,3686
INV259014,Street cleaning,Spotless Facility Services Pty Ltd,"$51,181.84",21-Dec-2029,3669
INV259015,Melbourne Town Hall venue management,Showtime Event Group P/L,182852.82,18/06/2028,3670
INV259016,Graffiti management and pressure cleaning services,Showtime Event Group Pty Ltd,0.1m,12 September 2025,3670
INV259017,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,194792.09,,3615
INV259018,Street cleaning,Spotless Facility Services Pty. Ltd.,"$111,122.26",01/08/2027,3669
INV259019,Building maintenance services,Programmed,"$100,848.13",2028-04-12,3630
INV259020,Parking technology services,Reino International P/L T/A Duncan Solutions,210055.74 AUD,01/03/2027,3623
INV259021,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$21,264.75",2027-07-17,3665
INV259022,Vehicle tow away and impound services,Nationwide,0.1m,2026-05-23,3585
INV259023,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,13-Oct-2026,3665
INV259024,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),236781.33,09/01/2027,3665
INV259025,Integrated security services,National Protective Services Pty. Ltd.,116968.13 AUD,27/03/25,3686
INV259026,Management of Active Melbourne recreation facilities,Victorian,196944.71 AUD,25/04/30,3615
INV259027,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,0.1m,31/10/2028,3623
INV259028,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),71647.45,29/07/11,3676
