InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV319001,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,216744.97 AUD,05/12/2027,3623
INV319002,Building maintenance services,Programmed Facility Mgmt Pty Ltd,122858.87,2029-06-01,3630
INV319003,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programmilg Pty Ltd,196638.22 AUD,11/07/2028,3615
INV319004,Parking technology services,Reino,"$174,644.39",02 July 2027,3623
INV319005,Civil infrastructure services,Citywide,213219.28,25/05/2026,3665
INV319006,Street cleaning,Spotless Facility Services Pty Ltd,147298.2,2029-11-21,3669
INV319007,Integrated security services,National Protective Services Pty Ltd (AUS),0.2m,14-May-2028,3686
INV319008,Parking technology services,Reino International Pty ,0.1m,26/01/2029,3623
INV319009,Melbourne Town Hall venue management,Showtime Event Group Pta Ltd,94967.8 AUD,30/08/2026,3670
INV319010,Building cleaning services,MenziesInternational(Aust)PtyLtd,15411.33,09 June 2028,3634
INV319011,Open spaces management - region 2,SERCO,11783.17 AUD,26/08/2027,3677
INV319012,Waste management services,Cleanaway Waste Management LTD,0.0m,04 October 2026,3556
INV319013,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,"$206,863.01",2029-02-04,3623
INV319014,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,202979.79 AUD,2028-04-01,3623
INV319015,Integrated security services,National Protective Services Pty Ltd (AUS),32844.65,29/06/13,3686
INV319016,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,161045.42 AUD,2025-09-14,3665
INV319017,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,148154.49 AUD,28/11/07,3678
INV319018,Tree management maintenance services,Citywide Service ,78031.49,13/09/2027, 
INV319019,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,48841.91,08/05/2025,3686
INV319020,Street cleaning,Spotless Facility Services Pty Ltd,31704.03,25/09/11,3669
INV319021,Parking technology services,Reino,36147.6 AUD,26/05/2029,3623
INV319022,Building maintenance services,Programmed Facility Management Pty Ltd (AU),26469.23,2029-05-13,3630
INV319023,Waste management services,Cleanaway Waste Management Ltd,0.2m,20 April 2025,3556
INV319024,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),"$7,491.81",25/02/27,3678
