InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV173001,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,44665.46 AUD,23/11/2025,3615
INV173002,Civil infrastructure services,Citywide,168205.56,2026-11-01,3665
INV173003,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),146529.1 AUD,12-Aug-2026,3678
INV173004,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,234697.19 AUD,27 November 2027,3623
INV173005,Vehicle tow away and impound services,Nationwide  Towing  Services,139116.33 AUD,05-Jun-2027,3585
INV173006,Waste management services,Cleanaway Waste Management Limited (AU),5092.03 AUD,22-Nov-2026,3556
INV173007,Waste management services,Cleanaway Waste Mgmt Limited,0.2m,07/06/2026,3556
INV173008,Building cleaning services,Menzies Internationah (Aust) Pty Ltd,64488.41,05-Jun-2028,3634
INV173009,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$73,403.4",2028-03-26,3676
INV173010,Building maintenance services,programmed facility management pty ltd,95518.37 AUD,04/03/2029,3630
INV173011,Melbourne Town Hall venue management,Showtime,189546.98 AUD,01 January 2027,3670
INV173012,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,67369.28 AUD,10/06/2028,3676
INV173013,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.1m,24 November 2028,3668
INV173014,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,"$119,749.21",01/01/2027,3623
INV173015,Building cleaning services,Menzies International (Aust) Pty Ltd,215188.22,2029-06-18,3634
INV173016,Waste management services,Cleanaway Waste Management Limited,123895.48,12 March 2026,3556
INV173017,Parking technology services,Reino International Pty ,"$222,664.42",01 July 2028,3623
INV173018,Building cleaning services,Menzies International (Aust) Pty Ltd,5985.06 AUD,20/08/2027,3634
INV173019,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,0.1m,13/11/2028, 
INV173020,Open spaces management - region 2,SERCO,210388.5,27/11/16,3677
INV173021,Waste management services,Cleanaway Waste Management Limited (AUS),0.2m,03-Sep-2026,3556
INV173022,Building cleaning services,Menzies International (Aust) Pty Ltd,219344.2 AUD,02/12/2026, 
INV173023,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,0.1m,25/11/26,3623
INV173024,Graffiti management and pressure cleaning services,calcorp services pty ltd,179848.25 AUD,2028-01-11,3668
INV173025,Open spaces management - region 2,serco,0.1m,2029-06-19,3677
INV173026,Street cleaning,spotless facility services pty ltd,0.2m,07-Jul-2027,3669
INV173027,Building cleaning services,Menzies Internatio,204510.78,30 November 2027,3634
INV173028,Street cleaning,Spotless Facility Services Pty Ltd (AUS),70591.47 AUD,04-Oct-2025,3669
INV173029,Building maintenance services,Programmed,0.2m,11/08/2025,3630
INV173030,Open spaces management - region 2,SERCO,150883.68,28/09/2028,3677
INV173031,Building cleaning services,Menzies International (Aust) Pty. Ltd.,"$53,701.47",19/11/2028,3634
INV173032,Integrated security services,National Protective Services P/L,"$234,202.19",04/10/2029,3686
INV173033,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,173288.52,04/06/2025,3670
INV173034,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,137407.1 AUD,24-Oct-2026,3676
INV173035,Open spaces management - region 2,SERCO,0.0m,29/10/2028,3677
INV173036,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,128087.78,13 April 2028,3623
INV173037,Open spaces management - region 1,Citymide Service Solutions Pty Ltd,74961.99,11/02/2028,3676
