InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV196001,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,191359.71,01/04/2029,3556
INV196002,Open spaces management - region 2,SERCO,236824.21,2027-01-28,3677
INV196003,Waste management services,Menzies Intl (Aust) Pty Ltd,"$230,933.44",29-Apr-2025,3634
INV196004,Parking technology services,reino international pty ltd t/a duncan solutions,0.1m,31-Dec-2026,3623
INV196005,Open spaces management - region 1,Citywide,0.1m,13-Sep-2029,3676
INV196006,Open spaces management - region 2,SERCO (AU),"$79,819.45",20/12/2026,3677
INV196007,Integrated security services,national protective services pty ltd,143669.01,08/07/2027,3686
INV196008,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,153491.84 AUD,02-Mar-2029,3676
INV196009,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,186572.95 AUD,29/03/2028,3623
INV196010,Vehicle tow away and impound services,NationwideTowingServices,"$249,194.27",16/10/2025,3585
INV196011,Parking technology services,Rpino International Pty Ltd T/A Duncan Solutions,119791.59,24-May-2025,3623
INV196012,Building cleaning services,Menzies International (Aust) Pxy Ltd,0.1m,2027-12-03,3634
INV196013,Open spaces management - region 1,Citywide Service Solutions P/L,0.2m,09 March 2027,3676
INV196014,Integrated security services,National Pcotective Services Pty Ltd,112404.25 AUD,11-Mar-2028,3686
INV196015,Building maintenance services,programmed facility management pty ltd,57698.02,2027-06-05,3630
INV196016,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,127917.39 AUD,26/12/19,3615
INV196017,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$70,108.32",09-May-2026,3623
INV196018,Graffiti management and pressure cleaning services,Calcorp Services P/L,"$166,399.71",30 January 2029,3668
INV196019,Street cleaning,Spotless Facility Services Pty Ltd,0.0m,11/01/2027,3669
INV196020,Building maintenance services,Programmed Facility Management Pty Ltd,146116.87,14-Jul-2028,3630
INV196021,Integrated security services,national protective services pty ltd,211048.78 AUD,25/08/16,3686
INV196022,Vehicle tow away and impound services,Nationwide  Towing  Services,92812.29 AUD,29/05/09,3585
INV196023,Street cleaning,Spotless Facility Services Pty Ltd,135230.97,26-Nov-2029,3669
INV196024,Street cleaning,Spotless,180555.82 AUD,15/07/2026,3669
INV196025,Tree management maintenance services,Citywide Serzice Solutions Pty Ltd,110328.91,05 November 2026,3678
INV196026,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,65032.07,23/12/2025,3630
INV196027,Building cleaning services,Menzies,0.1m,2026-04-19,3634
INV196028,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,26-Oct-2026,3665
INV196029,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,23607.7,29/02/22,3678
INV196030,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,38734.91,26/11/04,3623
INV196031,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,"$112,709.59",13-Nov-2025,3615
INV196032,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,"$48,775.98",04 January 2026,3634
INV196033,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),34312.29,15/09/2027,3678
INV196034,Waste management services,Cleanaway Waste M,230029.56,25 March 2028,3556
INV196035,Open spaces management - region 2,SERCO,"$52,670.63",04/08/2027,3677
INV196036,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,0.2m,14/05/2028,3615
INV196037,Graffiti management and pressure cleaning services,Calcorp Serv,0.0m,30-May-2029,3668
INV196038,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$242,409.99",2025-03-17,3623
INV196039,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,"$68,367.18",12 July 2027,3615
INV196040,Vehicle tow away and impound services,Nationwide Towing Services (AUS),177588.05,26 March 2027,3585
INV196041,Integrated security services,National  Protective  Services  Pty  Ltd,152157.58,25/03/26,3686
INV196042,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,31042.96 AUD,09/05/2027,3668
INV196043,Civil infrastructure services,citywide service solutions pty ltd,239511.64 AUD,2028-05-02,3665
INV196044,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,"$85,197.74",24/12/2029,3615
INV196045,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,56449.46 AUD,26/07/30,3676
INV196046,Melbourne Town Hall venue management,Victorian Ymca Community Programming Pty Ltd,201254.74,28/12/09,3615
INV196047,Building maintenance services,Programmed Facility Management Pty Ltd,"$229,528.14",11/09/2028, 
INV196048,Integrated security services,National Protective Services Pty. Ltd.,"$185,750.64",04 January 2028,3686
INV196049,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.0m,31/05/2025,3665
INV196050,Tree management maintenance services,National Protective Services Pty Ltd,106274.87,25/11/22,3686
INV196051,Management of Active Melbourne recreation facilities,Calcorp Services Pty Ltd,0.0m,10/11/2025,3668
INV196052,Building maintenance services,ProgrammedFacilityManagementPtyLtd,82410.24,08-Sep-2026,3630
INV196053,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltl,"$233,804.38",18-Apr-2027,3615
INV196054,Building maintenance services,Programmed Facility,229984.03 AUD,2028-08-26,3630
INV196055,Waste management services,CleanawayWasteManagementLimited,"$171,223.01",08/12/2025,3556
INV196056,Management of Active Melbourne recreation facilities,Victorian,121421.22,25-Apr-2029,3615
INV196057,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,151053.67,20 August 2028,3623
INV196058,Open spaces management - region 1,Citywide Service ,193536.24,13 September 2025,3676
INV196059,Graffiti management and pressure cleaning services,Calcorp,17439.66,01/11/2029,3668
INV196060,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,237880.44 AUD,01/10/2028,3615
INV196061,Street cleaning,Spotless Facility Services Pty. Ltd.,0.2m,02/05/2027,3669
INV196062,Open spaces management - region 2,SERCO,0.1m,06/05/2025,3677
