InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV15001,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),29834.04,12/02/2027,3665
INV15002,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.2m,2026-04-23,3623
INV15003,Melbourne Town Hall venue management,Showtime Event Group P/L,0.0m,22/03/2026,3670
INV15004,Civil infrastructure services,Citywide Service Solutions Pty Ltd,241017.78,2025-12-12,3665
INV15005,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,03/04/2026, 
INV15006,Open spaces management - region 2,SERCO,221276.92 AUD,26/04/2029, 
INV15007,Open spaces management - region 2,SERCO,165686.16,26 December 2026,3677
INV15008,Civil infrastructure services,Citywide Service Solutions Pty Ltd,103441.46 AUD,09/08/2029,3665
INV15009,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,"$229,139.16",20/02/2025,3615
INV15010,Building cleaning services,MenziesInternational(Aust)PtyLtd,0.2m,25 February 2028,3634
INV15011,Open spaces management - region 2,SERCO,242218.78 AUD,27/12/2026,3677
INV15012,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,84848.46,02-Sep-2025,3615
INV15013,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,"$147,035.67",2027-10-19, 
INV15014,Open spaces management - region 2,uERCO,206964.75,26/09/24,3677
INV15015,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,110094.8,2028-07-02,3670
INV15016,Building maintenance services,Programmed Facility Management P/L,104475.47,28/11/01,3630
INV15017,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,183885.15 AUD,2029-10-20, 
INV15018,Vehicle tow away and impound services,NationwideTowingServices,"$72,787.64",28/04/03,3585
INV15019,Building cleaning services,Menzies Internatio,41585.29,18-Mar-2028,3634
INV15020,Vehicle tow away and impound services,CitywideServiceSolutionsPtyLtd,"$30,443.0",08-Mar-2026,3678
INV15021,Integrated security services,national protective services pty ltd,180844.01 AUD,05-Sep-2029,3686
INV15022,Waste management services,Cleanaway,120493.56 AUD,23/10/2027,3556
INV15023,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,42230.94 AUD,06-Nov-2025,3668
INV15024,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$38,631.8",30/09/2028,3676
INV15025,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),115231.27 AUD,2029-03-06, 
INV15026,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,196535.55 AUD,05/01/2026,3615
INV15027,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,"$11,343.63",25/07/20, 
INV15028,Open spaces management - region 2,SERCO,"$14,191.62",27/07/13,3677
INV15029,Building maintenance services,Programmed Facility Management Pty Ltd (AU),160725.31,03/02/2026,3630
INV15030,Street cleaning,Spotless Facility Services Pty Ltd (AUS),127712.87,26-Feb-2026,3669
INV15031,Civil infrastructure services,Citywide Service Solutions Pty Ltd,230658.69 AUD,01 September 2027,3665
INV15032,Waste management services,cleanaway waste management limited,"$211,313.66",27 March 2026,3556
INV15033,Vehicle tow away and impound services,Citywide Service Solutions Pty. Ltd.,104091.99 AUD,06 December 2027,3665
INV15034,Integrated security services,National Protective Servives Pty Ltd,175219.96 AUD,25/05/2026,3686
INV15035,Graffiti management and pressure cleaning services,calcorp services pty ltd,230168.35,,3668
INV15036,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,198143.73 AUD,19-Sep-2026,3670
INV15037,Open spaces management - region 2,SERCO (AU),0.0m,01/05/2026,3677
INV15038,Waste management services,cleanaway waste management limited,181251.17 AUD,19/10/2026,3556
INV15039,Street cleaning,Spotless Facility Services Pty Ltd (AU),0.1m,19/12/2029,3669
INV15040,Waste management services,Cleanaway Waste Management Ltd,0.0m,23 December 2028,3556
INV15041,Waste management services,Cleanaway Waste Management Limited (AUS),24961.46,05/10/2025, 
INV15042,Building maintenance services,Nationwide To,"$73,789.9",19-Dec-2025, 
INV15043,Waste management services,CleanawayWasteManagementLimited,175237.91 AUD,03 December 2028,3556
INV15044,Open spaces management - region 2,SERCO,173590.05,27/02/2029,3677
INV15045,Street cleaning,SpotlessFacilityServicesPtyLtd,"$224,884.17",06/01/2027,3669
INV15046,Melbourne Town Hall venue management,Showtime Evrnt Group Pty Ltd,0.1m,2028-04-23,3670
INV15047,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,177401.67,06/05/2029,3665
INV15048,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,62993.76,27/02/16,3676
INV15049,Tree management maintenance services,Citywide,249797.71,2029-10-13,3678
INV15050,Vehicle tow away and impound services,Nationwide Towing Servicea,119089.19,07/12/2028,3585
INV15051,Parking technology services,Reino International P/L T/A Duncan Solutions,66866.13 AUD,24/07/2028,3623
INV15052,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,0.1m,17 January 2029,3615
INV15053,Graffiti management and pressure cleaning services,Calcorp Serv,113612.68,19 March 2029,3668
INV15054,Graffiti management and pressure cleaning services,Calcorp Sewvices Pty Ltd,51467.54 AUD,14/09/2028,3668
INV15055,Open spaces management - region 1,Citywide,216990.14,26/11/2025,3676
INV15056,Open spaces management - region 1,Citywide Service ,60417.58 AUD,26/07/20,3676
INV15057,Integrated security services,Victorian YMCA Community Programming Pty Ltd (AU),0.2m,2027-12-22,3615
INV15058,Building cleaning services,Menzies Intl (Aust) Pty Ltd,"$18,120.03",01 April 2029,3634
INV15059,Vehicle tow away and impound services,Nationwide Towing Services,69135.68,21-Dec-2027,3585
INV15060,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),"$207,208.13",2025-12-10,3623
INV15061,Melbourne Town Hall venue management,Showtime Event Group P/L,0.1m,16-Feb-2027,3670
INV15062,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,249980.72 AUD,10-Jun-2026,3670
INV15063,Open spaces management - region 2,SERCO,0.2m,2025-04-24,3677
INV15064,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,0.2m,25/01/2025,3623
INV15065,Integrated security services,National Protectiv,"$101,026.52",01 June 2026,3686
INV15066,Melbourne Town Hall venue management,Showtime Event Group P/L,220919.19 AUD,2025-05-07, 
INV15067,Civil infrastructure services,Citywide Service Soluzions Pty Ltd,"$127,962.63",26/09/2026,3665
INV15068,Melbourne Town Hall venue management,Showtime,20706.68,2025-04-11,3670
INV15069,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,0.1m,07 November 2025,3615
INV15070,Melbourne Town Hall venue management,Showtime Event,170044.74,31-Mar-2027,3670
INV15071,Tree management maintenance services,citywide service solutions pty ltd,"$160,856.55",19/03/2026,3678
INV15072,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,186129.98,07-Jan-2027,3615
INV15073,Parking technology services,Reino,0.2m,03-Dec-2026,3623
INV15074,Integrated security services,National Protectiv,102839.35,13 May 2027, 
INV15075,Integrated security services,National Protective Services Pky Ltd,172948.3 AUD,2025-05-12,3686
INV15076,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,179624.94 AUD,28/10/13,3665
INV15077,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),107344.99 AUD,27/01/2027,3634
INV15078,Integrated security services,National Protective Services Pty. Ltd.,"$165,353.69",26/01/24,3686
INV15079,Civil infrastructure services,Citywide,0.2m,2029-01-20,3665
INV15080,Building maintenance services,Programmed Facility Management Pty Ltd,181391.73 AUD,14 November 2026,3630
INV15081,Melbourne Town Hall venue management,Showtime Event,24109.15 AUD,23/08/2026,3670
INV15082,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),47917.22,18/12/2025,3665
INV15083,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,0.1m,26 August 2026,3630
INV15084,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$37,622.86",21-Sep-2027,3668
INV15085,Tree management maintenance services,citywide service solutions pty ltd,0.0m,03-Apr-2025,3678
INV15086,Waste management services,Cleanaway,131279.56,21/04/2025,3556
INV15087,Building cleaning services,Menzies International (Aust) Pty Ltd,,06/09/2028,3634
INV15088,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,110006.18,08/11/2029,3665
INV15089,Integrated security services,national protective services pty ltd,29828.53,22-Dec-2027,3686
INV15090,Street cleaning,Spotless Facility Services P/L,135270.54 AUD,01 December 2028,3669
INV15091,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,83910.73,25/05/2026,3630
INV15092,Open spaces management - region 2,SERCO,0.1m,2026-01-21, 
INV15093,Open spaces management - region 1,Citywide Service Solutsons Pty Ltd,136182.23,25/02/25,3676
INV15094,Open spaces management - region 2,serco,68822.23 AUD,07 March 2026,3677
INV15095,Waste management services,cleanaway waste management limited,0.2m,11 November 2029,3556
INV15096,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),133969.21,26/11/27,3630
INV15097,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),192436.82 AUD,24-Jul-2027,3615
INV15098,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$187,589.23",01/10/2029,3676
INV15099,Vehicle tow away and impound services,Nationwide Towing Services (AU),49039.47,2028-02-20,3585
INV15100,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,0.2m,2025-06-30,3556
INV15101,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,0.2m,2028-03-19,3670
INV15102,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,156041.12 AUD,02-Dec-2027,3615
INV15103,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,"$166,812.86",11/01/2027,3585
INV15104,Building maintenance services,Programmed,"$162,224.1",14/11/2025,3630
INV15105,Building maintenance services,Programmed Facility Management Pty Ltd,223018.12,25/08/17,3630
INV15106,Street cleaning,Spotless Facility Services Pty Lyd,226904.68,2026-06-10,3669
INV15107,Waste management services,Cleanaway,236840.69,16/12/2026,3556
INV15108,Street cleaning,Cleanaway Waste Management Limited,27187.0,18/09/2025,3556
