InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV40001,Waste management services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,85559.43,2027-11-01,3630
INV40002,Civil infrastructure services,citywide service solutions pty ltd,0.2m,2026-11-05,3665
INV40003,Graffiti management and pressure cleaning services,Calcorp Services Pty btd,208109.81,06-Sep-2025,3668
INV40004,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,"$85,990.07",10/01/2026,3670
INV40005,Building cleaning services,Menzies International (Aust) Pty Ltd,"$141,835.6",18/06/2028,3634
INV40006,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,32779.19,09/01/2025,3669
INV40007,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,0.1m,29/12/01,3670
INV40008,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,30439.95 AUD,02/04/2028,3676
INV40009,Civil infrastructure services,Citywide Service ,0.1m,14-Jun-2028,3665
INV40010,Integrated security services,national protective services pty ltd,"$151,489.68",26 October 2026,3686
INV40011,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$109,477.22",2027-03-31,3615
INV40012,Melbourne Town Hall venue management,SEiCO,17121.55,23 July 2029,3677
INV40013,Parking technology services,Reino Internatkonal Pty Ltd T/A Duncan Solutions,83507.66,06/03/2028,3623
INV40014,Parking technology services,Reino International Pty ,0.2m,06-Oct-2027,3623
INV40015,Building maintenance services,Programmed Facility Management Pty. Ltd.,0.2m,29/03/22,3630
INV40016,Building cleaning services,Menzies International (Aust) Pty Ltd,"$74,525.66",29/09/10,3634
INV40017,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$28,488.09",19/03/2026,3665
INV40018,Waste management services,Cleanaway Waste Management Ltd,156891.15,26-May-2027,3556
INV40019,Building maintenance services,Programmed Facility Management Pty Ltd,"$196,237.01",21/12/2028,3630
INV40020,Waste management services,Cleanaway Waste Management qimited,0.2m,2029-11-22,3556
INV40021,Open spaces management - region 2,SERCO,199125.38,17/05/2025,3677
INV40022,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,176367.98,28/06/28,3676
INV40023,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),170614.39,17 July 2028,3665
INV40024,Civil infrastructure services,witywide Service Solutions Pty Ltd,0.1m,30 January 2025,3665
INV40025,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,246858.08,29-Jul-2028,3670
INV40026,Vehicle tow away and impound services,Nationwide,0.0m,19 April 2026,3585
INV40027,Building maintenance services,Programmed,0.0m,18/09/2026,3630
INV40028,Building maintenance services,Programmed Facility,185459.82,04-Jan-2026,3630
INV40029,Building cleaning services,Menzies,36538.25,25/03/2026,3634
INV40030,Street cleaning,Spktless Facility Services Pty Ltd,185443.22,26/08/04,3669
INV40031,Waste management services,Cleanaway Waste Management LTD,50805.87,05-May-2025,3556
INV40032,Graffiti management and pressure cleaning services,CitywideServiceSolutionsPtyLtd,0.2m,2029-12-06,3676
INV40033,Building maintenance services,ProgrammedFacilityManagementPtyLtd,0.1m,11/03/2027,3630
INV40034,Open spaces management - region 1,Citywide Service Sosutions Pty Ltd,"$132,895.13",29/11/07,3676
INV40035,Parking technology services,reino international pty ltd t/a duncan solutions,3387.39,25/10/23,3623
INV40036,Parking technology services,Reino,118160.25,07-Nov-2026,3623
INV40037,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),84770.71,27/04/10,3670
INV40038,Parking technology services,Reino International Pty ,248224.13,20/09/2027,3623
INV40039,Street cleaning,Spotless Facility Services Pty Ltd,0.2m,28-Apr-2027,3669
INV40040,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,0.2m,02/11/2028, 
INV40041,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,25032.88,29/07/2029,3634
INV40042,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,131504.46 AUD,03 April 2028,3676
INV40043,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$189,224.39",18/03/2025,3676
INV40044,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,85570.77,13/01/2027,3665
INV40045,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,"$68,062.64",11/04/2027,3615
INV40046,Open spaces management - region 1,Citywide Service ,170301.46,11 April 2026,3676
INV40047,Open spaces management - region 2,SERCO (AU),0.1m,03/12/2026,3677
INV40048,Melbourne Town Hall venue management,Showtime,205683.61 AUD,2029-10-24,3670
INV40049,Parking technology services,reino international pty ltd t/a duncan solutions,"$132,762.91",25/03/14,3623
INV40050,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,81703.99,10-Sep-2028,3668
INV40051,Street cleaning,Spotless  Facility  Services  Pty  Ltd,97420.88,01 January 2029,3669
INV40052,Civil infrastructure services,Citywide,"$19,674.99",25 May 2025,3665
INV40053,Integrated security services,National Protective Services Pty Ltd,"$82,597.43",25-Jan-2027,3686
INV40054,Vehicle tow away and impound services,Nationwide  Towing  Services,32710.55 AUD,18/08/2025,3585
INV40055,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,221770.76,2028-06-15,3668
INV40056,Building maintenance services,Programmed Facility Management Pty Ltd,0.2m,21-Jun-2026, 
INV40057,Open spaces management - region 2,SERCO,140136.9,26 May 2026,3677
INV40058,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),0.2m,03 January 2026,3623
INV40059,Building cleaning services,menzies international (aust) pty ltd,4597.34 AUD,2029-10-28,3634
INV40060,Building maintenance services,Programmed Facility Management Pty Ltd,40588.7,20 April 2029,3630
INV40061,Management of Active Melbourne recreation facilities,Programmed Facility Management P/L,0.2m,2025-05-08,3630
INV40062,Melbourne Town Hall venue management,Menzies Int’l (Aust) Pty Ltd,0.0m,01 November 2026,3634
INV40063,Open spaces management - region 1,Citywide,246399.55,2027-11-15,3676
INV40064,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,104602.02 AUD,2027-03-27,3615
INV40065,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,121105.77 AUD,30 November 2026,3556
INV40066,Vehicle tow away and impound services,Menzies International (Aust) Pty Ltd (AUS),110976.29 AUD,09 October 2028,3634
INV40067,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,245902.82,29 November 2026,3556
INV40068,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,0.2m,12/03/2027,3670
INV40069,Open spaces management - region 2,Calcorp Services Pty Ltd (AU),0.0m,18/02/2029,3668
INV40070,Street cleaning,SpotlessiFacility Services Pty Ltd,0.2m,2027-04-30,3669
INV40071,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,21845.17,14 April 2026,3668
INV40072,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),0.2m,20 September 2027,3623
INV40073,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,71577.26 AUD,04 November 2028,3670
INV40074,Vehicle tow away and impound services,Nationwide Towing Services (AU),173621.63,29/12/15,3585
INV40075,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),54990.38 AUD,25/01/06, 
INV40076,Street cleaning,Spotless Facility Services Pty Ltd,237927.06 AUD,2028-01-30,3669
INV40077,Vehicle tow away and impound services,nationwide towing services,194758.59,28/10/2026,3585
INV40078,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,208306.22 AUD,2027-07-11,3623
INV40079,Open spaces management - region 2,Spotless Facility Services Pty Ltd,235125.28 AUD,2027-06-06,3669
INV40080,Tree management maintenance services,Citywide Service Solutions Pty Ltd,88771.69,19/02/2025,3678
INV40081,Vehicle tow away and impound services,Nationwide  Towing  Services,87004.2 AUD,30/11/2029,3585
INV40082,Open spaces management - region 2,SERCO,186035.3 AUD,14/02/2026,3677
INV40083,Street cleaning,Spotless Facility,0.2m,29/11/28,3669
INV40084,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$114,780.32",17/02/2026,3665
INV40085,Vehicle tow away and impound services,nationwide towing services,"$176,112.48",2028-03-08,3585
INV40086,Building cleaning services,Menzies International (Aust) P/L,105875.18,15/10/2029,3634
INV40087,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,140603.32,23 April 2025,3668
INV40088,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,62354.06,11 January 2028,3670
INV40089,Open spaces management - region 2,SERCO,0.2m,14-Jan-2026,3677
INV40090,Open spaces management - region 2,serco,0.2m,17-Aug-2025,3677
INV40091,Parking technology services,Reino International Pty Ltr T/A Duncan Solutions,86374.41,22/04/2028,3623
INV40092,Civil infrastructure services,Citywide,103006.15 AUD,05 July 2029,3665
INV40093,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,154862.08,03-Nov-2027,3670
INV40094,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),161865.44,2025-10-09,3676
INV40095,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,173409.25,15/12/2026,3630
INV40096,Building maintenance services,Programmed Facility Management Pty Ltd (AU),241193.27 AUD,07 February 2026,3630
INV40097,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,"$245,159.4",27/08/24,3615
INV40098,Melbourne Town Hall venue management,Citywide Service Solutions Pty Ltd,67966.13 AUD,,3665
INV40099,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,"$118,711.48",12/12/2027,3676
INV40100,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),"$246,457.76",27/01/14,3676
INV40101,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$97,075.36",03-Oct-2029,3678
INV40102,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,29139.39,02 January 2027,3615
INV40103,Vehicle tow away and impound services,Nationwide Towing Services,"$205,589.38",31/05/2028,3585
INV40104,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,191863.28,23/05/2025,3670
INV40105,Waste management services,Cleanaway Waste Management Limited (AU),,2026-11-14,3556
INV40106,Melbourne Town Hall venue management,Showtime,0.2m,04 November 2027,3670
INV40107,Waste management services,Cleanaway Waste M,"$211,822.82",30/12/2029,3556
INV40108,Open spaces management - region 1,Citywide,43920.0 AUD,26/05/2028,3676
INV40109,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),0.1m,2025-12-09,3634
INV40110,Waste management services,Cleanaway Waste Management Limited (AU),"$232,549.86",18-Oct-2025,3556
INV40111,Integrated security services,National  Protective  Services  Pty  Ltd,208054.39,03/05/2028,3686
INV40112,Street cleaning,Spotless Facility Services Pty Ltd,137921.39,21/06/2028,3669
INV40113,Open spaces management - region 2,Serco,"$143,307.53",05 February 2028,3677
INV40114,Tree management maintenance services,Citywide,145079.5,17-Jun-2026,3678
INV40115,Tree management maintenance services,citywide service solutions pty ltd,195900.96,02-Jul-2026,3678
INV40116,Building maintenance services,Programmed Facility Management Pty. Ltd.,205445.42 AUD,2026-10-16,3630
INV40117,Civil infrastructure services,Citywide Service Solutioni Pty Ltd,183766.63 AUD,25/11/08,3665
INV40118,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,164203.63 AUD,29/01/08,3670
INV40119,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,"$40,729.36",11-Feb-2025,3630
INV40120,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,196122.49,28/03/27,3668
INV40121,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),193985.06 AUD,01/12/2028,3615
INV40122,Street cleaning,Spotless Facility Services Pty Ltd,57005.64,08/08/2025,3669
INV40123,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,245290.35,25/08/21,3676
INV40124,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,193994.06,28/12/08,3615
INV40125,Parking technology services,Reino,"$113,757.07",25/01/05,3623
INV40126,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,237467.39,06/07/2029,3670
INV40127,Open spaces management - region 2,SERCO,17270.26,12-Sep-2028,3677
INV40128,Graffiti management and pressure cleaning services,Calcorp,0.1m,28-Mar-2026,3668
INV40129,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,18822.2,18-Jul-2026,3676
INV40130,Waste management services,Cleanaway Waste Management Limited,61373.52 AUD,24-Jun-2028,3556
INV40131,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,227893.5 AUD,28/12/07,3623
INV40132,Building cleaning services,Cleanaway Waste Management LTD,"$111,580.06",19 April 2025,3556
INV40133,Parking technology services,Spotless Facility Services Pty Ltd,"$197,054.91",09/08/2029,3669
INV40134,Open spaces management - region 2,kERCO,62162.94,28/06/06,3677
INV40135,Melbourne Town Hall venue management,Showtime Event,"$169,691.64",21-Sep-2026,3670
INV40136,Street cleaning,Spotless Facility Services P/L,0.2m,28 March 2029,3669
INV40137,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),105169.89 AUD,23/08/2027,3678
INV40138,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,194962.65,27/12/08,3686
INV40139,Open spaces management - region 2,SERCO,0.0m,28/08/04,3677
INV40140,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,203189.29 AUD,28/01/15,3668
INV40141,Tree management maintenance services,Citywide Seraice Solutions Pty Ltd,25273.83,01-May-2029,3678
INV40142,Civil infrastructure services,Citywide Service Solutions Pty Ltd,118493.58,28/12/25,3665
INV40143,Tree management maintenance services,Citywide,127192.24 AUD,27/12/24,3678
