InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV280001,Building maintenance services,ProgrammedFacilityManagementPtyLtd,225721.02,23/08/2028,3630
INV280002,Open spaces management - region 2,Serco,235843.41 AUD,11 February 2026,3677
INV280003,Vehicle tow away and impound services,Nationwide Towing Services,105730.78,28/04/26,3585
INV280004,Parking technology services,Reino International Pty LtdtT/A Duncan Solutions,0.1m,03/01/2029,3623
INV280005,Graffiti management and pressure cleaning services,Calcorp,0.2m,14-Jan-2026,3668
INV280006,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,2723.52,22/09/2029,3676
INV280007,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,240399.74,25/06/2026,3665
INV280008,Vehicle tow away and impound services,Nationwide,"$11,404.53",11-Aug-2028,3585
INV280009,Civil infrastructure services,Citywide Service ,"$28,131.51",26/04/28,3665
INV280010,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,17/07/2028,3676
INV280011,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,102449.6 AUD,2025-01-09,3634
INV280012,Vehicle tow away and impound services,Nationwide  Towing  Services,"$191,895.69",26/06/2026,3585
INV280013,Open spaces management - region 2,Victorian YMCA Community Programming Pty Ltd,"$138,832.8",2025-11-26,3615
INV280014,Parking technology services,Reino International Pty Lcd T/A Duncan Solutions,,22-Jan-2029,3623
INV280015,Vehicle tow away and impound services,Nationwide uowing Services,108317.31 AUD,30-Sep-2028,3585
INV280016,Building maintenance services,Programmed,131279.58,2026-09-19,3630
INV280017,Tree management maintenance services,Citywide Service Solutions P/L,0.1m,2029-02-24,3678
INV280018,Open spaces management - region 2,SERCO (AUS),"$179,026.27",03 February 2026,3677
INV280019,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,37799.96,02/04/2025,3668
INV280020,Building maintenance services,Programmed Facility Management Pty Ltd,0.1m,08/12/2025,3630
INV280021,Waste management services,Cleanaway Waste Mgmt Limited,126366.49,2028-07-09,3556
INV280022,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,27/11/01,3665
INV280023,Integrated security services,National Protective Services Pty Lfd,"$154,523.94",18/03/2026,3686
INV280024,Vehicle tow away and impound services,Nationwide Towing Services,"$246,121.25",2028-11-05,3585
INV280025,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,,2026-10-03,3686
INV280026,Melbourne Town Hall venue management,Showtime,114680.26,29/11/19,3670
INV280027,Integrated security services,National Protective Services P/L,144768.7,2025-08-05,3686
INV280028,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,199303.86,22/05/2025,3670
INV280029,Open spaces management - region 2,SERCO,34608.22,25 October 2026, 
