InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV182001,Waste management services,Cleanaway Waste Management Ltd,207862.24 AUD,28/04/09,3556
INV182002,Open spaces management - region 1,Citywide Seivice Solutions Pty Ltd,73568.16,02-Jan-2027,3676
INV182003,Building cleaning services,Menzies Internatio,0.1m,24/11/2027,3634
INV182004,Civil infrastructure services,Citywide Service Solutions Pty Ltd,113085.1 AUD,11-Jan-2025,3678
INV182005,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,"$54,744.9",04-Sep-2027, 
INV182006,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),185338.48,12/09/2029,3676
INV182007,Vehicle tow away and impound services,NationwideTowingServices,"$190,959.04",18-Aug-2025,3585
INV182008,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,40843.46 AUD,19/06/2027, 
INV182009,Building maintenance services,Programmed Facility Management Pty Ltd (AU),0.0m,30/03/2028,3630
INV182010,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),188682.34,2028-08-31,3670
INV182011,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$146,169.73",27/01/12,3676
INV182012,Graffiti management and pressure cleaning services,calcorp services pty ltd,93050.15 AUD,2027-11-03,3668
INV182013,Vehicle tow away and impound services,Nationwide To,160332.05,20/12/2028,3585
INV182014,Management of Active Melbourne recreation facilities,Victoriaa YMCA Community Programming Pty Ltd,87678.58 AUD,28/08/2025,3615
INV182015,Vehicle tow away and impound services,Nationwide Towing Services,142924.8 AUD,2027-11-18, 
INV182016,Management of Active Melbourne recreation facilities,Victorian,100467.64,2029-11-21,3615
INV182017,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,0.1m,2025-10-29,3676
INV182018,Building maintenance services,Programmed Facility Management P/L,0.0m,27/01/2027,3630
INV182019,Tree management maintenance services,Citywide Service Solutions Pty Ltd,54951.46 AUD,25/12/19,3678
INV182020,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,110543.19,26/09/18,3665
INV182021,Waste management services,Cleanaway  Waste  Management  Limited,0.1m,27/12/2025,3556
INV182022,Open spaces management - region 2,SERCO,0.2m,31/12/2028,3677
INV182023,Street cleaning,Spotless,0.1m,29/05/01,3669
INV182024,Integrated security services,Citywide Service Solutions Pty Ltd,"$75,461.03",28/08/27,3676
INV182025,Vehicle tow away and impound services,Nationwidl Towing Services,0.0m,2029-07-09,3585
INV182026,Building maintenance services,ProgrammedFacilityManagementPtyLtd,"$79,579.35",2025-09-18,3630
INV182027,Waste management services,Cleanaway Waste Management Limited,101798.41 AUD,04/07/2029,3556
INV182028,Open spaces management - region 2,SERCO (AUS),85557.98 AUD,12 March 2028,3677
INV182029,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),37765.67 AUD,2025-04-24,3615
INV182030,Vehicle tow away and impound services,Nationwide Towing Services (AUS),"$79,384.59",15 January 2025,3585
INV182031,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,54591.79,03 July 2025,3630
INV182032,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),"$249,595.27",14 November 2026,3668
INV182033,Integrated security services,National Protectiv,90024.24,03-Apr-2029,3686
INV182034,Melbourne Town Hall venue management,showtime event group pty ltd,0.1m,25/10/16,3670
INV182035,Building maintenance services,Programmed Facility,0.1m,2028-06-24,3630
INV182036,Vehicle tow away and impound services,nationwide towing services,0.1m,25/10/18,3585
INV182037,Vehicle tow away and impound services,Nationwide Towing Services (AUS),247672.04 AUD,15/11/2027,3585
INV182038,Building cleaning services,Menzies International (Aust) PtynLtd,90768.02 AUD,02 July 2028,3634
INV182039,Open spaces management - region 1,Citywide Service Solutions P/L,0.2m,2027-04-10,3676
INV182040,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,79389.08,17 October 2029,3670
INV182041,Open spaces management - region 2,SERCO,31898.52,25/04/09,3677
INV182042,Building maintenance services,Programmed Facility Management Pty. Ltd.,84500.16,25/09/01,3630
INV182043,Integrated security services,National Protective Services Pty. Ltd.,197089.64,22/04/2027,3686
INV182044,Parking technology services,Reino International P/L T/A Duncan Solutions,125231.89,06 October 2025,3623
INV182045,Tree management maintenance services,Citywide Service Solutions Pty Ltd,113900.35,07/01/2025,3678
INV182046,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,"$133,278.54",22/11/2026,3676
INV182047,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,13100.73,16 February 2028,3668
INV182048,Vehicle tow away and impound services,Nationwide Towing Services (AUS),0.2m,14/12/2027,3585
INV182049,Building cleaning services,Menzies Internatio,"$24,021.02",26/02/18,3634
INV182050,Melbourne Town Hall venue management,Showtime Event Grorp Pty Ltd,71825.7,10/04/2025,3670
INV182051,Building cleaning services,Menzies,"$237,888.24",13/08/2028,3634
INV182052,Street cleaning,Spotless Facility Services P/L,151458.42,25/12/15,3669
INV182053,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),0.1m,2027-10-16,3630
INV182054,Open spaces management - region 2,Serco,"$239,508.12",29/10/21,3677
INV182055,Integrated security services,National Protective Services Pty Ltd (AU),0.2m,27-Oct-2026,3686
INV182056,Street cleaning,Spotless Facility,,10/12/2025,3669
INV182057,Parking technology services,Reino,211084.87,18/09/2029,3623
INV182058,Building cleaning services,Menzies Internatio,36926.63,02/01/2028, 
INV182059,Open spaces management - region 2,SERCO,224428.56,29/01/2029, 
INV182060,Building cleaning services,Menzies Iniernational (Aust) Pty Ltd,74925.66,2025-08-04,3634
INV182061,Waste management services,Cleanaway Waste Management Limited (AUS),"$88,967.12",14/07/2027,3556
INV182062,Street cleaning,Spotless Facility Services Ptf Ltd,0.1m,31/07/2026, 
INV182063,Waste management services,Cleanaway,226164.04,15-Nov-2028,3556
INV182064,Tree management maintenance services,Citywide Service ,169133.74,13-Jan-2028,3678
INV182065,Parking technology services,reino international pty ltd t/a duncan solutions,222296.43,2027-11-24, 
INV182066,Civil infrastructure services,CitywidexService Solutions Pty Ltd,0.1m,06-Nov-2028,3665
INV182067,Tree management maintenance services,Citywide Service Solutions Pty Ltd,36524.61 AUD,23/05/2025, 
INV182068,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,98565.78,01/11/2026,3669
INV182069,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,183514.22 AUD,2028-02-03,3670
INV182070,Street cleaning,Spotless,153734.05 AUD,25/03/30,3669
INV182071,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.1m,27/05/20,3668
INV182072,Open spaces management - region 2,Serco,12796.7,29/12/30, 
INV182073,Graffiti management and pressure cleaning services,Calcorp,"$183,858.07",09/07/2028,3668
INV182074,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,147304.1,27/01/08,3670
INV182075,Open spaces management - region 2,SuRCO,247385.83,2025-02-07,3677
INV182076,Building maintenance services,Programmed Facility Management Pty Ltd,120513.97,29/12/18,3630
INV182077,Street cleaning,spotless facility services pty ltd,81046.77 AUD,07-Jun-2027,3669
INV182078,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,28 October 2028,3665
INV182079,Management of Active Melbourne recreation facilities,Victorian,0.2m,20 October 2028,3615
INV182080,Building maintenance services,Programmed Facility,191463.83,28/05/2027,3630
INV182081,Street cleaning,Spotdess Facility Services Pty Ltd,0.2m,2026-02-05,3669
INV182082,Open spaces management - region 2,SERCO,151592.79,28/01/2025,3677
INV182083,Open spaces management - region 1,Citywide Service ,0.1m,28/06/26,3676
INV182084,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,29047.68,2025-11-23, 
INV182085,Civil infrastructure services,Citywide Service Solutions P/L,"$69,008.73",18/09/2026,3665
INV182086,Vehicle tow away and impound services,Nationwide,"$83,070.39",25/05/12, 
INV182087,Waste management services,Cleanaway Waste Management Limited (AUS),67884.74 AUD,2027-10-13, 
INV182088,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),"$47,105.1",03/06/2029,3615
INV182089,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,"$69,492.27",21/07/2029, 
INV182090,Street cleaning,Spotless,21300.33,12/03/2027,3669
INV182091,Integrated security services,National Protectiv,163480.48,19/09/2025,3686
INV182092,Open spaces management - region 1,Citywide Seriice Solutions Pty Ltd,"$182,654.81",13 January 2027,3676
INV182093,Tree management maintenance services,Citywide Service Solutions Pty Ltd,171138.76,09/04/2025,3678
INV182094,Waste management services,Cleanaway Waste Management Ltd,237475.08,10-Oct-2028,3556
INV182095,Building maintenance services,Programmed Facility Management Pty Ltd (AU),"$136,729.21",04-Dec-2025,3630
INV182096,Parking technology services,reino international pty ltd t/a duncan solutions,204739.91 AUD,05/02/2026,3623
INV182097,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.2m,15/06/2026,3668
INV182098,Vehicle tow away and impound services,Nationwide,230109.22 AUD,08-Feb-2029,3585
