InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV261001,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,"$64,019.01",21-Oct-2026,3585
INV261002,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,77893.86,09 November 2028,3676
INV261003,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,85185.34 AUD,29/07/29,3634
INV261004,Building cleaning services,MenziesInternational(Aust)PtyLtd,151001.81 AUD,28/03/19,3634
INV261005,Open spaces management - region 1,Cleanaway Waste Management Limited (AU),23646.06,25/10/14,3556
INV261006,Civil infrastructure services,Citywide Service Solutions Pty Ltd,168578.36,27/09/05,3665
INV261007,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,168033.43,04 March 2028,3634
INV261008,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),137959.97 AUD,2027-06-21,3678
INV261009,Integrated security services,National Protective Services Pty Ltd,"$140,436.11",29/09/03,3686
INV261010,Melbourne Town Hall venue management,Showtime Event Group P/L,67023.24,15/06/2025,3670
INV261011,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,0.0m,2029-09-06,3676
INV261012,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,99479.77 AUD,2026-10-30,3623
INV261013,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,"$218,376.88",19-Dec-2025,3615
INV261014,Building maintenance services,Programmed Facility Management Pty. Ltd.,0.1m,14/03/2027,3630
INV261015,Vehicle tow away and impound services,Nationwide Towing Services,144403.68,18 September 2028,3585
INV261016,Open spaces management - region 2,SERCO,139862.74,05/09/2029,3677
INV261017,Vehicle tow away and impound services,Reino International PtynLtd T/A Duncan Solutions,0.0m,12/03/2025,3623
INV261018,Street cleaning,Spotless  Facility  Services  Pty  Ltd,38904.56 AUD,09/02/2029,3669
INV261019,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,0.0m,10-Jun-2027,3670
INV261020,Civil infrastructure services,Citywide,239326.49,13/05/2028,3665
INV261021,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,0.0m,15 September 2027,3623
