InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV119001,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$59,641.35",15-Sep-2025,3676
INV119002,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,"$36,736.44",16/08/2027,3623
INV119003,Melbourne Town Hall venue management,Showtime Event Group P/L,162892.02,01/12/2027,3670
INV119004,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,178735.49 AUD,15/11/2028,3670
INV119005,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,"$245,706.91",21/12/2028,3678
INV119006,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,0.2m,2029-04-16,3686
INV119007,Vehicle tow away and impound services,Nationwide Towing Services (AU),205996.3,25/11/14,3585
INV119008,Integrated security services,National Protective Services Pty Ltd,0.2m,07/02/2026,3686
INV119009,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,01/09/2027,3676
INV119010,Building maintenance services,Programmed Facility Mgmt Pty Ltd,228463.32 AUD,21/05/2025,3630
INV119011,Graffiti management and pressure cleaning services,Calcorp Services P/L,90616.24,2029-12-01,3668
INV119012,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,173395.13,2025-11-04, 
INV119013,Street cleaning,Spotless Facility Services Pxy Ltd,"$206,117.15",25/08/20,3669
INV119014,Integrated security services,National,26105.5,2026-06-15,3686
INV119015,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),"$76,613.89",16-Mar-2025,3668
INV119016,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,0.0m,23-Jul-2029,3623
INV119017,Integrated security services,Citywide Service Solutions Pty Ltd (AUS),56705.16,2025-10-06,3676
INV119018,Waste management services,Cleanaway Waste Management Limited,"$3,682.34",17 February 2027,3556
INV119019,Street cleaning,Spotless Facility Services Pty Ltd,98809.85,22/06/2026,3669
INV119020,Civil infrastructure services,Citywide Ssrvice Solutions Pty Ltd,57982.06,21/11/2028,3665
INV119021,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,203670.19,04/10/2026, 
INV119022,Melbourne Town Hall venue management,Shiwtime Event Group Pty Ltd,142923.82,2029-07-10,3670
INV119023,Graffiti management and pressure cleaning services,calcorp services pty ltd,"$114,755.5",16/08/2025,3668
INV119024,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$85,401.3",26/07/11,3665
INV119025,Open spaces management - region 2,SERCO,0.0m,29-Jun-2028, 
INV119026,Vehicle tow away and impound services,NationwideTowingServices,183420.99,05/08/2029,3585
INV119027,Integrated security services,National,0.0m,09/01/2027,3686
INV119028,Integrated security services,National Protective Services P/L,"$148,810.85",26/09/28,3686
INV119029,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),178189.99,29-Jan-2025,3665
INV119030,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,130659.67,2028-02-02,3668
INV119031,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),80836.09,23/07/2026,3668
INV119032,Tree management maintenance services,Citywide Service Solutions yty Ltd,0.2m,26/07/2027,3678
INV119033,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),224167.93,01-Apr-2026,3615
INV119034,Civil infrastructure services,Citywide Service ,90466.67,06/08/2027,3665
INV119035,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,0.2m,25/04/15,3670
INV119036,Waste management services,Cleanaway Waste Management Limited,"$182,492.12",2029-03-25,3556
INV119037,Building cleaning services,Menzies International (Aust) Pty Ltd,$498.44,04 August 2025,3634
INV119038,Graffiti management and pressure cleaning services,Calcorp,0.2m,25/05/2025,3668
INV119039,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,233843.65,2027-04-07,3676
INV119040,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),237257.49 AUD,15-Mar-2027,3676
INV119041,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),249102.8,16/03/2027,3668
INV119042,Integrated security services,National Protective Services Pty Ltd (AU),126751.28 AUD,30/01/2028,3686
INV119043,Vehicle tow away and impound services,Nationwide  Towing  Services,,22 February 2029,3585
INV119044,Integrated security services,National,0.2m,11/12/2027,3686
INV119045,Open spaces management - region 1,Citywide,87835.56 AUD,31/07/2027,3676
INV119046,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),90564.24 AUD,18-Feb-2025,3634
INV119047,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,,2029-06-27,3676
INV119048,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,78270.49,01 January 2026,3670
INV119049,Open spaces management - region 2,SERCO (AU),127206.09,,3677
INV119050,Tree management maintenance services,Citywide Service ,"$113,889.93",29/05/21,3678
INV119051,Street cleaning,Spotless,0.1m,2028-12-03,3669
INV119052,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,0.2m,05/02/2027,3670
INV119053,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),0.1m,28/03/07,3676
INV119054,Civil infrastructure services,Citywide Service Solutions P/L,181991.29,09/02/2026,3665
INV119055,Melbourne Town Hall venue management,Showtime Event Grouf Pty Ltd,0.0m,05/03/2026,3670
INV119056,Integrated security services,National  Protective  Services  Pty  Ltd,90290.18,04/10/2025,3686
INV119057,Open spaces management - region 1,ditywide Service Solutions Pty Ltd,0.0m,29/02/10,3676
INV119058,Parking technology services,Reino International Pty Ltd T/AtDuncan Solutions,"$147,320.63",2029-12-27,3623
INV119059,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,2027-07-24,3676
INV119060,Building cleaning services,Menzies Ibternational (Aust) Pty Ltd,35623.24 AUD,16/04/2026,3634
INV119061,Street cleaning,Spotless Facility Services Pty. Ltd.,169543.77 AUD,30-Aug-2026,3669
