InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV301001,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,159812.34,28-Oct-2025,3630
INV301002,Vehicle tow away and impound services,nationwide towing services,233805.13,08 April 2029,3585
INV301003,Tree management maintenance services,Citywide Service Solutions P/L,"$78,410.3",15/09/2028,3678
INV301004,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,200727.58,20-Jan-2027,3670
INV301005,Building maintenance services,Programmed Facility Mgmt Pty Ltd,65276.1,21/09/2029,3630
INV301006,Vehicle tow away and impound services,nationwide towing services,188017.91 AUD,2026-08-23,3585
INV301007,Street cleaning,Spotless Facility Services Pty Ltd,195021.9,28/08/15,3669
INV301008,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,36550.1 AUD,02/01/2028,3676
INV301009,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),61366.0,10/09/2025,3668
INV301010,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,36697.25 AUD,27/04/2029,3634
INV301011,Building maintenance services,Programmed Facility Management Pty. Ltd.,0.1m,19/06/2028,3630
INV301012,Open spaces management - region 1,Menzies International (Aust) Pty. Ltd.,0.2m,31/03/2028,3634
INV301013,Waste management services,Cleanaway Waste Management Limited (AU),171573.54 AUD,29/06/25,3556
INV301014,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),24318.11,07 February 2027, 
INV301015,Street cleaning,Spotless Facility Services Pty Ltd,"$64,494.42",06/04/2026,3669
INV301016,Vehicle tow away and impound services,Nationwide To,163593.49,11 May 2027,3585
INV301017,Open spaces management - region 1,CLEANAWAY WASTE MANAGEMENT LIMITED,165851.37,12/06/2026,3556
INV301018,Open spaces management - region 2,SERCO (AU),0.2m,29/07/19,3677
INV301019,Waste management services,Cleanaway Waste Mgmt Limited,14812.02,04 June 2025,3556
INV301020,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),111208.6 AUD,20-Nov-2029,3678
