InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV283001,Building cleaning services,Menzies Intl (Aust) Pty Ltd,150031.32,15/05/2029,3634
INV283002,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,189835.62 AUD,25/07/2025,3676
INV283003,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),"$240,186.84",26/01/27, 
INV283004,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,248155.49,2029-06-08,3676
INV283005,Parking technology services,Reino International P/L T/A Duncan Solutions,42533.31 AUD,05-Jan-2029,3623
INV283006,Vehicle tow away and impound services,Nationwide Towing Services,73989.69,19-Sep-2028,3585
INV283007,Parking technology services,Reino International P/L T/A Duncan Solutions,36677.31 AUD,31/08/2026,3623
INV283008,Street cleaning,Spotless Facility Services Pty Ltd,30373.89,27/12/16,3669
INV283009,Management of Active Melbourne recreation facilities,Victorian YoCA Community Programming Pty Ltd,13510.5,24/06/2029,3615
INV283010,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,64146.67,2029-10-14,3678
INV283011,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,187154.75,26/01/06,3665
INV283012,Street cleaning,Spotless Facility Services Pty Ltd (AU),0.1m,04/06/2025,3669
INV283013,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),74217.52,2025-10-27,3665
INV283014,Building maintenance services,Programmed Facility Management Pty Ltd,"$203,451.57",07-Jan-2026,3630
INV283015,Building maintenance services,Programmfd Facility Management Pty Ltd,82755.96 AUD,2028-01-04,3630
INV283016,Building cleaning services,MenziesInternational(Aust)PtyLtd,"$163,422.67",04-Aug-2028,3634
INV283017,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,40159.58,12/03/2025,3615
INV283018,Building cleaning services,menzies international (aust) pty ltd,149446.18 AUD,26/06/28,3634
INV283019,Open spaces management - region 2,SERCO,"$139,505.06",28/10/19,3677
INV283020,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$129,209.95",27 February 2025,3615
INV283021,Vehicle tow away and impound services,Nationwide Towing Services,159557.27 AUD,08 January 2027,3585
INV283022,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,109018.03 AUD,18 April 2027,3665
INV283023,Open spaces management - region 1,Citywide Service ,226810.1,28/03/06,3676
INV283024,Building maintenance services,Programmed Facility Management Pty Ltd,165455.1 AUD,27/01/06,3630
INV283025,Open spaces management - region 2,SERCO (AU),205068.0 AUD,2027-01-22,3677
INV283026,Open spaces management - region 1,Citywide Service Solutions P/L,145738.39 AUD,28/04/29,3676
INV283027,Vehicle tow away and impound services,NationwideTowingServices,0.2m,07 June 2029,3585
INV283028,Waste management services,Cleanaway,0.2m,27-Feb-2026,3556
INV283029,Building cleaning services,Menzies International (Aust) Pty Ltd,128833.77,06-Mar-2027,3634
INV283030,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,243006.96,19 September 2028,3670
INV283031,Melbourne Town Hall venue management,Showtime Event,113007.95,03/05/2025,3670
INV283032,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,199101.72 AUD,2028-04-12,3678
INV283033,Waste management services,Cleanaway  Waste  Management  Limited,4587.02,26/09/21,3556
INV283034,Building maintenance services,Prdgrammed Facility Management Pty Ltd,"$22,151.82",26/10/2026,3630
INV283035,Tree management maintenance services,Citywide,"$236,660.29",11/05/2029,3678
INV283036,Parking technology services,Reino,0.0m,15-Mar-2026,3623
INV283037,Building maintenance services,Programmed Facility Mgmt Pty Ltd,71624.21,28/10/05, 
INV283038,Building maintenance services,Programmed Facility Management Pty Ltd,188481.4,17 December 2029,3630
INV283039,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,205536.97,12/06/2028,3676
INV283040,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,184489.64 AUD,14/06/2026,3623
INV283041,Tree management maintenance services,Citywide pervice Solutions Pty Ltd,0.0m,25/04/2028,3678
INV283042,Waste management services,Cleanaway,0.2m,22/11/2029,3556
INV283043,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,209840.92 AUD,02 August 2026,3615
INV283044,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.2m,28/09/06,3665
INV283045,Integrated security services,National Protective Services Pty Ltd,167485.46,08 January 2025,3686
INV283046,Vehicle tow away and impound services,Nationwide,"$178,879.53",06 August 2025,3585
INV283047,Melbourne Town Hall venue management,Showtime Event,4820.25,14/06/2027,3670
INV283048,Open spaces management - region 2,SERCO,240278.03 AUD,2027-01-19,3677
INV283049,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),0.2m,13 July 2027,3678
INV283050,Integrated security services,National Protective Services Pty Ltd (AU),37419.96,27-Jan-2027,3686
INV283051,Tree management maintenance services,Citywide Sxrvice Solutions Pty Ltd,184945.66,12/01/2027,3678
INV283052,Street cleaning,Spotless,0.0m,26/07/2027,3669
INV283053,Open spaces management - region 2,SERCO,0.1m,28 September 2027,3677
INV283054,Building cleaning services,Menzies Intl (Aust) Pty Ltd,161106.14,2029-08-12,3634
INV283055,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,240287.39,2025-08-27,3665
INV283056,Vehicle tow away and impound services,NationwideTowingServices,0.1m,24-Feb-2029,3585
INV283057,Waste management services,CleanawayWasteManagementLimited,201357.48,06/05/2027,3556
INV283058,Integrated security services,National,95034.99,25 July 2029,3686
INV283059,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,0.1m,06/12/2025,3676
INV283060,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),"$101,439.86",25/07/16,3668
INV283061,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,92141.54 AUD,03-Dec-2026,3623
INV283062,Open spaces management - region 2,SERCO (AU),94570.65,26/10/12,3677
INV283063,Street cleaning,Spotless  Facility  Services  Pty  Ltd,0.1m,2027-09-05,3669
INV283064,Building maintenance services,Programmed,0.1m,19/05/2028,3630
INV283065,Graffiti management and pressure cleaning services,Calcorp Services P/L,69883.79,14 October 2029,3668
INV283066,Civil infrastructure services,Citywide,160161.0 AUD,15-Sep-2027,3676
INV283067,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),234765.2,29/07/26,3615
INV283068,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,0.2m,18-Jun-2029, 
INV283069,Open spaces management - region 2,SERCO (AUS),0.1m,11-Jul-2027,3677
INV283070,Building maintenance services,Programmed Facility Management P/L,39819.01 AUD,15/09/2027,3630
INV283071,Open spaces management - region 2,SERCO,"$137,108.4",29/06/22,3677
INV283072,Waste management services,Cleanaway,80447.83 AUD,18 July 2026,3556
INV283073,Building maintenance services,ProgrammedFacilityManagementPtyLtd,141943.21,2026-07-21,3630
