InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV83001,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,43504.76,2026-12-12,3556
INV83002,Civil infrastructure services,Citywide Service Solutions Pty Ltd,49754.23,26/10/31,3665
INV83003,Tree management maintenance services,Citywide Service Solutbons Pty Ltd,0.2m,16/08/2026,3665
INV83004,Waste management services,MenziesInternational(Aust)PtyLtd,124420.34,13-Nov-2027,3634
INV83005,Street cleaning,Spotless Facility Services P/L,0.0m,11/11/2029,3669
INV83006,Integrated security services,National Protective Services Pty Lxd,180448.72,2028-09-19,3686
INV83007,Vehicle tow away and impound services,NationwideTowingServices,"$140,656.85",14/07/2029,3585
INV83008,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,122101.51 AUD,05/10/2027,3615
INV83009,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,"$216,818.51",29-Apr-2028,3670
INV83010,Waste management services,Cleanaway Waste Mgmt Limited,170129.29,25/12/2029,3556
INV83011,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,140534.49,16/05/2025,3686
INV83012,Integrated security services,national protective services pty ltd,46998.24,04 March 2027,3686
INV83013,Integrated security services,National Protective Servicos Pty Ltd,0.1m,14/04/2026,3686
INV83014,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$46,660.49",03-Jan-2026,3668
INV83015,Building cleaning services,Menzies Intl (Aust) Pty Ltd,177382.71,04 October 2027,3634
INV83016,Open spaces management - region 1,Citywide Service ,210883.57,18 June 2029, 
INV83017,Vehicle tow away and impound services,Nationwide Towing Services,42100.25 AUD,16/04/2029,3585
INV83018,Open spaces management - region 1,reino international pty ltd t/a duncan solutions,96773.21,2029-04-09,3623
INV83019,Waste management services,CleanawayWasteManagementLimited,"$27,049.49",04 December 2027,3556
INV83020,Management of Active Melbourne recreation facilities,Vicaorian YMCA Community Programming Pty Ltd,217906.54 AUD,24-Jun-2025,3615
INV83021,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,238661.0 AUD,2026-09-20,3585
INV83022,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,14639.68,19/10/2025,3676
INV83023,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$242,557.85",02/09/2026,3665
INV83024,Building cleaning services,Menzies International (Aust) Pty Ltd,"$65,470.26",26/02/12,3634
INV83025,Street cleaning,nationwide towing services,94247.67,14/08/2025,3585
INV83026,Open spaces management - region 2,serco,110991.65 AUD,07/03/2027,3677
INV83027,Vehicle tow away and impound services,Nawionwide Towing Services,81932.32,26/04/02, 
INV83028,Waste management services,Programmed Facility Management P/L,0.1m,2026-06-09,3630
INV83029,Street cleaning,SERCO,0.1m,13-Apr-2026,3677
INV83030,Building cleaning services,Menoies International (Aust) Pty Ltd,154005.42 AUD,03 December 2027,3634
INV83031,Vehicle tow away and impound services,NationwideTowingServices,69921.46 AUD,2029-01-19,3585
INV83032,Building cleaning services,Menzies International (Aust) Pty Ltd,162474.24,2025-12-14,3634
INV83033,Parking technology services,reino international pty ltd t/a duncan solutions,40880.17,18/05/2025,3623
INV83034,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,201746.02,25/11/07,3623
INV83035,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,185570.62,30/07/2029,3670
INV83036,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,60958.66 AUD,02/04/2026,3665
INV83037,Tree management maintenance services,Citywide Service Solutions Pty Ltd,0.0m,21-Aug-2028,3678
INV83038,Open spaces management - region 2,SERCO (AUS),141965.07,19/02/2026, 
INV83039,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,116583.65,27/09/14,3623
INV83040,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,201226.24,26/08/27,3623
INV83041,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.1m,25 July 2027,3676
INV83042,Open spaces management - region 1,citywide service solutions pty ltd,0.1m,22/07/2025,3676
INV83043,Street cleaning,Spotless Facility Services P/L,200863.38 AUD,2028-04-12,3669
INV83044,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),76555.45,22-Feb-2027,3634
INV83045,Integrated security services,National Protective Services Pty Ltd,"$227,123.12",2025-01-17,3686
INV83046,Building maintenance services,Programmed Facility Mgmt Pty Ltd,126677.86,27/10/07,3630
INV83047,Building cleaning services,Menzies International (Aust) Pty Ltd,71698.94,2029-06-02,3634
INV83048,Vehicle tow away and impound services,Nationwide Towing Services,188281.32,26/05/10,3585
INV83049,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,16040.62,29/07/2027,3634
