InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV178001,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,0.0m,27/06/28,3678
INV178002,Melbourne Town Hall venue management,showtime event group pty ltd,222410.96 AUD,15-Jun-2029,3670
INV178003,Building maintenance services,programmed facility management pty ltd,87163.69 AUD,08/04/2029,3630
INV178004,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,208269.86 AUD,2027-09-23,3615
INV178005,Waste management services,Cleanaway Waste ManagementbLimited,0.0m,27 July 2028,3556
INV178006,Street cleaning,SpotlessFacilityServicesPtyLtd,12425.88 AUD,21/09/2029,3669
INV178007,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,58261.59,30-Mar-2026,3556
INV178008,Civil infrastructure services,CitywidecService Solutions Pty Ltd,0.1m,28/04/13,3665
INV178009,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,"$179,114.71",19-Jan-2026,3670
INV178010,Open spaces management - region 2,SERCO,22634.71,22-Aug-2025,3677
INV178011,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,0.1m,28/01/26,3670
INV178012,Melbourne Town Hall venue management,Reino,"$29,731.41",14/04/2025,3623
INV178013,Integrated security services,National Protective Services Pty Ltd,"$58,225.99",12 July 2028,3686
INV178014,Vehicle tow away and impound services,Nationwide Towing Services,41529.9 AUD,27/06/2028,3585
INV178015,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,61650.74,28 November 2027,3668
INV178016,Open spaces management - region 1,Citywide Service Solutions P/L,"$220,119.67",2026-01-29,3676
INV178017,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),34281.53,2029-04-29,3668
INV178018,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,13332.9,2028-08-16,3634
INV178019,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,"$107,359.99",29/11/10,3630
INV178020,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,83348.57,2025-05-16,3630
INV178021,Open spaces management - region 2,SERCO (AUS),7982.01,30/01/2027,3677
INV178022,Open spaces management - region 2,SERCO (AUS),"$221,602.74",19-Mar-2027,3677
INV178023,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),155786.84 AUD,18/07/2026,3623
INV178024,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,243429.78 AUD,26/06/22,3615
INV178025,Management of Active Melbourne recreation facilities,Victorian,"$129,553.74",17/05/2027,3615
INV178026,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,223569.44,25/08/20,3668
INV178027,Integrated security services,National Protective Services Pty Ltd,213576.11 AUD,13/11/2029, 
INV178028,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),71109.14,26/05/04,3634
INV178029,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,157497.14 AUD,28/12/23,3669
INV178030,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,75573.27 AUD,21-Mar-2028,3585
INV178031,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$224,989.6",29/09/01,3678
INV178032,Integrated security services,National Protective Services P/L,"$82,252.21",11 December 2027, 
INV178033,Vehicle tow away and impound services,Nationwide Towing Services,98713.98 AUD,27/07/05,3585
INV178034,Tree management maintenance services,Citywide Service ,193602.42 AUD,29/12/27,3678
INV178035,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,187824.71,29/12/02,3686
INV178036,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,214062.91 AUD,15/07/2027,3623
INV178037,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,"$207,070.38",2026-07-06,3670
INV178038,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,0.1m,17/10/2027,3634
INV178039,Waste management services,Cleanaway Waste Management Limited (AU),216902.36,2026-05-26,3556
INV178040,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,"$219,561.56",28/07/01,3678
INV178041,Integrated security services,National Protectiv,0.2m,2025-09-12,3686
INV178042,Open spaces management - region 1,Showtime Event Group P/L,47002.93,02 August 2029, 
INV178043,Vehicle tow away and impound services,Nationwide Towing Services (AU),215082.12,25/06/10,3585
INV178044,Graffiti management and pressure cleaning services,Calcorp Services P/L,"$80,101.56",22/12/2027,3668
INV178045,Tree management maintenance services,Citywide Service Solutions Pty Ltd,0.2m,,3678
INV178046,Building cleaning services,Menzies International (Aust) P/L,50709.19 AUD,2025-12-20,3634
INV178047,Civil infrastructure services,Citywide,28889.71 AUD,06/06/2025,3665
INV178048,Integrated security services,National Protective Services Pty Ltd (AUS),107288.72,2029-04-07,3686
INV178049,Street cleaning,Spotless Facility Services Pty Ltd,96583.84,09-Jul-2025,3669
INV178050,Open spaces management - region 2,SERCO,"$191,180.7",16/11/2028,3677
INV178051,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,"$9,808.39",31-Dec-2028,3676
