InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV78001,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$201,143.29",19-Oct-2025,3676
INV78002,Building cleaning services,Menzies Internatio,179691.37,2026-02-05,3634
INV78003,Parking technology services,Cleanaway Waste aanagement Limited,"$208,426.39",2028-01-18,3556
INV78004,Vehicle tow away and impound services,nationwide towing services,0.1m,08-Apr-2026,3585
INV78005,Open spaces management - region 2,Serco,0.1m,13/09/2027,3677
INV78006,Graffiti management and pressure cleaning services,Calcorp Services P/L,108710.57,19-Dec-2027,3668
INV78007,Vehicle tow away and impound services,Nationwide Towing Services,229656.05,12 February 2026,3585
INV78008,Open spaces management - region 1,Ciaywide Service Solutions Pty Ltd,0.2m,30 August 2025, 
INV78009,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,0.1m,27/07/23,3634
INV78010,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.2m,20/12/2027,3668
INV78011,Street cleaning,Spotless Facility Services Pty Ltd,166476.32,28-Nov-2025,3669
INV78012,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,"$140,154.82",25/05/2025,3615
INV78013,Integrated security services,National Protective Services Pty Ltd,0.2m,20-Apr-2026,3686
INV78014,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,0.0m,06-May-2028,3668
INV78015,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,75843.5 AUD,2025-10-07,3615
INV78016,Vehicle tow away and impound services,Nationwide,52767.0,10/08/2025,3585
INV78017,Open spaces management - region 2,SERCO,5043.66 AUD,09/06/2025,3677
INV78018,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,0.1m,25-Mar-2027,3678
INV78019,Open spaces management - region 1,Cetywide Service Solutions Pty Ltd,209861.22 AUD,26 September 2028,3676
INV78020,Street cleaning,spotless facility services pty ltd,"$161,376.03",,3669
INV78021,Civil infrastructure services,Citywide Service Solutions Pty Lid,156979.79 AUD,10 November 2025,3665
INV78022,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,211279.61 AUD,06-Jan-2027,3676
INV78023,Integrated security services,NationalnProtective Services Pty Ltd,"$143,902.68",25/10/02,3686
INV78024,Tree management maintenance services,citywide service solutions pty ltd,"$15,421.04",2026-04-16,3678
INV78025,Integrated security services,National Protective Services Pty Ltd,"$211,919.42",05/04/2028,3686
INV78026,Street cleaning,Spotless  Facility  Services  Pty  Ltd,65100.06 AUD,2029-11-13,3669
INV78027,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,134470.23 AUD,25/11/27,3615
