InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV184001,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,0.1m,20-Dec-2029,3623
INV184002,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.1m,28/02/2029,3623
INV184003,Building cleaning services,Menzies Internatio,163950.43 AUD,11/04/2029,3634
INV184004,Building cleaning services,Menzies Intl (Aust) Pty Ltd,0.1m,03/02/2025, 
INV184005,Vehicle tow away and impound services,Nationwide To,159269.34 AUD,2027-04-30,3585
INV184006,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,0.2m,2028-08-12,3623
INV184007,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,119632.64,20-Mar-2029,3668
INV184008,Building maintenance services,Programmed Facility Management Pty Ltd (AU),11520.33,07-Nov-2028,3630
INV184009,Melbourne Town Hall venue management,Showtime Event,239225.49,2026-08-30,3670
INV184010,Integrated security services,National Protective ServicesjPty Ltd,9696.08 AUD,2028-03-01,3686
INV184011,Open spaces management - region 2,sERCO,0.1m,25/03/12,3677
INV184012,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.1m,2027-01-31,3678
INV184013,Open spaces management - region 2,SERCO (AUS),144843.1 AUD,21/06/2028,3677
INV184014,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,"$87,800.78",30 March 2028,3634
INV184015,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,79722.03,27/07/08,3634
INV184016,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,119607.98,14-Dec-2025,3615
INV184017,Open spaces management - region 1,Citywide Service ,142142.12 AUD,2025-01-25,3676
INV184018,Graffiti management and pressure cleaning services,Calcorp,59576.63 AUD,24 April 2029,3668
INV184019,Civil infrastructure services,Citywide Sxrvice Solutions Pty Ltd,"$100,243.69",17/01/2026,3665
INV184020,Vehicle tow away and impound services,Nationwide Towing Services (AUS),"$233,149.21",25-Jul-2027,3585
INV184021,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),145986.3,15/01/2028,3670
INV184022,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),0.2m,2025-09-21,3623
INV184023,Waste management services,Cleanaway Waste Management Limited,"$223,095.24",27/03/16,3556
INV184024,Building maintenance services,programmed facility management pty ltd,0.1m,25/04/20,3630
INV184025,Street cleaning,spotless facility services pty ltd,"$159,466.59",19-Jun-2029,3669
INV184026,Open spaces management - region 1,Citywide Service Solutions P/L,83605.47,28/10/13,3676
INV184027,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,57303.1,2025-05-15,3615
INV184028,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,233766.81,28/04/2028,3634
INV184029,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,22/06/2029,3676
INV184030,Street cleaning,Spotless Facility Services Pty. Ltd.,0.1m,,3669
INV184031,Waste management services,Cleanaway Waste Management Limited (AUS),93988.03,23 March 2029,3556
INV184032,Building cleaning services,menzies international (aust) pty ltd,0.2m,24-Oct-2027,3634
INV184033,Building cleaning services,MenziesInternational(Aust)PtyLtd,"$201,986.43",27/11/2028,3634
INV184034,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,0.1m,16-Oct-2028,3615
INV184035,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,142946.33 AUD,17/03/2029,3665
INV184036,Street cleaning,Spotless Facility Services Pty Ltd,92859.81,25/03/2027,3669
INV184037,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,0.1m,02/04/2027,3630
INV184038,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,6223.6,13-Mar-2028,3668
INV184039,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,31652.98,2028-11-24,3676
INV184040,Graffiti management and pressure cleaning services,Calcorp Services P/L,"$188,594.48",25/08/2028,3668
INV184041,Integrated security services,National  Protective  Services  Pty  Ltd,85933.76,15-Apr-2029,3686
INV184042,Street cleaning,Spotless Facility Services Pty Ltd (AU),"$169,047.96",09 August 2025,3669
INV184043,Open spaces management - region 2,serco,232690.92 AUD,20/12/2029,3677
INV184044,Building maintenance services,Programmed Facility Management Pty Ltd (AU),76840.57 AUD,19/12/2027,3630
INV184045,Building maintenance services,Programmed Facility Management Pty Ltd (AU),"$135,116.41",2025-10-26,3630
INV184046,Waste management services,Cleanaway Waste Management Limited,23795.95 AUD,01 April 2027,3556
INV184047,Street cleaning,Spotless Facility Services Pty Ltd (AU),95765.98,26/10/2025,3669
INV184048,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),184833.47 AUD,18/06/2026,3623
INV184049,Tree management maintenance services,citywide service solutions pty ltd,102243.42,26/05/11,3678
INV184050,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,171979.91,08/10/2028,3630
INV184051,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,119458.38,2028-10-23,3670
INV184052,Building maintenance services,ProgrammedFacilityManagementPtyLtd,246348.15,25/04/26,3630
INV184053,Tree management maintenance services,citywide service solutions pty ltd,"$27,974.77",2025-06-23,3678
INV184054,Melbourne Town Hall venue management,Showtime Event,"$79,344.0",03/09/2029,3670
INV184055,Open spaces management - region 2,SERCO (AUS),"$82,174.12",07/09/2029,3677
INV184056,Building maintenance services,Programmed lacility Management Pty Ltd,222211.23 AUD,01-Mar-2029,3630
INV184057,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,119155.99,19/07/2026,3634
INV184058,Open spaces management - region 2,SERCO,0.2m,09 March 2027,3677
INV184059,Parking technology services,Reino International P/L T/A Duncan Solutions,58115.9,2025-01-07,3623
INV184060,Waste management services,Cleanaway Waste Mgmt Limited,"$163,157.18",30 August 2028,3556
INV184061,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),151993.96 AUD,18/10/2028,3676
INV184062,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,185732.47,25/09/04,3665
INV184063,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,76672.7,2029-04-01,3678
INV184064,Building cleaning services,Menzies International (Aust) Pty Ltd,0.2m,07/10/2025,3634
INV184065,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,0.1m,2026-02-06,3556
INV184066,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,0.0m,11/07/2026,3670
INV184067,Open spaces management - region 1,citywide service solutions pty ltd,0.2m,20-Jul-2027,3676
INV184068,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,176965.47,2026-10-27,3615
INV184069,Vehicle tow away and impound services,Nationwide Towing Services,62813.48 AUD,18 October 2025,3585
INV184070,Building cleaning services,Menzies International (Aust) Pty. Ltd.,"$1,351.68",28/09/2026,3634
INV184071,Street cleaning,Spotless Facility Services Pty Ltd (AU),0.1m,23/06/2026,3669
INV184072,Street cleaning,Spotless Facility Services Pty Ltd (AU),0.2m,26/09/25,3669
INV184073,Vehicle tow away and impound services,Nationwide Towing Services,140156.96,25/03/03,3585
INV184074,Building cleaning services,Menzies,107106.06 AUD,24/03/2025,3634
INV184075,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),"$214,784.43",27/07/20,3665
INV184076,Waste management services,Cleanaway Waste Management Limited,28418.7 AUD,19/10/2026, 
INV184077,Open spaces management - region 1,Citywide Serviwe Solutions Pty Ltd,99448.64,31/12/2027,3676
INV184078,Building maintenance services,programmed facility management pty ltd,5049.65,18 September 2025,3630
INV184079,Waste management services,Cueanaway Waste Management Limited,0.2m,2025-11-25,3556
INV184080,Integrated security services,National Protective Services Pty Ltd,210389.53 AUD,21/06/2029,3686
INV184081,Open spaces management - region 2,SERCO,176350.4,19 August 2028,3677
INV184082,Melbourne Town Hall venue management,Showtime Event Group P/L,0.2m,24/12/2028,3670
INV184083,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,"$52,226.74",12-Jan-2026,3556
INV184084,Building cleaning services,Menzies International uAust) Pty Ltd,99593.68,23/10/2026,3634
INV184085,Building maintenance services,Programmed Facility Management Pty. Ltd.,132320.04 AUD,25-Jul-2029,3630
INV184086,Street cleaning,Nationwide Towinn Services,222383.56,2027-08-01,3585
INV184087,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,149416.26,2026-07-13, 
INV184088,Vehicle tow away and impound services,Nationwide Towing Services,0.1m,25/12/21,3585
INV184089,Open spaces management - region 2,SERCO,35749.74,04/10/2025,3677
INV184090,Tree management maintenance services,Citywide Service Solutions Pty Ltd,138035.9,2028-08-05,3678
INV184091,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,0.1m,13/03/2027,3668
INV184092,Integrated security services,National Protective Services Pty Ltd,158666.84,23-Dec-2026,3686
INV184093,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,219940.09 AUD,03/05/2028,3585
INV184094,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,0.0m,03/07/2028,3665
INV184095,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,"$235,234.11",26/03/11,3668
INV184096,Graffiti management and pressure cleaning services,Calcorp,0.1m,23/04/2029,3668
INV184097,Civil infrastructure services,Citywide Service Solutions P/L,"$88,390.21",2028-06-07,3665
INV184098,Tree management maintenance services,Citywide,0.1m,15-Jan-2027,3678
INV184099,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,126348.3 AUD,19-Sep-2025,3615
INV184100,Graffiti management and pressure cleaning services,Reino International Pty Ltd T/A Duncan Solutions,47511.75,29/06/2029,3623
INV184101,Waste management services,Cleanaway Waste Management Limited (AU),234011.83 AUD,22/12/2025,3556
INV184102,Waste management services,Cleanaway Waste Management Limited,0.1m,26/03/31,3556
INV184103,Open spaces management - region 1,Spotless Facility Services Pty. Ltd.,"$92,663.0",27 February 2025,3669
INV184104,Graffiti management and pressure cleaning services,Calcorp Services P/L,67598.23 AUD,31/12/2027,3668
INV184105,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,124677.28 AUD,19/04/2027,3623
INV184106,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,186696.04,17 August 2026,3678
INV184107,Street cleaning,Spotless,168632.2,26/04/30,3669
INV184108,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),0.2m,01-Nov-2026,3678
INV184109,Street cleaning,SpotlessFacilityServicesPtyLtd,"$46,612.08",29/08/2029,3669
INV184110,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,0.2m,27/12/12,3676
INV184111,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),185547.31 AUD,10-Oct-2028,3676
INV184112,Street cleaning,Spotless Facility Services Pty. Ltd.,"$55,092.82",2029-11-26,3669
INV184113,Tree management maintenance services,citywide service solutions pty ltd,26300.9,2026-03-01,3678
INV184114,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,141579.08 AUD,26/07/2025,3670
INV184115,Melbourne Town Hall venue management,Showtime,204880.49,22/08/2025,3670
INV184116,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),188651.97,26/03/03,3670
INV184117,Melbourne Town Hall venue management,Showtime,181651.54 AUD,03/02/2026, 
INV184118,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,80797.74,19/10/2027,3665
INV184119,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),0.1m,27/04/17,3634
INV184120,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.2m,12/07/2026,3665
INV184121,Vehicle tow away and impound services,Nationwide Towing Services,0.1m,20/08/2027,3585
INV184122,Vehicle tow away and impound services,NationwideTowingServices,"$136,494.83",2028-10-25,3585
INV184123,Parking technology services,qeino International Pty Ltd T/A Duncan Solutions,0.1m,2027-08-27,3623
INV184124,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$154,283.35",30 June 2026,3678
INV184125,Waste management services,Cleanaway Waste Mgmt Limited,247008.46 AUD,14/05/2029,3556
INV184126,Building cleaning services,Menzies International (Aust) Pty. Ltd.,0.1m,02/07/2025, 
INV184127,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,60654.21 AUD,10/06/2025,3585
INV184128,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),"$230,262.22",25/07/2026,3623
INV184129,Open spaces management - region 1,Citywide Service Sokutions Pty Ltd,190473.56,2028-06-10,3676
INV184130,Integrated security services,National Protective Servicds Pty Ltd,22122.58,29-May-2027,3686
INV184131,Building cleaning services,Citywide Service Solutions Pty Ltd (AUS),197090.24,23 January 2026,3678
INV184132,Street cleaning,Spotless Facility Services Pty Ltd,127104.37,01 April 2027,3669
INV184133,Open spaces management - region 2,SERCO,26697.83 AUD,2027-02-24,3677
INV184134,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,146112.9,14/05/2025,3615
INV184135,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,"$67,719.26",25-May-2029,3630
INV184136,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$230,243.48",16 February 2026,3623
INV184137,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,64702.64 AUD,30-Dec-2027,3668
INV184138,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$188,606.48",12 October 2026,3668
INV184139,Waste management services,Cleanaway Waste ManagementbLimited,0.1m,21/08/2027,3556
INV184140,Vehicle tow away and impound services,Nationwide Towing Services (AU),0.2m,22/10/2027,3585
INV184141,Vehicle tow away and impound services,Nationwide To,0.2m,06/05/2026,3585
INV184142,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,0.1m,29/08/22,3615
INV184143,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),220643.15 AUD,29/06/09,3634
INV184144,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,126677.81,26/08/29,3670
INV184145,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,3960.38 AUD,24/08/2028,3615
INV184146,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,,03 December 2027,3634
INV184147,Street cleaning,SpotlessFacilityServicesPtyLtd,181419.16,10 January 2028,3669
INV184148,Integrated security services,National Protective Services Pty Ltd,39952.25,2029-09-13,3686
INV184149,Waste management services,cleanaway waste management limited,246415.11 AUD,18/10/2027,3556
INV184150,Building maintenance services,Programmed Facility Management Pty Ltd,60281.49,19/03/2029,3630
INV184151,Integrated security services,National Protective Services Pty Ltd (AU),223481.17 AUD,22-Jul-2029,3686
INV184152,Building maintenance services,Programmed Facility Management Pty Ltd,"$161,623.48",19-May-2026,3630
INV184153,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,195125.52,19/04/2025,3615
INV184154,Open spaces management - region 1,Citywide Service Solutions P/L,0.1m,26 December 2025,3676
INV184155,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,128066.85,06/12/2025,3615
INV184156,Street cleaning,Spotless Facility Services Pty Ltd (AU),161083.73,2025-03-20,3669
INV184157,Street cleaning,Spotless Facility Services Pty Ltd (AUS),72065.12,08/04/2026,3669
INV184158,Integrated security services,National Protective Services P/L,0.1m,05-Apr-2027,3686
INV184159,Building maintenance services,Programmed Facility Management P/L,210089.62,20/11/2029,3630
INV184160,Building maintenance services,Programmed Facility Management Pty Ltd,222922.59,28-Nov-2025,3630
INV184161,Tree management maintenance services,citywide service solutions pty ltd,157797.33,20/06/2026,3678
INV184162,Tree management maintenance services,Citywide Service Solutions Pty Ltd,134641.35 AUD,20-Dec-2026,3678
INV184163,Civil infrastructure services,Citywide Service Solutions P/L,167568.94,29/06/14,3665
INV184164,Melbourne Town Hall venue management,Showtime Event,45610.99 AUD,02/07/2028,3670
INV184165,Building cleaning services,Menzies Intl (Aust) Pty Ltd,0.1m,07-Oct-2025,3634
INV184166,Management of Active Melbourne recreation facilities,Menzies Int’l (Aust) Pty Ltd,0.2m,24/03/2027,3634
INV184167,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,233379.2 AUD,28/05/2028,3615
INV184168,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,57404.11,26/04/06,3556
INV184169,Open spaces management - region 1,Citywide Service ,133811.45,08/02/2027,3676
INV184170,Open spaces management - region 2,SERCO,202406.35,22/03/2029, 
INV184171,Building maintenance services,Programmed Facility Mgmt Pty Ltd,,05-Mar-2027,3630
INV184172,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,0.1m,01 January 2026,3678
INV184173,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,192335.43 AUD,03 December 2025,3678
INV184174,Integrated security services,National Protective Services Pty Ltd,110115.55,25/03/10,3686
INV184175,Waste management services,Cleanaway Waste Management Limited (AU),139051.62 AUD,30 November 2025,3556
INV184176,Building maintenance services,Programmed Facility Mgmt Pty Ltd,"$217,864.12",13-Oct-2025,3630
INV184177,Civil infrastructure services,Citywide Service ,0.1m,2028-04-22,3665
INV184178,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),0.2m,26/10/10,3668
INV184179,Open spaces management - region 2,serco,"$61,011.35",23/03/2029, 
INV184180,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,0.1m,15-Feb-2027,3670
INV184181,Street cleaning,Spotless Facility Services P/L,43872.84 AUD,10 January 2025,3669
INV184182,Waste management services,Cleanaway Waste Mgmt Limited,0.0m,13-Oct-2025,3556
INV184183,Building cleaning services,Menzies Intl (Aust) Pty Ltd,78454.89 AUD,28 January 2027,3634
INV184184,Vehicle tow away and impound services,nationwide towing services,200537.95 AUD,24/01/2025,3585
INV184185,Building maintenance services,programmed facility management pty ltd,0.1m,2028-03-13,3630
INV184186,Open spaces management - region 2,Serco,64134.12 AUD,03/10/2025,3677
INV184187,Street cleaning,SEgCO,0.1m,08/08/2028,3677
INV184188,Melbourne Town Hall venue management,Showtime Event Grsup Pty Ltd,240315.96,13/10/2026,3670
INV184189,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,0.2m,03-Nov-2029,3665
INV184190,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,"$9,894.65",27/10/03,3670
INV184191,Open spaces management - region 2,SERCO (AU),27944.47 AUD,14/11/2026,3677
INV184192,Street cleaning,Spotlass Facility Services Pty Ltd,0.1m,14-Oct-2027,3669
INV184193,Waste management services,Cleanaway Waste M,42649.77,24/08/2025,3556
INV184194,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,59846.23,30 June 2025,3615
INV184195,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,0.2m,26/08/06,3615
INV184196,Waste management services,Cleanaway Waste Management Limited,189103.07,13/03/2025,3556
INV184197,Civil infrastructure services,citywide service solutions pty ltd,220397.53,26/05/30,3665
INV184198,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),23501.5,12-Jan-2027,3670
INV184199,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),115133.11 AUD,14/09/2029, 
INV184200,Vehicle tow away and impound services,NationwideTowingServices,183815.44,30/01/2029,3585
INV184201,Melbourne Town Hall venue management,Showtime,"$93,375.58",28/08/26,3670
INV184202,Melbourne Town Hall venue management,showtime event group pty ltd,171012.47 AUD,20-Feb-2029,3670
INV184203,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,05-Jun-2026,3665
INV184204,Building maintenance services,Programmed Facility Management Pty Ltd,0.2m,25/06/2025,3630
INV184205,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,0.2m,2028-04-02, 
INV184206,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.1m,22/09/2029,3668
INV184207,Building cleaning services,Menzies International (Aust) Pty Ltd,0.2m,28/05/31,3634
INV184208,Vehicle tow away and impound services,NationwideTowingServices,"$166,639.41",2025-08-13,3585
INV184209,Waste management services,Cleanaway Waste Management Limited,39358.79,2029-10-21,3556
INV184210,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,184887.84 AUD,19/07/2029,3678
INV184211,Open spaces management - region 2,SERCO,"$84,400.91",18/07/2028,3677
INV184212,Open spaces management - region 2,bERCO,0.1m,03/11/2027,3677
INV184213,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,104735.19 AUD,05 November 2029,3670
INV184214,Open spaces management - region 2,SERCO (AU),36661.69,13 March 2029,3677
INV184215,Building maintenance services,Victorian YMCA Community Programming P/L,0.0m,22/07/2027,3615
INV184216,Building maintenance services,Programmed Facility,244335.87,04/11/2026,3630
INV184217,Integrated security services,National Protective Services Pty Ltd,74005.9,2028-04-21,3686
INV184218,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,101955.46,27-Aug-2025,3623
INV184219,Melbourne Town Hall venue management,Citywide Service Solutions Pty Ltd (AU),0.0m,23/08/2029,3665
INV184220,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$218,702.86",28-Jan-2025,3665
INV184221,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,8090.87,27/08/18,3615
INV184222,Open spaces management - region 2,SERCO (AUS),1518.23,2028-09-02,3677
INV184223,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,0.0m,03 May 2027,3678
INV184224,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),0.0m,29 June 2029,3634
INV184225,Building cleaning services,Menzies International (Aust) P/L,122741.1,19-Feb-2025,3634
INV184226,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,211965.26,2027-05-05, 
INV184227,Building maintenance services,Programmed Facility Mgmt Pty Ltd,81993.57,15-Apr-2029,3630
INV184228,Integrated security services,National Protective Services Pty Ltd (AUS),0.0m,03 August 2026,3686
INV184229,Building cleaning services,Menzies International (Aust) Pty Ltd,41068.86,15 September 2029,3634
