InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV199001,Integrated security services,National Protective Services Pty Ltd,134630.02,28/11/28,3686
INV199002,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,113782.02,25/01/04,3615
INV199003,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,33788.39,26/06/27,3670
INV199004,Open spaces management - region 2,SERCO,176472.51,02/08/2026,3677
INV199005,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,63178.6,08/07/2025, 
INV199006,Vehicle tow away and impound services,Nationwide Towing Services,94626.82,10/04/2029,3585
INV199007,Parking technology services,Reino International Pty Ltd T/A Duncan Solutionx,"$159,636.6",05/03/2028,3623
INV199008,Waste management services,Cleanaway  Waste  Management  Limited,155710.27,18/10/2026,3556
INV199009,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,153293.65 AUD,28/01/2029,3615
INV199010,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,242824.24,01/07/2029,3678
INV199011,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,183787.42,2028-04-30,3668
INV199012,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,89613.34,25/04/2025,3615
INV199013,Graffiti management and pressure cleaning services,calcorp services pty ltd,228274.32,25/05/16,3668
INV199014,Integrated security services,National Protective Services Pty Ltd (AU),51195.4,26/09/21,3686
INV199015,Management of Active Melbourne recreation facilities,Victorian,,15/12/2028,3615
INV199016,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),166141.83,04/06/2025,3634
INV199017,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),"$155,128.01",27/07/2026,3665
INV199018,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$249,436.42",16/01/2029,3676
INV199019,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,"$170,217.39",29/05/20,3623
INV199020,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,245705.76,2026-10-25,3668
INV199021,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,180176.21,28 December 2029,3670
INV199022,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,96658.6,28 April 2028,3623
INV199023,Street cleaning,Spotless  Facility  Services  Pty  Ltd,"$178,174.37",25/04/16,3669
INV199024,Building cleaning services,Menzies International (Aust) Pty Ltd,26400.15,25/04/08,3634
INV199025,Building maintenance services,Programmed Facility,0.0m,14/09/2028,3630
INV199026,Building cleaning services,Menzies International (Aust) Pty. Ltd.,0.0m,15-Jan-2026,3634
INV199027,Building cleaning services,Menzies,"$32,942.59",30 January 2027,3634
INV199028,Building cleaning services,MenziesInternational(Aust)PtyLtd,138805.56 AUD,21/12/2028,3634
INV199029,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,198944.15,17/01/2025,3670
INV199030,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,218302.38 AUD,09/06/2028,3669
INV199031,Street cleaning,Spoiless Facility Services Pty Ltd,"$191,179.78",2028-08-20,3669
INV199032,Graffiti management and pressure cleaning services,Calcorp Services P/L,32122.61,03-Sep-2027,3668
INV199033,Vehicle tow away and impound services,Nationwide To,0.1m,2027-12-10,3585
INV199034,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,211427.8,2026-10-15,3668
INV199035,Open spaces management - region 2,SERwO,68735.49,27/11/04,3677
INV199036,Vehicle tow away and impound services,Nationwide Towing Services,94073.6 AUD,01 November 2025,3585
INV199037,Civil infrastructure services,Citywize Service Solutions Pty Ltd,189666.76 AUD,13 April 2025,3665
INV199038,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$104,497.38",24/11/2025,3615
INV199039,Tree management maintenance services,Citywide Service Solutions Pty Ltd,241493.96,05/04/2028,3678
INV199040,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.2m,28/03/26,3665
INV199041,Civil infrastructure services,Citywide Service Solutions P/L,241873.77,26/05/2028,3665
INV199042,Melbourne Town Hall venue management,Showtime,0.2m,2025-10-03,3670
INV199043,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$206,402.23",02-Feb-2025,3676
INV199044,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,234287.77,15/12/2029,3634
INV199045,Vehicle tow away and impound services,Nationwide Towing Services (AU),204714.69,19/02/2027,3585
INV199046,Building maintenance services,Programmed,0.1m,27/03/11,3630
INV199047,Vehicle tow away and impound services,Nationwide  Towing  Services,"$217,767.34",11/07/2025,3585
INV199048,Street cleaning,Spotless Facility Services P/L,"$20,425.49",2029-04-21,3669
INV199049,Open spaces management - region 2,serco,"$162,572.13",30/12/2026,3677
INV199050,Waste management services,Cleanaway  Waste  Management  Limited,,15/02/2029,3556
INV199051,Vehicle tow away and impound services,nationwide towing services,129288.29,23-Sep-2026,3585
INV199052,Waste management services,Cleanaway Waste Management LTD,121379.87,14-Dec-2025,3556
INV199053,Street cleaning,Nationwide,"$4,384.16",29-Apr-2026,3585
INV199054,Vehicle tow away and impound services,Nationwide Towing Services,31147.23,26/01/22,3585
INV199055,Open spaces management - region 2,SERCO (AU),"$176,938.19",2026-06-21,3677
INV199056,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,187874.97,16/02/2029, 
INV199057,Parking technology services,CalcorpServicesPtyLtd,0.1m,03 August 2029,3668
INV199058,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,23565.61 AUD,01 August 2025,3623
INV199059,Waste management services,Cleanaway Waste Management Limited,0.1m,29 June 2027,3556
INV199060,Open spaces management - region 1,citywide service solutions pty ltd,78158.85,02/11/2025,3676
INV199061,Tree management maintenance services,Citywide Service Solutions Pty Ltd,118011.97,,3678
INV199062,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),172143.02,17/07/2028,3623
INV199063,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,220377.2,2028-01-19,3556
INV199064,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,193006.82 AUD,2029-07-11,3668
INV199065,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,0.1m,,3676
INV199066,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,201856.38,12/07/2025,3668
INV199067,Waste management services,Cleanaway Waste Mgmt Limited,128216.73,08-May-2029, 
INV199068,Building maintenance services,Programmed Facility Mgmt Pty Ltd,232872.49,25/09/27,3630
INV199069,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),136799.31 AUD,2028-09-18,3634
INV199070,Street cleaning,Spotless,100371.13 AUD,21/06/2025,3669
INV199071,Civil infrastructure services,Citywide Service ,"$211,334.15",16-Feb-2029,3665
INV199072,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,174812.09,17-Jun-2026,3615
INV199073,Integrated security services,Programmed Facility Management Pty Ltd,101944.81,25/01/14,3630
INV199074,Building cleaning services,Menries International (Aust) Pty Ltd,157398.19 AUD,25/08/17,3634
INV199075,Building maintenance services,Programmed FacilitypManagement Pty Ltd,0.2m,25/09/2028,3630
INV199076,Integrated security services,National Protective Services Pty Ltd,"$204,886.12",2026-02-22,3686
INV199077,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,56340.49,24 June 2026, 
INV199078,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),235312.38,23 July 2025,3678
INV199079,Civil infrastructure services,Citywide Service Solutions Pty Ltd,91034.42,16/03/2028,3665
INV199080,Melbourne Town Hall venue management,Showtime Event,0.2m,11/12/2028, 
INV199081,Building maintenance services,Reino International Pty Ltd T/A Duncan Solutions,"$144,078.44",04/11/2026,3623
INV199082,Building cleaning services,Menzies International (Aust)rPty Ltd,"$181,150.08",04 December 2027,3634
INV199083,Waste management services,Cleanaway Waste Management Limited (AU),"$162,722.1",22-Nov-2025,3556
INV199084,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,228140.6,09/07/2027,3634
INV199085,Open spaces management - region 1,Citywide Service Solutions P/L,80049.31,2029-09-01,3676
INV199086,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.0m,09/10/2026,3668
INV199087,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,54245.44,30/05/2029,3615
INV199088,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,"$158,147.13",11 June 2027,3668
INV199089,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,180744.72,28/08/06,3668
INV199090,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,214624.65,30/08/2029,3678
INV199091,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AUS),195736.4,21/09/2029,3615
INV199092,Building maintenance services,Programmed Facility Management Pty Ltd,217852.6 AUD,15/03/2027,3630
INV199093,Open spaces management - region 1,Citywide Service Solutions Ptm Ltd,0.1m,01/05/2028,3676
INV199094,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,156841.7 AUD,27/04/28,3668
INV199095,Building cleaning services,Showtime Event Group Pty Ltd,89945.02 AUD,24-Mar-2025,3670
INV199096,Integrated security services,NationalProtectiveServicesPtyLtd,226004.19,2028-11-08,3686
INV199097,Open spaces management - region 2,Serco,"$157,652.42",30/08/2027,3677
INV199098,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),69314.5,2026-07-27,3623
INV199099,Building cleaning services,Menzies International (Aust) Pty Ltd,151078.78 AUD,13 January 2028,3634
INV199100,Building cleaning services,Menzies,62363.1,07 August 2029,3634
INV199101,Waste management services,CleanawayWasteManagementLimited,"$65,436.64",20 December 2028,3556
INV199102,Building maintenance services,Progmammed Facility Management Pty Ltd,58419.02,14/11/2029,3630
INV199103,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,"$56,095.49",2027-06-05,3668
INV199104,Civil infrastructure services,citywide service solutions pty ltd,227120.17 AUD,27/03/07,3665
INV199105,Waste management services,Cleanaway Waste Management LTD,172800.5 AUD,30/01/2028,3556
INV199106,Building cleaning services,Menzies International (Aust) Pty. Ltd.,230271.88,2028-05-12,3634
INV199107,Building maintenance services,Programmed Facility Management Pty. Ltd.,87288.82,09 March 2028,3630
INV199108,Building maintenance services,Programmed Facility Management P/L,169591.68 AUD,16/05/2026,3630
INV199109,Integrated security services,National Protective Services Pty. Ltd.,47092.9,25-Apr-2026,3686
INV199110,Building maintenance services,Programmed Facility,67023.52,16/04/2027,3630
INV199111,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),92213.14,27/11/02,3670
INV199112,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,0.2m,05 January 2027,3676
INV199113,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),212716.8,06-Jun-2027, 
INV199114,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),0.1m,29/10/07,3670
INV199115,Integrated security services,National Protectiv,97709.11,04 September 2026,3686
INV199116,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,208636.38 AUD,23 April 2026,3634
INV199117,Tree management maintenance services,Citywide Service Solutions P/L,118405.26,24-Nov-2026, 
INV199118,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,"$239,816.44",19 April 2027,3678
INV199119,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.0m,19/12/2026, 
INV199120,Tree management maintenance services,Citywide Service Solutions Pty Ltd,192987.49 AUD,14 February 2027,3678
INV199121,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,248046.64,2026-09-14,3676
INV199122,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,0.2m,2027-11-23,3623
INV199123,Integrated security services,National Protective Services Pty Ltd,"$172,295.66",2025-05-29,3686
INV199124,Vehicle tow away and impound services,Nationwide,201698.56,04/03/2028,3585
INV199125,Tree management maintenance services,Citywide Service Solutions P/L,0.0m,01-Apr-2026,3678
INV199126,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,"$168,138.38",25/08/08,3670
INV199127,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,177426.48,28/04/14,3686
INV199128,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,0.2m,09/08/2025,3615
INV199129,Street cleaning,Spotless Facility Services Pty Ltd (AUS),95335.33 AUD,2029-06-19,3669
INV199130,Parking technology services,Citywide Service ,0.2m,15-Dec-2027,3678
INV199131,Graffiti management and pressure cleaning services,Calcorp Services P/L,111156.23,01 June 2028,3668
INV199132,Open spaces management - region 2,SERCO,8624.97,28/03/05,3677
INV199133,Vehicle tow away and impound services,Nationwide Towing Services,113035.92 AUD,28/04/02,3585
INV199134,Management of Active Melbourne recreation facilities,Victorian YMCh Community Programming Pty Ltd,120646.46,2029-03-07,3615
INV199135,Street cleaning,Spotless Facility Services Pty. Ltd.,138018.08,15/04/2029,3669
INV199136,Graffiti management and pressure cleaning services,Calcorp Serv,24889.88,26-Jul-2027,3668
INV199137,Street cleaning,Spotless,3304.47,29/05/18,3669
INV199138,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,0.1m,21/12/2029, 
INV199139,Street cleaning,Spotless Facility Services Pty Ltd,82899.57 AUD,01 May 2027,3669
INV199140,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,164003.32 AUD,20/02/2027,3623
INV199141,Integrated security services,National Protective Services Pty. Ltd.,235011.65 AUD,21/06/2025,3686
INV199142,Integrated security services,National Protectiv,215922.71,2029-12-02,3686
INV199143,Street cleaning,Spotless Facility Services Pty Ltd (AUS),0.1m,22/11/2027,3669
INV199144,Building maintenance services,Programmed Facility,"$94,070.8",02/09/2028,3630
INV199145,Open spaces management - region 2,SERCO,70670.26 AUD,27/11/2026,3677
INV199146,Integrated security services,National Protective Services P/L,0.0m,29-Oct-2026,3686
INV199147,Vehicle tow away and impound services,Nationwide Towing Services,115195.2 AUD,07 August 2025,3585
INV199148,Building maintenance services,Programmed Facility Management Pty Ltd,0.2m,09/10/2026,3630
INV199149,Integrated security services,National Protective Services Pty Ltd,88672.28,02 June 2025,3686
INV199150,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),"$104,145.35",09/02/2025,3678
INV199151,Graffiti management and pressure cleaning services,Calcorp Services P/L,0.1m,27 May 2029, 
INV199152,Waste management services,Cleanaway Waste Management Ltd,57396.62 AUD,21-May-2025,3556
INV199153,Management of Active Melbourne recreation facilities,Showtime Event Group Pty Ltd (AUS),239252.43 AUD,07-Feb-2029,3670
INV199154,Street cleaning,Spotless Facility Services Pty Ltd,209277.15,2026-06-06,3669
INV199155,Building cleaning services,Menzies International (Aust) Pty Ltd,65946.9,26/10/02,3634
INV199156,Civil infrastructure services,Citywide Service Solutions Pty Ltd,244024.34,21 June 2029,3665
INV199157,Street cleaning,Spotless  Facility  Services  Pty  Ltd,0.1m,05/12/2029,3669
INV199158,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,16509.66,27/06/02,3668
INV199159,Building cleaning services,Victorian  YMCA  Community  Programming  Pty  Ltd,192304.44,10/04/2029,3615
INV199160,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,38238.25,27/07/31,3668
INV199161,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),224104.14,05-Dec-2029,3665
INV199162,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,62896.07,20/11/2026,3634
INV199163,Building cleaning services,Menzies,64303.26,31-Oct-2029,3634
INV199164,Open spaces management - region 2,SERCO (AUS),165633.63,30/08/2029,3677
INV199165,Waste management services,cleanaway waste management limited,40490.02,01 December 2028,3556
INV199166,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,133873.15 AUD,27/01/08,3615
INV199167,Street cleaning,Spotless Facility Services Pty Ltd (AUS),191309.51,06/01/2029,3669
INV199168,Tree management maintenance services,Citywide Service Solutions Pty Ltd,145811.81,2025-03-06,3678
INV199169,Building cleaning services,Menzies International (Aust) Pty. Ltd.,162536.3 AUD,2028-12-26,3634
INV199170,Building maintenance services,Programmed Faciliiy Management Pty Ltd,83185.29,2027-11-09,3630
INV199171,Street cleaning,Spotless  Facility  Services  Pty  Ltd,0.1m,17-Jul-2025,3669
INV199172,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),236200.79,12/08/2027,3678
INV199173,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$233,857.37",2026-01-10,3676
INV199174,Parking technology services,Reino International Pty ,177611.68,21 November 2027,3623
INV199175,Integrated security services,NationalProtectiveServicesPtyLtd,0.1m,25 August 2028,3686
INV199176,Vehicle tow away and impound services,Nationwide Towing Services (AU),0.1m,16/12/2029,3585
INV199177,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,200488.49 AUD,01/04/2027,3668
INV199178,Building maintenance services,Pvogrammed Facility Management Pty Ltd,134117.33 AUD,08/08/2025,3630
INV199179,Building maintenance services,Programmed Facility Management Pty Ltd,228594.1,27/12/04,3630
INV199180,Building cleaning services,Menzies International (Aust) Pty Ltd,"$213,762.0",23/12/2025,3634
INV199181,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,149663.05,18-Dec-2029,3615
INV199182,Civil infrastructure services,citywide service solutions pty ltd,155467.13,06/06/2027,3665
INV199183,Street cleaning,Spotless Facility Services Pty Ltd,0.0m,18/06/2028,3669
INV199184,Waste management services,Cleanaway Waste Management Limited,176802.9 AUD,31-Dec-2029,3556
INV199185,Open spaces management - region 2,Serco,24855.95,2029-11-25,3677
INV199186,Graffiti management and pressure cleaning services,Calcorp,128585.71 AUD,03 August 2029,3668
INV199187,Integrated security services,NationalProtectiveServicesPtyLtd,0.1m,18/05/2026,3686
INV199188,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,26109.29 AUD,29 July 2026,3615
INV199189,Open spaces management - region 2,SERCO,0.1m,31/08/2029,3677
INV199190,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,"$210,774.38",18-Oct-2025,3665
INV199191,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,181628.3 AUD,06/06/2027,3623
INV199192,Street cleaning,Spotless Facility Services P/L,194333.83,25/01/14,3669
INV199193,Civil infrastructure services,citywide service solutions pty ltd,32931.91,28/12/2027,3665
INV199194,Waste management services,CALCORP SERVICES PTY LTD,165240.12,15/04/2025,3668
INV199195,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,224931.52,11/12/2027,3615
INV199196,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),88263.24,2025-08-21, 
INV199197,Graffiti management and pressure cleaning services,Cleanaway,55880.0,26 November 2028,3556
INV199198,Street cleaning,spotless facility services pty ltd,216398.34,26/08/2026,3669
INV199199,Integrated security services,NationalProtectiveServicesPtyLtd,158176.46,18/09/2026,3686
INV199200,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),139147.93,2027-12-23,3678
INV199201,Integrated security services,National Protective Services Pty Ltd (AU),176213.86 AUD,25/03/17,3686
INV199202,Open spaces management - region 2,Serco,"$195,780.32",31-Aug-2028,3677
INV199203,Civil infrastructure services,Citywide Service Solutions Pty Ltd,"$137,155.07",05 December 2025,3665
INV199204,Building maintenance services,Programmed Facility Mgmt Pty Ltd,"$25,192.62",29/11/29,3630
INV199205,Integrated security services,National Protective Services Pty Ltd,139569.82,05-Nov-2028,3686
