InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV311001,Civil infrastructure services,Citywide Service Solutions P/L,199201.07 AUD,22/09/2025, 
INV311002,Street cleaning,SpotlessFacilityServicesPtyLtd,34936.68,11-May-2029,3669
INV311003,Open spaces management - region 2,SERCO,"$22,683.49",24/04/2026,3677
INV311004,Building maintenance services,ProgrammedFacilityManagementPtyLtd,58268.94,13/08/2028,3630
INV311005,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,179275.09 AUD,22-Sep-2026,3670
INV311006,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,"$135,007.52",27/05/28,3615
INV311007,Building maintenance services,Programmed Facility Management Pty. Ltd.,"$157,197.44",18 July 2025,3630
INV311008,Street cleaning,spotless facility services pty ltd,230770.74,28/01/26,3669
INV311009,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,2027-09-13,3676
INV311010,Waste management services,Cleanaway Waste Management Limited,211574.51,,3556
INV311011,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,"$47,826.77",2026-10-15,3676
INV311012,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AU),0.1m,19-Nov-2026,3665
INV311013,Waste management services,Cleanaway Waste Management Limited,"$101,115.32",14-Sep-2025,3556
INV311014,Open spaces management - region 2,SERCO,224862.71,26/01/21,3677
INV311015,Open spaces management - region 2,SERCO,164439.01 AUD,21/11/2029,3677
INV311016,Street cleaning,Spotless Facility Services Pty Ltd (AUS),139429.23,07 May 2025,3669
INV311017,Parking technology services,Showtime Event Group Pty Ltd (AUS),0.2m,24-May-2029, 
INV311018,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,70313.77 AUD,26/12/23,3623
INV311019,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,116659.62,19/10/2028,3670
INV311020,Waste management services,Cleanaway  Waste  Management  Limited,,27 September 2025,3556
INV311021,Melbourne Town Hall venue management,Showtime Event Group P/L,178881.37,04/07/2027,3670
INV311022,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),145166.51,17/02/2025,3634
INV311023,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),142752.57 AUD,14/06/2026,3665
INV311024,Vehicle tow away and impound services,Nationwide To,237160.99,30 December 2026,3585
INV311025,Management of Active Melbourne recreation facilities,Victorian YMCA Community ProgrammingfPty Ltd,97040.79,08 April 2027,3615
INV311026,Building maintenance services,Programmed Facility Management Pty Ltd (AU),"$86,150.64",2027-07-29,3630
INV311027,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,155252.44 AUD,01/02/2026,3615
INV311028,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),0.1m,28/12/18,3630
INV311029,Street cleaning,spotless facility services pty ltd,208264.34,21-Oct-2029,3669
INV311030,Tree management maintenance services,Citywide Service Solutions P/L,121374.66,22/02/2027,3678
INV311031,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,192287.24,31 December 2028,3669
INV311032,Integrated security services,National Protective Services P/L,0.2m,04 August 2028,3686
INV311033,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,247201.26,19-Oct-2029,3670
INV311034,Building maintenance services,Programmed Facility Management Pty. Ltd.,100866.95 AUD,06-Nov-2028,3630
INV311035,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,112555.07,29/04/2027,3634
INV311036,Open spaces management - region 2,serco,"$42,249.7",12-May-2025,3677
INV311037,Open spaces management - region 2,SERCO,95325.03,27/11/13,3677
INV311038,Open spaces management - region 2,SERCO,0.1m,26/06/03,3677
INV311039,Building maintenance services,programmed facility management pty ltd,162090.63 AUD,26/11/14,3630
INV311040,Civil infrastructure services,Citywide,0.0m,10/02/2028,3665
INV311041,Building maintenance services,Programmed Facility,127595.2,11-Mar-2027,3630
INV311042,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,100404.79,,3615
INV311043,Vehicle tow away and impound services,Nationwide Towing Services,0.1m,02/03/2026,3585
INV311044,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,152518.67 AUD,26/10/06,3623
INV311045,Building maintenance services,Programmed Facility Management Pty. Ltd.,62289.17 AUD,2028-01-02,3630
INV311046,Melbourne Town Hall venue management,Showtime,"$118,699.68",2026-06-28,3670
INV311047,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,"$88,204.67",08/01/2025,3634
INV311048,Melbourne Town Hall venue management,NATIONWIDE TOWING SERVICES,61742.67 AUD,28-May-2029,3585
INV311049,Tree management maintenance services,citywide service solutions pty ltd,145184.92 AUD,16 November 2025,3678
INV311050,Vehicle tow away and impound services,Nationwide Towing Services,236569.24 AUD,03/05/2029,3585
INV311051,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,106697.34 AUD,31 October 2025,3669
INV311052,Tree management maintenance services,Citywide Service ,0.2m,20 November 2028,3678
INV311053,Building maintenance services,Programmed Facility Mgmt Pty Ltd,90196.83,2025-08-04,3630
INV311054,Open spaces management - region 2,SERCO,166651.71,28/08/26,3677
INV311055,Open spaces management - region 1,Citywide Service Solutions P/L,217405.49,16/05/2026,3676
INV311056,Vehicle tow away and impound services,nationwide towing services,165975.38 AUD,20/02/2029,3585
INV311057,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,"$201,501.31",01/11/2026,3615
INV311058,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,188443.78 AUD,30 July 2027,3676
INV311059,Tree management maintenance services,Citywide Service ,59036.86,26/05/2027,3678
INV311060,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),0.2m,2029-02-18,3615
INV311061,Graffiti management and pressure cleaning services,Calcorp Services P/L,96032.98 AUD,26/11/19,3668
INV311062,Melbourne Town Hall venue management,Showtime Event,"$122,158.79",18 September 2028,3670
INV311063,Vehicle tow away and impound services,Nationwide Towing Services (AU),"$46,177.97",28/02/14,3585
INV311064,Building cleaning services,Menzies Internatixnal (Aust) Pty Ltd,0.1m,16 June 2026,3634
INV311065,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),0.1m,28 November 2025,3623
INV311066,Integrated security services,National Protective Services Pty Ltd,"$144,565.68",09/04/2028,3686
INV311067,Building maintenance services,Programmed Facility Mgmt Pty Ltd,"$233,335.13",29 October 2027,3630
INV311068,Vehicle tow away and impound services,Nationwide Towing Services,69475.37,12-Dec-2028,3585
INV311069,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,201135.93,07 December 2027,3670
INV311070,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),97078.22 AUD,16-Jul-2028,3615
INV311071,Waste management services,Cleanaway Waste Management Limited,60717.65 AUD,29/05/09,3556
INV311072,Integrated security services,National Protective Services Pty. Ltd.,20377.37 AUD,29/10/26,3686
INV311073,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),0.1m,25/04/23,3634
INV311074,Building cleaning services,Menzies International (Aust) Pty Ltd,0.0m,28/03/07,3634
INV311075,Street cleaning,Spotless,26111.06,03/05/2027,3669
INV311076,Building cleaning services,Menzies International (Aust) Pty. Ltd.,70287.13,04/12/2028,3634
INV311077,Open spaces management - region 2,SgRCO,29359.38,27/12/30,3677
INV311078,Open spaces management - region 2,Serco,"$167,699.81",05-Oct-2028,3677
INV311079,Tree management maintenance services,Citywide Service Solutions P/L,27098.65,14/04/2027,3678
INV311080,Open spaces management - region 2,SERCO,90921.2,27/09/28,3677
INV311081,Vehicle tow away and impound services,Nationwide Towing Services,184321.19 AUD,22/02/2026,3585
INV311082,Vehicle tow away and impound services,Nationwide Towing Services (AUS),137828.82 AUD,28/05/25,3585
INV311083,Open spaces management - region 2,SERCO,206948.94,27/12/20,3677
INV311084,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,0.1m,2028-01-04,3623
INV311085,Graffiti management and pressure cleaning services,Calcorp Services P/L,"$118,195.71",2027-12-12,3668
INV311086,Civil infrastructure services,Citywide Service Solutions Pty. Ltd.,18230.0,17/09/2026,3665
INV311087,Building cleaning services,Menzies International (Aust) Pty Ltd,171956.55,25/02/04,3634
INV311088,Tree management maintenance services,Cytywide Service Solutions Pty Ltd,"$172,124.65",11-Nov-2029,3678
INV311089,Street cleaning,Spotless Facility,0.0m,06/05/2025, 
INV311090,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,234461.95,21 May 2027,3670
INV311091,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,242158.58,2027-12-26,3623
INV311092,Civil infrastructure services,Citywide Service Solutions Pty Ltd,22109.5,22-Nov-2025,3665
INV311093,Street cleaning,Spotless Facility Services Pty. Ltd.,3538.34,14 October 2028,3669
INV311094,Waste management services,cleanaway waste management limited,124492.02,10-Mar-2029,3556
INV311095,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,107469.65 AUD,19/02/2026,3623
INV311096,Tree management maintenance services,Citywide Service ,210409.45,25/09/09, 
INV311097,Open spaces management - region 1,Citywide Service ,0.1m,2028-05-20,3676
INV311098,Melbourne Town Hall venue management,Showtime,0.1m,12/07/2029,3670
INV311099,Waste management services,Cleanaway  Waste  Management  Limited,41803.51,2028-05-21,3556
INV311100,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),"$235,409.1",2025-02-06,3630
INV311101,Building maintenance services,Programmed Facility Management Pty Ltd (AU),9877.34,15-Sep-2029,3630
