InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV118001,Tree management maintenance services,Citywide Service Solutions Pty Lwd,"$111,762.13",15-Oct-2028,3678
INV118002,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),93184.19 AUD,23 April 2029,3623
INV118003,Building maintenance services,programmed facility management pty ltd,235507.08 AUD,28/02/2028, 
INV118004,Vehicle tow away and impound services,Nationwide Towing Services (AU),0.1m,27/10/04,3585
INV118005,Integrated security services,national protective services pty ltd,0.1m,29/03/07,3686
INV118006,Open spaces management - region 2,SERCk,0.1m,24/02/2028,3677
INV118007,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,108315.89,08-May-2028,3665
INV118008,Building maintenance services,Programmed Facility Management Pty. Ltd.,83079.62,02/09/2029,3630
INV118009,Open spaces management - region 2,SERCO (AU),190152.56 AUD,13 November 2029,3677
INV118010,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,108013.94,01/06/2027,3678
INV118011,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.2m,27 July 2027,3678
INV118012,Street cleaning,Spotless Facility Services Pty Ltd,"$217,094.67",24/02/2029,3669
INV118013,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,226513.75 AUD,21-Nov-2025,3615
INV118014,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,57335.64,28-May-2025,3668
INV118015,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),0.1m,18/03/2028,3670
INV118016,Building maintenance services,Programmed Facility Management Pty Ltd,121330.03,2025-02-03,3630
INV118017,Open spaces management - region 2,SERCO,163604.79 AUD,06/01/2028,3677
INV118018,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,0.2m,02/08/2029,3668
INV118019,Open spaces management - region 2,SERCO,98440.64,10 July 2025,3677
INV118020,Building cleaning services,Programmed Facility Management Pty. Ltd.,105388.37,25 February 2027,3630
INV118021,Street cleaning,SpotlessFacilityServicesPtyLtd,120704.48 AUD,27/11/28,3669
INV118022,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,0.0m,15 December 2029,3585
INV118023,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),"$30,612.01",09 April 2027,3668
