InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV34001,Management of Active Melbourne recreation facilities,Victorian,200092.06,20/06/2026,3615
INV34002,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,"$204,578.07",05 December 2029,3665
INV34003,Street cleaning,Spotless Facility Services Pty. Ltd.,247861.26,10 May 2028,3669
INV34004,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,168633.01 AUD,22-Dec-2028,3623
INV34005,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),0.1m,2028-04-09,3678
INV34006,Management of Active Melbourne recreation facilities,Victorian,17746.19,31/05/2025,3615
INV34007,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,236567.52,29/11/2026,3676
INV34008,Waste management services,Cleanaway Waste Management Ltd,151634.69,23 September 2028,3556
INV34009,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),"$88,405.45",2028-10-24,3678
INV34010,Open spaces management - region 2,Serco,0.0m,13/07/2026,3677
INV34011,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,187139.97 AUD,03 September 2028,3678
INV34012,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programjing Pty Ltd,20351.71 AUD,04/01/2027,3615
INV34013,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,126067.6,28/07/28,3615
INV34014,Integrated security services,National Protective Services Pty. Ltd.,35818.1,24/02/2028,3686
INV34015,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),154589.84 AUD,2027-05-25,3668
INV34016,Open spaces management - region 2,SERCO (AUS),36852.92,11-Feb-2028, 
INV34017,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,0.2m,17/05/2027,3668
INV34018,Parking technology services,Reino International Pty ,0.2m,28/11/02,3623
INV34019,Graffiti management and pressure cleaning services,Calcorp Serv,238987.29 AUD,25 October 2026,3668
INV34020,Street cleaning,Spotless,135701.19,02/01/2025,3669
INV34021,Vehicle tow away and impound services,Nationwide Towing Services,199252.71 AUD,24 January 2025,3585
INV34022,Street cleaning,Spotless Facility Services Pty Ltd (AUS),118475.45,09/01/2029, 
INV34023,Vehicle tow away and impound services,Nationwide Towing Services,38787.4 AUD,06 May 2028,3585
INV34024,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,0.2m,29/01/16,3634
INV34025,Open spaces management - region 2,SERCO,0.2m,20-Dec-2026,3677
INV34026,Graffiti management and pressure cleaning services,calcorp services pty ltd,7861.56,29/12/24,3668
INV34027,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,"$6,475.98",20-Sep-2026,3668
INV34028,Melbourne Town Hall venue management,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,"$99,619.07",09/08/2027,3623
INV34029,Building cleaning services,Menzies International (Aust) Pty Ltd,53902.6 AUD,01 August 2027,3634
INV34030,Open spaces management - region 1,Citywide,193233.61,20/11/2028,3676
INV34031,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,0.2m,2028-09-30,3665
INV34032,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,123521.25 AUD,22/12/2029,3678
INV34033,Open spaces management - region 2,Serco,"$234,985.7",15-Sep-2026,3677
INV34034,Building cleaning services,menzies international (aust) pty ltd,6150.07,08 February 2025,3634
INV34035,Building cleaning services,Menzies Internatio,0.1m,,3634
INV34036,Building cleaning services,Menzies International (Aust) P/L,199263.26,27/05/11,3634
INV34037,Open spaces management - region 1,Citywide Service Solutions P/L,220470.59 AUD,02-Mar-2029, 
INV34038,Open spaces management - region 1,Citywide,"$147,670.9",2028-07-30,3676
INV34039,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,245043.59 AUD,29/03/25,3556
INV34040,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,33257.41 AUD,27-Nov-2029,3615
INV34041,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,"$134,170.87",2026-06-25,3556
INV34042,Vehicle tow away and impound services,Nationwide Towifg Services,,20 July 2028,3585
INV34043,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,"$71,776.59",2025-03-02, 
INV34044,Street cleaning,Spotless Facility Services Pty Ltd (AUS),0.1m,2029-12-27,3669
INV34045,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),58717.43,28/02/19,3615
INV34046,Melbourne Town Hall venue management,Showtime Event,146683.74,01 September 2027, 
INV34047,Open spaces management - region 1,Citywide Service ,14544.46,03-Oct-2029, 
INV34048,Street cleaning,Spotless Facility Services Pty Ltd (AUS),0.1m,19/02/2025,3669
INV34049,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$249,245.42",29/09/2025,3668
INV34050,Open spaces management - region 2,SERCO,215853.83 AUD,,3677
INV34051,Civil infrastructure services,Citywide Service Solutions Pty Ltd,58225.6,20/03/2028, 
INV34052,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,93701.61,2029-06-04,3623
INV34053,Vehicle tow away and impound services,nationwide towing services,227929.66,06/11/2025,3585
INV34054,Parking technology services,Reino International Pey Ltd T/A Duncan Solutions,76482.98,17-Sep-2027,3623
INV34055,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,249250.54,25-Jul-2029,3670
INV34056,Tree management maintenance services,Cithwide Service Solutions Pty Ltd,167222.15 AUD,18/04/2027,3678
INV34057,Civil infrastructure services,Citywide,"$28,575.68",30 August 2028,3665
INV34058,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,39328.0,24/12/2029,3665
INV34059,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,235485.13,2028-02-06,3668
INV34060,Integrated security services,National Protective Services Pty Ltd (AU),0.2m,28/02/07,3686
INV34061,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,245629.49 AUD,11/03/2028, 
INV34062,Management of Active Melbourne recreation facilities,VICTORIAN YMCA COMMUNITY PROGRAMMING PTY LTD,0.2m,2027-06-07,3615
INV34063,Parking technology services,Reino International Pty ,0.2m,26/06/27,3623
INV34064,Graffiti management and pressure cleaning services,CALCORP SERVICES PTY LTD,107114.18,07-Oct-2028,3668
INV34065,Melbourne Town Hall venue management,Showtime Esent Group Pty Ltd,209470.51,14 December 2026,3670
INV34066,Civil infrastructure services,Citywide Service Solutions Pty Ltd,236179.98,25/04/28,3665
INV34067,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.1m,08-Apr-2027, 
INV34068,Building maintenance services,Programmed Facility Management Pty Ltd,232111.46,08/02/2029,3630
INV34069,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,72286.55 AUD,2028-12-13,3615
INV34070,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),0.1m,2025-07-03,3665
INV34071,Tree management maintenance services,CitywidepService Solutions Pty Ltd,"$66,288.36",28/08/11, 
INV34072,Building cleaning services,Menzies Intl (Aust) Pty Ltd,101883.78,,3634
INV34073,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),"$136,974.7",19/12/2026,3678
INV34074,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,66221.64,01 April 2028,3630
INV34075,Melbourne Town Hall venue management,Showtime,0.1m,2027-09-18,3670
INV34076,Building cleaning services,Menzies Internatio,16834.3 AUD,16/12/2027,3634
INV34077,Vehicle tow away and impound services,Nationwide Towing Services (AU),"$135,857.7",24-Apr-2025,3585
INV34078,Integrated security services,National Protective Services Pty Ltd (AU),85199.07,07 March 2026,3686
INV34079,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,51460.19,14-Nov-2029,3585
INV34080,Tree management maintenance services,Citywide,0.2m,16/11/2029,3678
INV34081,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,0.0m,2027-02-10,3615
INV34082,Tree management maintenance services,Citywide,"$129,990.24",29/09/25,3678
INV34083,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.0m,2028-03-27,3668
INV34084,Parking technology services,Programmed,"$174,163.73",29-Sep-2028,3630
INV34085,Open spaces management - region 1,Citywide Servike Solutions Pty Ltd,201462.54,18/05/2027, 
INV34086,Graffiti management and pressure cleaning services,Calcorp Services Pry Ltd,0.1m,2029-12-16,3668
INV34087,Melbourne Town Hall venue management,showtime event group pty ltd,"$137,271.12",01/07/2026,3670
INV34088,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,169835.72,21-Jan-2028,3678
INV34089,Building maintenance services,Programmed Facility Management Pty Ltd,"$36,660.6",09-Aug-2026,3630
INV34090,Open spaces management - region 2,SERCO,112391.87,28/02/28,3677
INV34091,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,"$47,473.03",26/04/25,3556
INV34092,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,0.0m,2029-09-02,3615
INV34093,Street cleaning,Spotless Facility,246137.47,2029-02-15,3669
INV34094,Graffiti management and pressure cleaning services,Calcorp Services P/L,59258.32,10-Sep-2027,3668
INV34095,Open spaces management - region 2,SERCO,86187.03 AUD,06 August 2025,3677
INV34096,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,233135.66,2029-04-24,3630
INV34097,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),107312.7,05/05/2025,3670
INV34098,Open spaces management - region 1,Citywide Service Solutions Ptl Ltd,0.0m,2026-06-15,3676
INV34099,Vehicle tow away and impound services,Nationwide Towing Services (AUS),231626.41,2027-02-19, 
INV34100,Civil infrastructure services,Citywide Service Solutions Ptu Ltd,0.2m,03-Apr-2027,3665
INV34101,Vehicle tow away and impound services,Nationwide Towing Services,113315.65 AUD,05/07/2025,3585
