InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV153001,Civil infrastructure services,Citywide Service Solutions Pty Ltd,163493.43,25-Jan-2028,3665
INV153002,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,39124.26,25 March 2027,3668
INV153003,Tree management maintenance services,Citywide Service Solutions Pty Ltd,92878.56 AUD,29/09/05,3678
INV153004,Building cleaning services,menzies international (aust) pty ltd,"$181,835.15",27/05/15,3634
INV153005,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,214105.48 AUD,2025-04-11,3676
INV153006,Waste management services,Cleanaway,31264.38,03-Jun-2026,3556
INV153007,Open spaces management - region 2,Serco,123621.91,01/07/2026,3677
INV153008,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,"$208,294.22",20/08/2026, 
INV153009,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,4668.48,10 May 2026,3665
INV153010,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,0.1m,25-Nov-2025, 
INV153011,Melbourne Town Hall venue management,Nationwide  Towing  Services,56320.31 AUD,2027-02-14,3585
INV153012,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,249544.64,28/04/01,3678
INV153013,Graffiti management and pressure cleaning services,Calcorp,"$229,868.06",2025-12-15,3668
INV153014,Open spaces management - region 2,SERCO,236290.39,26/03/21,3677
INV153015,Integrated security services,National Protectiv,82294.4,2029-06-13,3686
INV153016,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,191007.34,09/08/2025,3615
INV153017,Tree management maintenance services,Programmed,0.0m,04 June 2025,3630
INV153018,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,159863.31 AUD,24-Jan-2028,3556
INV153019,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,0.0m,16/09/2026,3678
INV153020,Open spaces management - region 2,SERCO,24366.03 AUD,09/08/2025,3677
