InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV54001,Open spaces management - region 2,SERCO,17973.61 AUD,27/10/2029,3677
INV54002,Vehicle tow away and impound services,Nationwide Towing Services,0.0m,16 January 2025,3585
INV54003,Integrated security services,national protective services pty ltd,185596.31,10/06/2025,3686
INV54004,Waste management services,Cleanaway  Waste  Management  Limited,"$37,029.48",2025-12-13,3556
INV54005,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,173210.01,04/01/2029,3665
INV54006,Building maintenance services,Programmed Facility Management Pty Ltd,"$2,887.36",12 January 2025,3630
INV54007,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,141688.39,2029-08-09,3615
INV54008,Open spaces management - region 1,Citywide,198487.7,06/11/2025,3676
INV54009,Management of Active Melbourne recreation facilities,Victorian Ymca Community Programming Pty Ltd,119399.27 AUD,26-Nov-2029,3615
INV54010,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,153852.26,11-Feb-2027,3668
INV54011,Waste management services,Cleanaway Waste Management LTD,188746.92 AUD,05/06/2027,3556
INV54012,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.1m,2028-07-21,3623
INV54013,Street cleaning,Spotless Facility ServiceswPty Ltd,0.1m,08/09/2026,3669
INV54014,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,0.2m,05 December 2027,3615
INV54015,Melbourne Town Hall venue management,Showtime Event Group P/L,,02/05/2027,3670
INV54016,Building maintenance services,Prografmed Facility Management Pty Ltd,96062.65 AUD,2028-11-24,3630
INV54017,Graffiti management and pressure cleaning services,Citywide Service Solutions P/L,103014.0,14 January 2026,3676
INV54018,Integrated security services,national protective services pty ltd,"$186,257.42",28-May-2027,3686
INV54019,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.2m,09 January 2025,3623
INV54020,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),131419.12 AUD,27/03/18,3623
INV54021,Graffiti management and pressure cleaning services,Calcorp Services P/L,37717.86 AUD,14/10/2026,3668
INV54022,Open spaces management - region 2,SERCO,,,3677
INV54023,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,193227.54 AUD,07/05/2025,3615
INV54024,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,"$37,084.17",2027-01-01,3676
INV54025,Parking technology services,Reino International Pty. Ltd. T/A Duncan Solutions,12374.98,25/09/2026,3623
INV54026,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),189555.07,24/06/2027,3665
INV54027,Street cleaning,Spotless Facility Services Pty. Ltd.,2332.6,14/03/2026,3669
INV54028,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,"$108,973.44",26/05/01, 
INV54029,Vehicle tow away and impound services,Nationwide Towing Services,235958.41,27/07/08,3585
INV54030,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),245353.5,11 August 2025,3670
INV54031,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),174140.71 AUD,22/10/2029,3623
INV54032,Tree management maintenance services,Citywide Service ,92202.68 AUD,2028-11-04,3678
INV54033,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),0.1m,2026-06-03,3665
INV54034,Integrated security services,National Protectiv,1688.09,21/08/2028,3686
INV54035,Tree management maintenance services,Citywide Service ,78906.59 AUD,2029-09-13,3678
INV54036,Waste management services,Cleanaway Waste Management Limited,"$206,692.69",03-Sep-2027,3556
INV54037,Tree management maintenance services,Citywide Service Solutions Pty. Ltd.,0.1m,11 September 2027,3678
INV54038,Waste management services,Cleanaway,"$244,137.91",25-Sep-2029,3556
INV54039,Waste management services,Cleanaway Waste Mgmt Limited,0.0m,2026-01-09,3556
INV54040,Waste management services,Cleanaway Waste Management Ltd,151737.3,2027-05-19,3556
INV54041,Building maintenance services,ProgrammedFacilityManagementPtyLtd,179222.91,2025-07-30,3630
INV54042,Open spaces management - region 2,SERCO,0.2m,25 November 2029,3677
INV54043,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,13805.73 AUD,29/04/2025,3634
INV54044,Waste management services,Cleanaway Waste Mgmt Limited,123942.11,06/10/2026, 
INV54045,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,0.2m,07 February 2029, 
INV54046,Street cleaning,SpotlessFacilityServicesPtyLtd,"$207,063.35",04 September 2028,3669
INV54047,Vehicle tow away and impound services,Nationwide Towing Services (AUS),195213.51,19 September 2029,3585
