InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV175001,Waste management services,Cleanaway  Waste  Management  Limited,11760.98 AUD,03/11/2025,3556
INV175002,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,0.2m,15/11/2026,3670
INV175003,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),0.2m,02/01/2025,3665
INV175004,Building cleaning services,Spotless Faciliry Services Pty Ltd,"$32,842.29",20/09/2028,3669
INV175005,Building cleaning services,Menzies International (Aust) Pty Ltd,"$181,529.29",25/08/2025,3634
INV175006,Integrated security services,National Protective Services Pty. Ltd.,27527.39 AUD,09/04/2026,3686
INV175007,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,"$99,011.2",27/05/2027,3670
INV175008,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,56303.25 AUD,06-Oct-2027,3634
INV175009,Waste management services,Cleanaway Waste Management Ltd,0.0m,2026-07-31,3556
INV175010,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),0.2m,2025-03-08,3670
INV175011,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,181206.15 AUD,19/09/2026,3615
INV175012,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,"$215,825.33",09/01/2026,3615
INV175013,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,0.1m,03/12/2025,3668
INV175014,Open spaces management - region 2,National,0.1m,26 December 2025,3686
INV175015,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$113,261.72",2026-03-30,3623
INV175016,Building maintenance services,Programmed Facility Management Pty Ltd,111264.22,2025-06-30,3630
INV175017,Waste management services,Cleanaway Waste Management Limited,244255.83 AUD,2026-02-16,3556
INV175018,Civil infrastructure services,Calcorp,118901.81,27/12/12,3668
INV175019,Melbourne Town Hall venue management,Showtime,202414.89,27/05/18,3670
INV175020,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,183187.82,25-Dec-2027,3670
