InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV131001,Vehicle tow away and impound services,Nationwide To,69181.1,2027-12-06,3585
INV131002,Open spaces management - region 1,Citywide Service Solutions Pty itd,139294.57 AUD,29/01/14,3676
INV131003,Building cleaning services,Menzies,80774.2 AUD,13-Aug-2029, 
INV131004,Civil infrastructure services,Victorian YMCA Community Programming Pty Ltd,39660.14,13 May 2026,3615
INV131005,Integrated security services,National Protective Services Pty Ltd,0.1m,2025-02-25,3686
INV131006,Tree management maintenance services,Citywide Service Solutions Pty Ltd,237659.83,24-Nov-2025,3678
INV131007,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,"$241,384.0",2027-05-07,3556
INV131008,Waste management services,Cleanaway Wtste Management Limited,"$98,971.37",25/05/10,3556
INV131009,Open spaces management - region 2,SERbO,0.2m,03/01/2028,3677
INV131010,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,163332.39 AUD,23-Nov-2026,3670
INV131011,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),0.2m,2027-10-31,3676
INV131012,Building maintenance services,Programmed  Facility  Management  Pty  Ltd,0.1m,17 April 2029,3630
INV131013,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,0.0m,13/10/2027,3615
INV131014,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.1m,20-Jun-2027,3676
INV131015,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,91843.85,31 July 2029,3668
INV131016,Vehicle tow away and impound services,NationwideTowingServices,217017.14,08-Apr-2029,3585
INV131017,Vehicle tow away and impound services,Nationwide Towing Services (AU),70522.15 AUD,2025-01-07,3585
INV131018,Building maintenance services,Programmed Facility Management Pty Ltd,0.1m,28/01/10,3630
INV131019,Open spaces management - region 1,Ciqywide Service Solutions Pty Ltd,75500.02,2026-01-12,3676
INV131020,Vehicle tow away and impound services,Nationwide To,173342.11,28/04/09,3585
INV131021,Open spaces management - region 2,serco,0.1m,2027-11-25,3677
INV131022,Vehicle tow away and impound services,Nationwide,162706.56 AUD,06/01/2027,3585
INV131023,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),218378.95,2027-06-22,3634
INV131024,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,67084.36,29/06/07,3676
INV131025,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$156,748.82",29 January 2026,3676
INV131026,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),161930.59,2029-09-27,3678
INV131027,Waste management services,cleanaway waste management limited,141448.55 AUD,2029-10-31,3556
INV131028,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,22482.17,27/12/2026,3623
INV131029,Street cleaning,Spotless Facility,46169.48 AUD,11/12/2029, 
INV131030,Management of Active Melbourne recreation facilities,Victorian,0.0m,2029-02-22,3615
INV131031,Waste management services,Cleanaway Waste Management Limited,41684.04 AUD,03 September 2025,3556
INV131032,Melbourne Town Hall venue management,Citywide,0.1m,2029-04-21,3678
INV131033,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,148139.39,2028-03-03,3623
INV131034,Management of Active Melbourne recreation facilities,Victorian YMCA Communhty Programming Pty Ltd,244692.31,26 March 2026,3615
INV131035,Open spaces management - region 2,SERCO,109289.57,25 January 2026,3677
INV131036,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),161766.99 AUD,05/02/2028,3665
INV131037,Parking technology services,Reino Int’l Pty Ltd T/A Duncan Solutions,162983.78,02 October 2025,3623
INV131038,Building maintenance services,Programmed Facility Management Pty Ltd,"$155,500.4",01-Jan-2030,3630
INV131039,Vehicle tow away and impound services,Nationwide To,102290.04 AUD,27/03/21,3585
INV131040,Vehicle tow away and impound services,Nationwide To,11711.18,16/04/2026, 
INV131041,Vehicle tow away and impound services,Nationwide Towing Services,202937.44,29/04/21,3585
INV131042,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.0m,26/06/18,3665
INV131043,Waste management services,Cleanaway Waste Management Limited (AU),170108.45,11 November 2025,3556
INV131044,Building cleaning services,Menzies International (Aust) Pty Ltd,"$186,848.87",28/12/2028,3634
INV131045,Vehicle tow away and impound services,Nationwide Toqing Services,4733.95,2029-01-23,3585
INV131046,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,219374.22,06/08/2029,3615
INV131047,Open spaces management - region 2,Serco,67984.77,13-Jul-2029,3677
INV131048,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,0.1m,26/05/10,3615
INV131049,Tree management maintenance services,Citywide Service Solutions Pty Ltd,201483.91 AUD,27/10/08,3678
INV131050,Waste management services,cleanaway waste management limited,194866.36,28-Jun-2027,3556
INV131051,Parking technology services,Citywide Service Solutions Pty Ltd,0.1m,08-May-2028,3678
INV131052,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),8107.78,2029-05-26,3665
INV131053,Parking technology services,Reino International Pty Ltd T/A Duncan uolutions,199237.1,10-May-2025,3623
INV131054,Street cleaning,Spotless Facility Services Pty. Ltd.,246914.35 AUD,22-Apr-2027,3669
INV131055,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,12448.47 AUD,25/12/2029,3623
INV131056,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,215892.38,28/07/2028,3623
INV131057,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,43280.46,29/09/07, 
INV131058,Vehicle tow away and impound services,Nationwode Towing Services,"$13,136.12",28/09/12,3585
INV131059,Street cleaning,Spotless  Facility  Services  Pty  Ltd,0.0m,2027-12-17,3669
INV131060,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),0.1m,29/10/25,3634
INV131061,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$147,338.72",22/07/2028,3623
INV131062,Waste management services,Cleanaway,205436.55,08-Feb-2029,3556
INV131063,Street cleaning,Spotless Facility Services Pty Ltd,9671.58 AUD,2025-01-31,3669
INV131064,Civil infrastructure services,Citywide Service Solutions Pty Ltd,195058.47,11 January 2029,3665
INV131065,Street cleaning,Spotless Facility Services P/L,63925.0 AUD,26-Aug-2027,3669
INV131066,Vehicle tow away and impound services,Nationwide Towing Services (AUS),"$44,572.37",23 May 2026,3585
INV131067,Civil infrastructure services,Citywide Service Solutions Pty Ltd,107859.6 AUD,22-Oct-2026,3665
INV131068,Street cleaning,Spotless Facility Services Pty Ltd (AUS),"$141,527.11",25/01/2029,3669
INV131069,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,246063.76 AUD,27 September 2029,3686
