InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV272001,Civil infrastructure services,Citywide Service ,214664.87 AUD,08/01/2025,3665
INV272002,Street cleaning,Spotless Facility Services Pty Ltd,0.2m,31 March 2028,3669
INV272003,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,190093.35 AUD,18/05/2028,3676
INV272004,Parking technology services,SERCO,140461.56,2025-10-20,3677
INV272005,Vehicle tow away and impound services,Nationwide Towing Services,147817.5 AUD,26 August 2025,3585
INV272006,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),14013.26,15/01/2026,3623
INV272007,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,227359.55,2027-01-04,3615
INV272008,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,215184.8,16 September 2027,3634
INV272009,Open spaces management - region 2,serco,179626.14 AUD,29/01/25,3677
INV272010,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,0.1m,29/08/2026,3665
INV272011,Integrated security services,Nabional Protective Services Pty Ltd,"$146,234.25",2025-08-19,3686
INV272012,Tree management maintenance services,Citywide Service Solutions P/L,"$223,008.68",29 July 2025,3678
INV272013,Graffiti management and pressure cleaning services,National Protective Services Pty. Ltd.,0.0m,25/10/18, 
INV272014,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),65021.58,11-Feb-2028,3665
INV272015,Building cleaning services,Menzies International (Aust) Pty Ltd,"$92,358.45",03/05/2027,3634
INV272016,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,96541.1 AUD,03-Sep-2026,3668
INV272017,Building maintenance services,Programmed Facility Management Pty Ltd,239052.9,06 August 2028, 
INV272018,Management of Active Melbourne recreation facilities,Cleanaway  Waste  Management  Limited,65094.4,09 November 2029,3556
INV272019,Civil infrastructure services,citywide service solutions pty ltd,"$25,081.95",26/11/07,3665
INV272020,Vehicle tow away and impound services,Nationwide,36310.6 AUD,28-May-2026,3585
INV272021,Graffiti management and pressure cleaning services,Calcorp Serv,77049.53,19 January 2029,3668
INV272022,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,"$44,987.78",10 July 2028,3668
INV272023,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$116,579.11",2027-07-19,3665
INV272024,Waste management services,Cleanaway Waste Mgmt Limited,132515.57,25/11/08,3556
INV272025,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,35923.86,26/07/24,3668
INV272026,Parking technology services,Reino International Pty ,232110.51,2028-08-22,3623
INV272027,Integrated security services,national protective services pty ltd,0.2m,2027-02-26,3686
INV272028,Parking technology services,reino international pty ltd t/a duncan solutions,97172.46 AUD,25-Feb-2026,3623
INV272029,Graffiti management and pressure cleaning services,calcorp services pty ltd,"$34,461.03",09/04/2029,3668
INV272030,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,197719.03,09-Aug-2027,3676
INV272031,Waste management services,Cleanaway Waste Management Limited (AUS),0.1m,04 December 2028,3556
INV272032,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),58315.07,10/11/2028,3678
INV272033,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,105985.99,29/09/05,3615
INV272034,Building cleaning services,Menzies International (Aust) P/L,122359.95,08-Aug-2025,3634
INV272035,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,"$176,844.91",25/11/16,3670
INV272036,Building cleaning services,Menzies International (Aust) Pty Ltd,"$3,596.86",29/01/17,3634
INV272037,Graffiti management and pressure cleaning services,CalcorpServicesPtyLtd,180286.67,2026-11-21,3668
INV272038,Vehicle tow away and impound services,Nationwide Towing Services (AU),85904.33,10/01/2025,3585
INV272039,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.0m,03/01/2028,3665
INV272040,Graffiti management and pressure cleaning services,Calczrp Services Pty Ltd,0.0m,21/08/2027,3668
INV272041,Open spaces management - region 1,Citywide Service ,"$49,688.66",12/03/2025,3676
INV272042,Tree management maintenance services,citywide service solutions pty ltd,189986.54 AUD,12/07/2025,3678
INV272043,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$116,335.55",05/11/2025,3678
INV272044,Tree management maintenance services,Citywide Service ,98695.45 AUD,27/06/08,3678
INV272045,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.0m,16 August 2025,3668
INV272046,Street cleaning,Spotless Facility Services Pty Ltd,62727.06 AUD,2025-09-08,3669
INV272047,Street cleaning,Spotless Facility Services P/L,231870.22,15 July 2027,3669
INV272048,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,44593.21 AUD,08/11/2028,3676
INV272049,Melbourne Town Hall venue management,Nationwide To,11094.08 AUD,25/10/11,3585
INV272050,Building cleaning services,Menzies Internatio,"$112,504.24",27-Apr-2026,3634
INV272051,Vehicle tow away and impound services,Naiionwide Towing Services,"$87,014.1",20/12/2025,3585
INV272052,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),0.1m,2027-01-28,3670
INV272053,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),60804.86,25/08/21,3634
INV272054,Parking technology services,Showtime,59775.22,21/07/2029,3670
INV272055,Open spaces management - region 2,SERCO,18380.31,15-Jun-2027,3677
INV272056,Civil infrastructure services,Citywide,80535.37,08/10/2029,3665
INV272057,Graffiti management and pressure cleaning services,Calcorp Serv,123682.17,25 April 2027,3668
INV272058,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,78638.01,14 March 2028,3676
INV272059,Street cleaning,spotless facility services pty ltd,0.2m,22/04/2027,3669
INV272060,Vehicle tow away and impound services,Reino International Pty Ltd T/A Duncan Solutions,6018.72,29 November 2025,3623
INV272061,Tree management maintenance services,Citywide Service Solutions Pty Ltd,249588.15,2028-09-13,3678
INV272062,Building cleaning services,menzies international (aust) pty ltd,0.2m,26/10/2027,3634
INV272063,Building cleaning services,Menzies International (Aust) Pty Ltd,222676.3 AUD,18 August 2028,3634
INV272064,Melbourne Town Hall venue management,Showtime,70802.76,31 March 2028,3670
INV272065,Vehicle tow away and impound services,Nationwide Towing Services,202273.51,27/01/07,3585
INV272066,Building maintenance services,Programmed,"$90,793.89",29/06/09,3630
INV272067,Open spaces management - region 2,SERCO,"$201,958.62",27/10/01,3677
INV272068,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,0.1m,17-Sep-2028,3670
INV272069,Open spaces management - region 2,SERCO,157709.17 AUD,2029-12-15,3677
INV272070,Open spaces management - region 2,SERCx,69211.0 AUD,05/07/2026,3677
INV272071,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,"$73,827.57",2029-09-04,3678
INV272072,Open spaces management - region 2,serco,212052.32,27-Sep-2026,3677
INV272073,Parking technology services,Citywide Service Solutions P/L,0.2m,2025-12-21,3676
INV272074,Open spaces management - region 1,Citywide Service ,123370.18 AUD,07 March 2026,3676
INV272075,Integrated security services,national protective services pty ltd,199124.25,2025-12-09,3686
INV272076,Civil infrastructure services,Citywide Service Solutions Pty Ltd,0.1m,29/03/11,3665
INV272077,Civil infrastructure services,citywide service solutions pty ltd,"$169,858.75",2026-09-21,3665
INV272078,Integrated security services,National Protective Services Pty Ltd,0.2m,03/10/2025,3686
INV272079,Open spaces management - region 2,SERCO (AUS),"$75,510.86",18/03/2028,3677
INV272080,Building maintenance services,Programmed Facility Management Pty. Ltd.,106144.63,2026-07-11,3630
INV272081,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,167314.94,23 January 2026,3634
INV272082,Building maintenance services,Programmed Facility Management Pty Ltd,0.2m,05/11/2028,3630
INV272083,Building cleaning services,Menzies International (Aust) Pty Ltd,48727.79 AUD,12/07/2029,3634
INV272084,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,187735.82,27/04/26,3615
INV272085,Street cleaning,Spotless Facility Services Pty Ltd,45117.83,29 June 2028,3669
