InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV188001,Tree management maintenance services,Citywide Service Solutions Pty Ltd,"$163,446.67",2027-03-05,3678
INV188002,Street cleaning,Spotless Facility Services P/L,72982.64,2028-01-17,3669
INV188003,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,45391.35,27/04/28,3615
INV188004,Open spaces management - region 2,Serco,212406.38 AUD,25/08/19,3677
INV188005,Building maintenance services,Programmed Facility Management P/L,31886.24,27/07/16,3630
INV188006,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,199782.73,24/12/2029,3615
INV188007,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,75808.24,21/08/2026,3615
INV188008,Waste management services,Cleanaway Waste Management Limited,204993.82 AUD,18 July 2027,3556
INV188009,Open spaces management - region 2,SERCO,0.0m,25/09/26,3677
INV188010,Melbourne Town Hall venue management,Showyime Event Group Pty Ltd,28692.53 AUD,11/10/2027,3670
INV188011,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.1m,28/12/2025,3678
INV188012,Building maintenance services,ProgrammedFacilityManagementPtyLtd,53865.14,31/12/2026,3630
INV188013,Waste management services,cleanaway waste management limited,64822.15 AUD,02/07/2028,3556
INV188014,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),179751.73,27/03/30,3676
INV188015,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,182948.71 AUD,08 March 2029,3676
INV188016,Vehicle tow away and impound services,Nationwide To,237151.21,2029-10-27,3585
INV188017,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$113,352.33",11/01/2028,3615
INV188018,Tree management maintenance services,Citywide Service Solutions Pty Ltd,80681.86 AUD,01 January 2027,3678
INV188019,Civil infrastructure services,Citywide,"$242,605.77",2025-02-05,3665
INV188020,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,94104.23,2026-10-26,3623
INV188021,Integrated security services,NATIONAL PROTECTIVE SERVICES PTY LTD,164615.29,31/10/2025,3686
INV188022,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,159211.39,03/07/2026,3615
INV188023,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,"$139,004.34",18 March 2029,3670
INV188024,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),96029.3,26/08/30,3670
INV188025,Waste management services,Cleanaway Waste Management Limited,8783.46,2027-05-29,3556
INV188026,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,"$70,954.35",21 January 2027, 
INV188027,Tree management maintenance services,CITYWIDE SERVICE SOLUTIONS PTY LTD,172209.52 AUD,04/09/2028, 
INV188028,Vehicle tow away and impound services,Nationwide Towing Services,84896.56,17/05/2027,3585
INV188029,Open spaces management - region 1,Citywide Service Solutions P/L,168445.0,29/05/22,3676
INV188030,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),68331.04,21-Sep-2025, 
INV188031,Civil infrastructure services,Citywide,0.2m,17 August 2027, 
INV188032,Integrated security services,national protective services pty ltd,0.2m,19/08/2025,3686
INV188033,Street cleaning,Spotless  Facility  Services  Pty  Ltd,100673.11,27/07/2026,3669
INV188034,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,47185.89,27/01/12,3615
INV188035,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),0.1m,28-May-2025,3676
INV188036,Building cleaning services,Menzies International (Aust) Pty Ltd,33936.6 AUD,19/06/2029,3634
INV188037,Building maintenance services,Programmed Facility Management Pty Ltd (AUS),146232.76 AUD,12/07/2029, 
