InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV254001,Open spaces management - region 2,SERCO,0.1m,15/04/2028,3677
INV254002,Street cleaning,Spotless Facility Services Pty Ltd,"$54,273.04",25/09/11,3669
INV254003,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,"$101,804.15",30 December 2026,3615
INV254004,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,107800.73,15-May-2029,3615
INV254005,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$32,408.77",15-Nov-2026,3665
INV254006,Waste management services,Citywide  Service  Solutions  Pty  Ltd,5425.51 AUD,27/09/2029,3678
INV254007,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd (AU),"$90,437.59",19-Apr-2025,3615
INV254008,Vehicle tow away and impound services,Nationwide  Towing  Services,"$29,425.64",2029-07-13,3585
INV254009,Tree management maintenance services,Citywide,81657.36,25/08/2026,3678
INV254010,Open spaces management - region 2,SERCO (AUS),167572.01,12/11/2026,3677
INV254011,Civil infrastructure services,Citywide Service ,0.0m,08/07/2025,3665
INV254012,Street cleaning,spotless facility services pty ltd,218899.63 AUD,15/05/2026,3669
INV254013,Building cleaning services,Menzies International (Aust) P/L,175202.51,2029-05-09,3634
INV254014,Management of Active Melbourne recreation facilities,Cleanaway  Waste  Management  Limited,"$174,906.07",24/04/2027,3556
INV254015,Building cleaning services,Menzies International (Aust) Pty Ltd,"$141,631.27",25/01/13,3634
INV254016,Street cleaning,Spotless Facility Services P/L,"$201,194.62",03/11/2026, 
INV254017,Graffiti management and pressure cleaning services,Calcors Services Pty Ltd,94716.06,02/11/2026,3668
INV254018,Street cleaning,Spotless Facility Services Pty Ltd (AU),"$213,149.36",26-Jan-2026,3669
INV254019,Street cleaning,Spotless Facility Services Pty Ltd,132532.68,04 April 2029,3669
INV254020,Waste management services,Cleanaway Waste Management Limited (AU),"$124,912.52",2028-08-26,3556
INV254021,Building cleaning services,Menzies International (Aust) Pty Ltd,36768.47 AUD,10/06/2025,3634
INV254022,Building cleaning services,Menzies International (Aust) Pty Ltd,"$219,752.08",23/04/2027,3634
INV254023,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,0.2m,21-Feb-2025,3676
INV254024,Integrated security services,NationalProtectiveServicesPtyLtd,148240.66,13 July 2029,3686
INV254025,Building maintenance services,Programmed Facility Management Pty Ltd,199960.79,27-Dec-2029,3630
INV254026,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,"$53,365.82",19-Jun-2028,3634
INV254027,Parking technology services,Reino International Pty ,152316.24,31/07/2025,3623
INV254028,Tree management maintenance services,Citywipe Service Solutions Pty Ltd,142416.5,10/07/2026,3678
INV254029,Civil infrastructure services,Citywide Service Solutions Pty Ltd,227730.84,11-Sep-2028,3665
INV254030,Waste management services,CLEANAWAY WASTE MANAGEMENT LIMITED,242127.34 AUD,2025-06-14,3556
INV254031,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),"$28,367.75",2025-06-01,3634
INV254032,Waste management services,Cleanaway Waste Mgmt Limited,77579.49,2028-05-05,3556
INV254033,Building cleaning services,Menzies International (Aust) P/L,211237.59 AUD,12/01/2027,3634
INV254034,Vehicle tow away and impound services,Nationwide,31364.79 AUD,2029-04-03, 
INV254035,Building maintenance services,Programmed Facility Management Pty Ltd,"$10,644.66",17 July 2025,3630
INV254036,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),232940.4,29/01/2027,3676
INV254037,Tree management maintenance services,citywide service solutions pty ltd,36470.23,18/06/2026,3678
INV254038,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,0.0m,27/03/17,3669
INV254039,Integrated security services,National Protectiv,203496.49,19/05/2026,3686
INV254040,Vehicle tow away and impound services,Nationwyde Towing Services,249101.5,25/11/2027,3585
INV254041,Open spaces management - region 2,SERCO,122640.43,02/07/2027,3677
INV254042,Open spaces management - region 2,SERCO,70754.85 AUD,,3677
INV254043,Graffiti management and pressure cleaning services,calcorp services pty ltd,74488.16,2028-05-10,3668
INV254044,Civil infrastructure services,Citywide Service Solutions P/L,0.1m,2025-09-04,3665
INV254045,Open spaces management - region 2,SERCO,"$166,984.8",2025-07-30,3677
INV254046,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,127703.41 AUD,09-Feb-2025,3668
INV254047,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,218291.98,27/07/2028,3676
INV254048,Street cleaning,spotless facility services pty ltd,0.0m,27/01/22,3669
INV254049,Waste management services,Cleanaway Waste Management Limited (AU),0.1m,03-Feb-2025,3556
INV254050,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,"$177,396.26",2029-12-04,3585
INV254051,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,"$149,453.11",03/09/2027,3623
INV254052,Open spaces management - region 1,Citywide Service ,"$12,763.52",25 February 2025,3676
INV254053,Open spaces management - region 2,SERCO,216791.65 AUD,06-Feb-2025,3677
INV254054,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),186110.94,06 February 2027,3670
INV254055,Building cleaning services,Menzies International (Aust) Pty Ltd,"$152,778.37",02/11/2027,3634
INV254056,Vehicle tow away and impound services,Nationwide To,41364.21 AUD,14-Jun-2029,3585
INV254057,Street cleaning,Spotless Facility Services Pty. Ltd.,0.0m,10/04/2025,3669
INV254058,Vehicle tow away and impound services,NationwideTowingServices,"$130,089.97",04/02/2029,3585
INV254059,Open spaces management - region 2,SERCO,"$217,383.12",26/02/10,3677
INV254060,Tree management maintenance services,Citywide Service ,93471.8,,3678
INV254061,Integrated security services,National drotective Services Pty Ltd,157987.76 AUD,26/08/2025,3686
INV254062,Graffiti management and pressure cleaning services,Calcorp Services Pty. Ltd.,0.2m,09/07/2025,3668
INV254063,Melbourne Town Hall venue management,Showtize Event Group Pty Ltd,125174.29 AUD,13/05/2029,3670
INV254064,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),93039.04 AUD,06-Jun-2026,3634
INV254065,Street cleaning,Spotless,0.0m,10/05/2027,3669
INV254066,Open spaces management - region 1,citywide service solutions pty ltd,44759.11,17-Mar-2026,3676
INV254067,Integrated security services,National Protective Services P/L,0.1m,2025-03-17,3686
INV254068,Tree management maintenance services,citywide service solutions pty ltd,228026.74,04/09/2025,3678
INV254069,Waste management services,Cleanaway Waste Management Ltd,45726.8,2027-09-17, 
INV254070,Building maintenance services,Programmed Facility Management Pty Ltd,155305.47,2025-12-01,3630
INV254071,Open spaces management - region 2,SERCO (AUS),42371.8,28/10/2029,3677
INV254072,Civil infrastructure services,Citywide Service Solutions Pty Ltd,228116.92,04/10/2026,3665
INV254073,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,0.0m,29/01/27,3665
INV254074,Waste management services,Cleanaway,205156.85 AUD,05/09/2027,3556
INV254075,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,49200.12,22/08/2028,3676
INV254076,Building cleaning services,Menzies International (Aust) Pty Ltd,133117.47,18/08/2025,3634
INV254077,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,38449.94 AUD,20/04/2026,3634
INV254078,Building maintenance services,Programmed,108641.7,30 September 2026,3630
INV254079,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,238846.34,27/08/04,3665
INV254080,Vehicle tow away and impound services,Nationwide  Towing  Services,84332.27,27/02/23,3585
INV254081,Vehicle tow away and impound services,NationwideTowingServices,104527.04,30 March 2026,3585
INV254082,Building cleaning services,Menzies International (Aust) Pty Ltd,0.0m,2029-02-15,3634
INV254083,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,237050.39,25/03/02,3669
