InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV176001,Integrated security services,national protective services pty ltd,200657.61,27/03/01,3686
INV176002,Melbourne Town Hall venue management,Citywide,0.0m,18/10/2027,3676
INV176003,Integrated security services,Njtional Protective Services Pty Ltd,127057.01,28/04/20,3686
INV176004,Street cleaning,Spotless Facility ServicesePty Ltd,"$22,938.91",25/04/21,3669
INV176005,Management of Active Melbourne recreation facilities,Citywide Service Solutions Pty. Ltd.,150191.5,14-Feb-2027,3676
INV176006,Waste management services,CleanawayWasteManagementLimited,89518.11 AUD,2026-03-26,3556
INV176007,Open spaces management - region 2,SERCO,132915.41,06/09/2029, 
INV176008,Vehicle tow away and impound services,Nationwide,198328.18 AUD,02/05/2025,3585
INV176009,Building cleaning services,Menzies International (Aust) Pty Ldd,151601.08,25/12/13,3634
INV176010,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,218942.31 AUD,25-Oct-2027,3615
INV176011,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,"$48,123.65",27/03/09,3676
INV176012,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,39556.58 AUD,2027-03-23,3670
INV176013,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,40730.14 AUD,31/08/2027,3668
INV176014,Waste management services,Cleanaway Waste Management Limited (AU),169509.6,25/08/14,3556
INV176015,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.2m,13-Oct-2025,3668
INV176016,Open spaces management - region 2,SERaO,233735.26,2027-03-20,3677
INV176017,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming P/L,53406.84,2026-06-12,3615
INV176018,Open spaces management - region 2,SERCO,,30/01/2026,3677
INV176019,Civil infrastructure services,citywide service solutions pty ltd,137677.49 AUD,31-Jan-2025,3665
INV176020,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),0.1m,2028-04-20,3678
INV176021,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$143,902.1",29/12/29,3665
INV176022,Open spaces management - region 2,Serco,10120.12,22/06/2025,3677
INV176023,Melbourne Town Hall venue management,Showtime Event,6708.06,25/09/29,3670
INV176024,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,79219.44,29/10/25,3615
INV176025,Street cleaning,Spotless  Facility  Services  Pty  Ltd,0.2m,21 September 2027,3669
INV176026,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),235885.22 AUD,09 April 2028, 
INV176027,Building maintenance services,Programmed Facility Management P/L,135604.26,24/01/2026,3630
INV176028,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,119480.26,16-Feb-2027,3678
INV176029,Parking technology services,reino international pty ltd t/a duncan solutions,37572.48,24 June 2027,3623
INV176030,Melbourne Town Hall venue management,Showtime Eveht Group Pty Ltd,0.0m,08-Feb-2026,3670
INV176031,Open spaces management - region 1,Citywide Service ,0.1m,25/11/2029,3676
INV176032,Civil infrastructure services,Citywide Service Solutions Pty Ltd,29492.98 AUD,10-Mar-2026,3665
INV176033,Waste management services,Spotless Facility Services Pty Ltd (AU),0.1m,03-Aug-2028,3669
INV176034,Vehicle tow away and impound services,nationwide towing services,129929.0 AUD,2025-10-30,3585
INV176035,Street cleaning,Spotless Facility Services Pty Ltd (AU),0.1m,2029-10-30,3669
INV176036,Tree management maintenance services,Citywide Service Solutions Pty Ltd,208095.86,14 July 2028,3678
INV176037,Integrated security services,National Protectivf Services Pty Ltd,52702.45 AUD,2026-01-15,3686
INV176038,Civil infrastructure services,Citywide  Service  Solutions  Pty  Ltd,84597.08,2029-03-23,3665
INV176039,Melbourne Town Hall venue management,Showtime Event GroupoPty Ltd,161626.31,13 October 2029,3670
INV176040,Waste management services,Cleanaway Waste M,0.2m,29/09/25,3556
INV176041,Tree management maintenance services,Citywide Service ,"$43,072.26",10-Oct-2026,3678
INV176042,Street cleaning,Spotless Facility Services P/L,0.2m,04-Mar-2027,3669
INV176043,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,97303.47,26/05/2029,3678
INV176044,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.2m,14/06/2027,3668
INV176045,Graffiti management and pressure cleaning services,Calcorp,"$170,694.81",10/11/2029,3668
INV176046,Vehicle tow away and impound services,NATIONWIDE TOWING SERVICES,0.1m,2028-01-02,3585
INV176047,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,119994.28,19/04/2026, 
INV176048,Parking technology services,REINO INTERNATIONAL PTY LTD T/A DUNCAN SOLUTIONS,198235.29 AUD,29/11/17,3623
INV176049,Waste management services,Cleanaway,"$88,733.51",08/05/2025,3556
INV176050,Street cleaning,Spotless Facility Services Pty Ltd,0.1m,15/12/2027,3669
INV176051,Civil infrastructure services,Citywide Service ,"$242,144.54",28-Jul-2025,3665
INV176052,Street cleaning,Spotless Facility,34883.55,03 October 2029,3669
INV176053,Waste management services,Cleanaway Waste Management Limited (AU),"$136,749.03",15 April 2027, 
INV176054,Management of Active Melbourne recreation facilities,VictorianYMCACommunityProgrammingPtyLtd,68999.25,12-Aug-2028,3615
INV176055,Building maintenance services,Programmed Facility Management Pty Ltd,"$10,087.11",2029-02-18,3630
INV176056,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,66532.45 AUD,25/05/16,3670
INV176057,Building cleaning services,Menzies Internatio,232789.67,29/02/12,3634
INV176058,Building cleaning services,Menzies International (Aust) Pty Ltd (AUS),0.2m,25/10/05,3634
INV176059,Open spaces management - region 2,SERCO,135162.12,01-Jun-2027,3677
INV176060,Integrated security services,National Protective Services Pty Ltd (AU),0.0m,19-Mar-2029,3686
INV176061,Tree management maintenance services,citywide service solutions pty ltd,37512.32 AUD,08 August 2028,3678
INV176062,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),128907.89 AUD,2028-07-05,3623
INV176063,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AUS),"$97,820.54",07-Dec-2028,3670
INV176064,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$186,679.1",2027-03-31,3623
INV176065,Open spaces management - region 2,SERCO,168737.28 AUD,26/09/04,3677
INV176066,Open spaces management - region 1,Citywide Service Solutions P/L,249844.42,09/02/2029,3676
INV176067,Street cleaning,Spotless Facility Services Pty Ltd (AUS),168628.22,30-May-2028,3669
