InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV74001,Open spaces management - region 1,CalcorpServicesPtyLtd,44640.2,29/11/2025,3668
INV74002,Graffiti management and pressure cleaning services,talcorp Services Pty Ltd,"$53,439.85",22/02/2028,3668
INV74003,Melbourne Town Hall venue management,SHOWTIME EVENT GROUP PTY LTD,86013.39,29/07/07,3670
INV74004,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,69447.3,28-May-2028,3615
INV74005,Open spaces management - region 2,SERCO,176915.16,05-Apr-2028,3677
INV74006,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$188,828.71",24-Aug-2025,3668
INV74007,Management of Active Melbourne recreation facilities,Victorian,0.2m,17/06/2027,3615
INV74008,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.2m,02-Mar-2025,3668
INV74009,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$175,183.09",28/12/2026,3668
INV74010,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,43729.56,15/05/2029,3676
INV74011,Street cleaning,Spotless Facility Services Pty Ltd (AU),246977.38,2026-04-27,3669
INV74012,Civil infrastructure services,Citywide Service Solutions Pty Ltd,173670.2,15-Aug-2025,3665
INV74013,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),52768.69,29/01/22,3676
INV74014,Integrated security services,National Protective Services P/L,0.2m,19-Nov-2029,3686
INV74015,Civil infrastructure services,CitywidewService Solutions Pty Ltd,140926.35 AUD,30/07/2028,3665
INV74016,Building maintenance services,programmed facility management pty ltd,22674.5,30/10/2029,3630
INV74017,Street cleaning,Spotless Facility Services P/L,96609.2 AUD,06 March 2028,3669
INV74018,Civil infrastructure services,National  Protective  Services  Pty  Ltd,47021.26,13 August 2029,3686
INV74019,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,119427.61 AUD,28-Apr-2028,3615
INV74020,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),89674.84 AUD,04/06/2029,3678
INV74021,Graffiti management and pressure cleaning services,CalcorpdServices Pty Ltd,0.1m,24 May 2028,3668
INV74022,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,75511.54,04-Jun-2026,3665
INV74023,Parking technology services,Reino International PtyuLtd T/A Duncan Solutions,169620.19,11/02/2025,3623
INV74024,Graffiti management and pressure cleaning services,Calcorp Serv,179601.99,19/10/2027,3668
INV74025,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),"$179,528.61",17/06/2025,3623
INV74026,Tree management maintenance services,Citywide Service ,0.2m,30/07/2029,3678
INV74027,Waste management services,Cleanaway Waste M,232399.69 AUD,11/04/2029,3556
INV74028,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,0.1m,11/04/2027,3670
INV74029,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AUS),14878.57,29/10/04,3678
INV74030,Waste management services,Cleanaway  Waste  Management  Limited,74813.79,04-Oct-2026,3556
INV74031,Melbourne Town Hall venue management,Showtime Event GroupwPty Ltd,0.1m,29/07/06,3670
INV74032,Open spaces management - region 2,SERCO,"$66,199.56",26-Oct-2027,3677
INV74033,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,"$210,655.36",2025-02-14,3665
INV74034,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,"$113,488.35",10-Dec-2029,3676
INV74035,Vehicle tow away and impound services,Nationwide Towing Services,218255.31,23-Nov-2029,3585
INV74036,Open spaces management - region 1,Citywide Service ,0.1m,02/01/2028,3676
INV74037,Open spaces management - region 2,jERCO,"$47,023.57",2025-10-14,3677
INV74038,Street cleaning,SPOTLESS FACILITY SERVICES PTY LTD,"$249,187.77",23-Jul-2029,3669
INV74039,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,"$192,841.51",27/01/22,3670
INV74040,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,0.1m,19 January 2026,3615
INV74041,Graffiti management and pressure cleaning services,Calcorp Serv,243414.02,25 July 2026,3668
INV74042,Management of Active Melbourne recreation facilities,Victorian YMCA Community Prcgramming Pty Ltd,135616.47 AUD,19-Aug-2027, 
INV74043,Open spaces management - region 2,SERCO (AU),"$223,146.15",30/05/2029,3677
INV74044,Street cleaning,Showtime Event Group Pty. Ltd.,0.2m,27-Aug-2026,3670
