InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV69001,Waste management services,Cleanaway Waste Management Ltd,41531.84,28-May-2027, 
INV69002,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,163972.21,2025-11-03,3623
INV69003,Civil infrastructure services,Citywide Service Solutions P/L,81157.26,28/10/05,3665
INV69004,Tree management maintenance services,citywide service solutions pty ltd,23707.01,31/01/2028,3678
INV69005,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd,197214.62 AUD,18-Apr-2029,3670
INV69006,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AUS),95520.68 AUD,21-Jul-2025,3676
INV69007,Building maintenance services,Programmed Facility,134875.26 AUD,15/03/2027,3630
INV69008,Melbourne Town Hall venue management,Showtime Event Group P/L,0.2m,27/12/05,3670
INV69009,Waste management services,cleanaway waste management limited,54391.52 AUD,22/10/2028,3556
INV69010,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,,29/07/2025,3634
INV69011,Parking technology services,Reino  International  Pty  Ltd  T/A  Duncan  Solutions,84336.33,27/11/18,3623
INV69012,Open spaces management - region 1,Citywide Service Solutions Pty Lto,"$104,170.77",2027-12-14, 
INV69013,Open spaces management - region 1,Citywide Service Solutions P/L,213438.31,30/06/2026,3676
INV69014,Melbourne Town Hall venue management,Showtime Event Groul Pty Ltd,0.2m,23 October 2026,3670
INV69015,Open spaces management - region 1,Citywide Service ,0.2m,02/04/2025,3676
INV69016,Parking technology services,Reino International Pty ,160713.89 AUD,26/10/2029,3623
INV69017,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,120087.32,13 February 2026,3670
INV69018,Building maintenance services,Programmed Facility,"$194,585.84",26 May 2029, 
INV69019,Melbourne Town Hall venue management,Showtime,11670.32,19/03/2028,3670
INV69020,Vehicle tow away and impound services,Nationwide,0.2m,21 December 2027,3585
INV69021,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$25,744.18",11/04/2028,3623
INV69022,Open spaces management - region 2,SERCO,83631.85,14/07/2028,3677
INV69023,Building cleaning services,Menzies Intl (Aust) Pty Ltd,"$116,610.76",2029-12-18,3634
INV69024,Management of Active Melbourne recreation facilities,Victorian YMCA Communi,66444.84,11/10/2028,3615
INV69025,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty Ltd,117104.31,20 November 2027,3615
INV69026,Tree management maintenance services,Citywide Service Solutions Pty Ltd,125973.21,06/03/2028,3678
INV69027,Vehicle tow away and impound services,Nationwide Towing Services (AUS),236280.77 AUD,23-Aug-2029,3585
INV69028,Open spaces management - region 1,Citywide Service Solutions Pty Ltd,76407.78 AUD,01/01/2030,3676
INV69029,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,0.2m,29-Jan-2026,3670
INV69030,Civil infrastructure services,Citywide Service Solutions Pty Ltd (AUS),201394.43,23-Feb-2028,3665
INV69031,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),1358.25,23/02/2026,3676
INV69032,Graffiti management and pressure cleaning services,calcorp services pty ltd,15856.62,20/07/2029,3668
INV69033,Vehicle tow away and impound services,Nationwide  Towing  Services,8137.52,11 October 2029,3585
INV69034,Integrated security services,National Protective Services Pty Ltd,121426.28,12 February 2026,3686
INV69035,Tree management maintenance services,citywide service solutions pty ltd,46450.46,27/12/20,3678
INV69036,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,172216.97,31/03/2029,3676
INV69037,Civil infrastructure services,citywide service solutions pty ltd,,31 October 2028,3665
INV69038,Melbourne Town Hall venue management,Showtime Event,91176.39 AUD,18/01/2025,3670
INV69039,Vehicle tow away and impound services,Nationwide  Towing  Services,22466.21 AUD,16 June 2027,3585
INV69040,Integrated security services,National Protective Services Pty. Ltd.,114065.1 AUD,05/12/2029,3686
INV69041,Civil infrastructure services,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.2m,2028-11-03,3665
INV69042,Vehicle tow away and impound services,Nationwide To,68368.02,09-Jul-2029,3585
INV69043,Building maintenance services,Programmed Facility Management P/L,162666.99,10/10/2026,3630
INV69044,Integrated security services,National Protective Services Pty. Ltd.,211003.4 AUD,05-Mar-2027,3686
INV69045,Open spaces management - region 2,SERCO,145364.92 AUD,08-Mar-2026,3677
INV69046,Open spaces management - region 1,Citywide Service Solutions P/L,78737.08,03-Mar-2027,3676
INV69047,Building cleaning services,MenziesInternational(Aust)PtyLtd,"$209,802.71",01/03/2027,3634
INV69048,Open spaces management - region 1,citywide service solutions pty ltd,"$9,326.19",02 June 2028,3676
INV69049,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,"$75,146.93",2028-08-27,3668
INV69050,Street cleaning,Spotless  Facility  Services  Pty  Ltd,42427.03 AUD,18 January 2029,3669
INV69051,Tree management maintenance services,Citywide Service Solutions Pty Ltd,0.2m,19/06/2028,3678
INV69052,Integrated security services,National Protective Services Pty Ltd,210270.27,25/09/01,3686
INV69053,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AUS),197191.51,2027-06-28,3668
INV69054,Open spaces management - region 1,CITYWIDE SERVICE SOLUTIONS PTY LTD,0.2m,2026-01-11,3676
INV69055,Parking technology services,Reino Inteynational Pty Ltd T/A Duncan Solutions,104618.73,17-Aug-2029,3623
INV69056,Street cleaning,SpotlessFacilityServicesPtyLtd,154199.94,20 August 2025,3669
INV69057,Street cleaning,Spotless Facility,130288.79 AUD,08/07/2028,3669
INV69058,Melbourne Town Hall venue management,ShowtimeEventGroupPtyLtd,0.2m,03-Sep-2029,3670
INV69059,Melbourne Town Hall venue management,Showtime Event Group Pty. Ltd.,0.2m,12 February 2028,3670
INV69060,Parking technology services,Reino Intl Pty Ltd T/A Duncan Solutions,0.2m,13/09/2025,3623
INV69061,Building cleaning services,Menzies International (hust) Pty Ltd,"$59,112.58",28/02/05,3634
INV69062,Street cleaning,Spotless Facility Services Pty. Ltd.,48001.8,10-Mar-2025,3669
INV69063,Management of Active Melbourne recreation facilities,Victorian  YMCA  Community  Programming  Pty  Ltd,"$119,570.83",07 June 2027,3615
INV69064,Street cleaning,Spotless  Facility  Services  Pty  Ltd,27526.38 AUD,12 November 2026, 
INV69065,Melbourne Town Hall venue management,Showtime Esent Group Pty Ltd,0.1m,01/03/2028,3670
INV69066,Open spaces management - region 2,SERCO (AUS),83438.93,2026-06-28,3677
INV69067,Vehicle tow away and impound services,Nationwide Towing Services,53222.86,2029-01-01,3585
INV69068,Integrated security services,National Protective Services Pty Ltd,"$197,045.83",03/10/2029,3686
INV69069,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,162185.74 AUD,2026-09-25,3668
INV69070,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,175368.61,2028-02-14,3676
INV69071,Open spaces management - region 2,SERCO (AUS),180127.66,20/11/2027, 
INV69072,Open spaces management - region 2,Reino International Pty Ltd T/A Duncan Solutions (AU),"$70,875.83",27/08/2029,3623
