InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV258001,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,89270.13,28/10/23,3668
INV258002,Civil infrastructure services,CitywideServiceSolutionsPtyLtd,"$128,172.5",21/11/2026,3665
INV258003,Vehicle tow away and impound services,Nationwide Towing Services,80574.76,27/12/26,3585
INV258004,Vehicle tow away and impound services,Nationwide,"$151,450.55",26/03/21,3585
INV258005,Tree management maintenance services,Citywide  Service  Solutions  Pty  Ltd,0.1m,02/04/2027,3678
INV258006,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),"$50,422.31",10-May-2028,3670
INV258007,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,0.2m,06/11/2025,3676
INV258008,Vehicle tow away and impound services,Nationwide Towing Services,106284.77,18/10/2027,3585
INV258009,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,171263.5,11 December 2029,3676
INV258010,Open spaces management - region 2,SERCO,0.1m,06/09/2026,3677
INV258011,Graffiti management and pressure cleaning services,Calcorp Services P/L,30266.61,10-May-2025,3668
INV258012,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AU),84255.35,29/02/06,3623
INV258013,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd (AU),0.1m,15/12/2026,3668
INV258014,Melbourne Town Hall venue management,showtime event group pty ltd,0.1m,2029-03-02,3670
INV258015,Integrated security services,National Protective Services P/L,"$36,087.33",11 July 2028,3686
INV258016,Building maintenance services,Programmed Facility,"$53,356.19",12/05/2025,3630
INV258017,Building cleaning services,Menzies International (Aust) Pty Ltd,180170.97,09-May-2029, 
INV258018,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,"$210,148.1",25/05/2026,3623
INV258019,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$108,542.33",16 May 2029,3676
INV258020,Integrated security services,National Protective Services Pty. Ltd.,127453.55 AUD,2027-01-03,3686
INV258021,Parking technology services,Reino International Pty htd T/A Duncan Solutions,127211.63,29 October 2025, 
INV258022,Tree management maintenance services,Citywide Service ,204972.34 AUD,01-Mar-2026, 
INV258023,Vehicle tow away and impound services,Nationwide Towing Servicds,45375.98,2028-04-28,3585
INV258024,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,0.2m,2025-08-23,3668
INV258025,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),54409.1,15/10/2027,3678
INV258026,Open spaces management - region 1,CitywideServiceSolutionsPtyLtd,106481.67,2026-06-08,3676
INV258027,Waste management services,Cleanaway Waste Management Ltd,0.2m,18-Jan-2028,3556
INV258028,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions (AUS),"$163,836.2",20/09/2025,3623
INV258029,Vehicle tow away and impound services,Nationwide Toling Services,49635.87 AUD,30-Dec-2025,3585
