InvoiceID,ContractTitle,Provider,InvoiceAmount,InvoiceDate,ContractNumber
INV29001,Vehicle tow away and impound services,NationwideTowingServices,"$182,124.3",2026-12-08,3585
INV29002,Building cleaning services,Menzies Internatio,218192.41,05/08/2029,3634
INV29003,Parking technology services,reino international pty ltd t/a duncan solutions,73070.67,07/02/2025,3623
INV29004,Waste management services,Cleanaway Waste Management Limited (AUS),199992.68,29/09/30,3556
INV29005,Building cleaning services,Menzies International (Aust) Pty Ltd (AU),"$233,954.69",2028-09-11,3634
INV29006,Civil infrastructure services,Citywide Service Solutions P/L,"$140,986.99",29/01/09, 
INV29007,Vehicle tow away and impound services,NationwideuTowing Services,244504.84 AUD,21/05/2027,3585
INV29008,Parking technology services,reino international pty ltd t/a duncan solutions,182455.97 AUD,27-Jun-2028, 
INV29009,Waste management services,Cleanaway  Waste  Management  Limited,"$132,470.49",15 August 2027,3556
INV29010,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),189296.54,31/12/2026,3678
INV29011,Building maintenance services,PROGRAMMED FACILITY MANAGEMENT PTY LTD,"$135,732.82",18 February 2025,3630
INV29012,Melbourne Town Hall venue management,Showtime,131091.28 AUD,04 February 2025,3670
INV29013,Melbourne Town Hall venue management,showtime event group pty ltd,154049.19,28/06/2027,3670
INV29014,Building cleaning services,Menzies International (Aust) Pty Ltd,0.1m,2025-02-27,3634
INV29015,Open spaces management - region 1,Citywide Service Solutions Pty Ltd (AU),229924.23,12/12/2026,3676
INV29016,Open spaces management - region 2,SERCO (AUS),61152.77,23/07/2028,3677
INV29017,Open spaces management - region 1,Citywide  Service  Solutions  Pty  Ltd,59835.4,02/11/2029,3676
INV29018,Vehicle tow away and impound services,Nationwide To,13463.49,15-Feb-2027,3585
INV29019,Management of Active Melbourne recreation facilities,Spotless Facility Services Pty Ltd,"$25,072.87",08 June 2027,3669
INV29020,Tree management maintenance services,Citywide Service Solutions Pty Ltd (AU),21909.3 AUD,29/04/26,3678
INV29021,Building cleaning services,menzies international (aust) pty ltd,"$199,007.99",04 October 2029,3634
INV29022,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,178356.26 AUD,28/01/19,3668
INV29023,Graffiti management and pressure cleaning services,Calcorp  Services  Pty  Ltd,81172.75,29/05/18,3668
INV29024,Street cleaning,Spotless Facility Services Pty. Ltd.,221463.08 AUD,2025-05-07,3669
INV29025,Building cleaning services,MENZIES INTERNATIONAL (AUST) PTY LTD,195885.05 AUD,26/11/2029,3634
INV29026,Melbourne Town Hall venue management,Showtime Event Group Pty Ltd (AU),239302.34,20 June 2027,3670
INV29027,Building cleaning services,Menzies Internatio,93351.18 AUD,07/08/2029,3634
INV29028,Building maintenance services,Programmed Facility Management Pty Ltd,0.1m,18/08/2025,3630
INV29029,Building maintenance services,Programmed Facility Management Pty. Ltd.,212914.21 AUD,17/08/2027,3630
INV29030,Management of Active Melbourne recreation facilities,Victorian YMCA Community Programming Pty. Ltd.,0.1m,2026-11-29,3615
INV29031,Vehicle tow away and impound services,Nationwide Towing Services,0.2m,02-May-2028,3585
INV29032,Building cleaning services,Menzies Intl (Aust) Pty Ltd,211233.86,24/04/2027,3634
INV29033,Building cleaning services,Menzies International (Aust) Pty. Ltd.,"$203,443.56",18/01/2028, 
INV29034,Graffiti management and pressure cleaning services,malcorp Services Pty Ltd,0.2m,2028-10-01,3668
INV29035,Melbourne Town Hall venue management,Showtime,"$77,866.79",09/09/2025,3670
INV29036,Tree management maintenance services,CitywideServiceSolutionsPtyLtd,"$196,531.06",05-Aug-2027,3678
INV29037,Building cleaning services,Menzies  International  (Aust)  Pty  Ltd,0.0m,2028-11-20,3634
INV29038,Melbourne Town Hall venue management,Showtime  Event  Group  Pty  Ltd,213143.59,05/05/2026,3670
INV29039,Street cleaning,SpotlessFacilityServicesPtyLtd,65966.66,18/03/2026,3669
INV29040,Building cleaning services,Menzies International (Aust) Pty. Ltd.,0.1m,09-Apr-2029,3634
INV29041,Building cleaning services,Menzies International (Aust) Pty Ltd,10071.46,28/08/26,3634
INV29042,Management of Active Melbourne recreation facilities,Victorian,84107.48,28 June 2027,3615
INV29043,Parking technology services,Reino International Pty Ltd T/A Duncan Solutions,0.1m,04 May 2025,3623
INV29044,Civil infrastructure services,citywide service solutions pty ltd,144579.19,29/10/30,3665
INV29045,Open spaces management - region 1,Citywide Service Solutions Pty. Ltd.,"$64,259.25",2027-06-04,3678
INV29046,Street cleaning,Spotless,140442.47 AUD,25/08/24,3669
INV29047,Graffiti management and pressure cleaning services,Calcorp Services Pty Ltd,198435.72 AUD,,3668
INV29048,Management of Active Melbourne recreation facilities,victorian ymca community programming pty ltd,239757.41,08/04/2026,3615
INV29049,Graffiti management and pressure cleaning services,calcorp services pty ltd,"$192,405.8",27/08/2026,3668
INV29050,Tree management maintenance services,Citywide Service ,0.1m,26/09/2026,3678
INV29051,Tree management maintenance services,Citywide Service Solutions Pty Ltd,50996.34 AUD,26/06/22, 
INV29052,Building cleaning services,Menzies Int’l (Aust) Pty Ltd,0.2m,07/08/2026,3634
INV29053,Graffiti management and pressure cleaning services,Calcorp Services P/L,0.2m,25/10/10,3668
INV29054,Building cleaning services,menzies international (aust) pty ltd,"$181,802.12",13/11/2025,3634
INV29055,Open spaces management - region 2,bERCO,0.0m,21 May 2028,3677
INV29056,Open spaces management - region 1,Citywide Service Solutions P/L,0.2m,20-Dec-2025,3676
INV29057,Open spaces management - region 2,serco,0.2m,2028-06-12,3677
INV29058,Waste management services,Cleanaway Waste Management Limited,"$93,845.04",25/05/27,3556
INV29059,Parking technology services,ReinoInternationalPtyLtdT/ADuncanSolutions,20287.98,2028-11-15,3623
